ID z_bouw Hmag ra dec
GNDV-7168011484 5.119999885559082 27.010000228881836 189.32 62.196777777777775
GNDV-7145711503 5.0 27.610000610351562 189.31070833333334 62.19730555555555
GNDV-7163711537 5.489999771118164 27.290000915527344 189.3182083333333 62.198249999999994
GNDV-7178311545 4.760000228881836 25.3700008392334 189.32429166666665 62.19847222222222
GNDV-7150012014 4.539999961853027 26.420000076293945 189.31249999999997 62.200388888888895
GNDV-7323912128 4.760000228881836 27.219999313354492 189.38495833333332 62.20355555555556
GNDV-7152212034 5.559999942779541 26.989999771118164 189.31341666666665 62.200944444444445
GNDV-7166912427 5.059999942779541 25.5 189.31954166666665 62.20116666666667
GNDV-7421113050 5.119999885559082 26.799999237060547 189.42545833333332 62.21805555555556
GNDV-7359312425 4.820000171661377 26.969999313354492 189.39970833333334 62.21180555555556
GNDV-7350613047 5.0 27.93000030517578 189.3960833333333 62.21797222222222
GNDV-7333313044 5.179999828338623 26.940000534057617 189.38887499999998 62.21788888888889
GNDV-7258712415 5.239999771118164 26.610000610351562 189.35779166666663 62.21152777777778
GNDV-7310312545 4.820000171661377 26.75 189.37929166666666 62.215138888888895
GNDV-7294213095 4.650000095367432 28.219999313354492 189.37258333333332 62.21930555555556
GNDV-7214712178 4.699999809265137 24.950000762939453 189.3394583333333 62.20494444444445
GNDV-7137912330 5.059999942779541 27.729999542236328 189.30745833333333 62.20916666666667
GNDV-7153512366 4.650000095367432 27.559999465942383 189.31395833333332 62.21016666666667
GNDV-7133812395 5.239999771118164 25.18000030517578 189.30575 62.210972222222225
GNDV-7158312541 5.0 26.260000228881836 189.31595833333333 62.21502777777778
GNDV-7159313118 5.489999771118164 27.899999618530273 189.31637499999997 62.219944444444444
GNDV-7404213169 4.650000095367432 26.149999618530273 189.41841666666664 62.221361111111115
GNDV-7394013453 5.489999771118164 26.280000686645508 189.41416666666666 62.22925
GNDV-7332314076 5.119999885559082 26.510000228881836 189.38845833333332 62.23544444444445
GNDV-7276713208 5.300000190734863 26.510000228881836 189.36529166666665 62.22244444444445
GNDV-7257413264 5.179999828338623 27.399999618530273 189.35724999999996 62.224000000000004
GNDV-7280313269 4.880000114440918 27.5 189.36679166666664 62.22413888888889
GNDV-7271613390 4.940000057220459 27.06999969482422 189.36316666666667 62.2275
GNDV-7265613542 4.650000095367432 27.440000534057617 189.36066666666665 62.231722222222224
GNDV-7305314030 5.119999885559082 27.209999084472656 189.37720833333333 62.23416666666667
GNDV-7173013152 5.059999942779541 27.799999237060547 189.32208333333332 62.220888888888894
GNDV-7173313255 5.119999885559082 26.0 189.32220833333332 62.22375
GNDV-7171713258 5.690000057220459 26.81999969482422 189.32154166666666 62.22383333333334
GNDV-7235413385 5.119999885559082 27.200000762939453 189.3480833333333 62.227361111111115
GNDV-7187713543 5.239999771118164 26.93000030517578 189.32820833333332 62.231750000000005
GNDV-7211813596 5.300000190734863 27.360000610351562 189.33825 62.233222222222224
GNDV-7168714006 5.489999771118164 25.190000534057617 189.32029166666666 62.2335
GNDV-7211914077 5.300000190734863 27.760000228881836 189.33829166666666 62.23547222222222
GNDV-7145813192 5.559999942779541 25.950000762939453 189.31074999999998 62.222
GNDV-7162013357 4.650000095367432 26.940000534057617 189.3175 62.22658333333334
GNDV-7350614101 5.239999771118164 28.239999771118164 189.3960833333333 62.23613888888889
GNDV-7273214239 4.820000171661377 26.780000686645508 189.36383333333333 62.23997222222222
GNDV-7293314325 4.820000171661377 26.3700008392334 189.3722083333333 62.24236111111111
GNDV-7275214565 4.760000228881836 27.389999389648438 189.36466666666666 62.249027777777776
GNDV-7268814574 4.699999809265137 26.3700008392334 189.36199999999997 62.24927777777778
GNDV-7288615028 5.360000133514404 28.170000076293945 189.37024999999997 62.25077777777778
GNDV-7248215031 5.489999771118164 24.709999084472656 189.35341666666665 62.250861111111114
GNDV-7207714132 4.590000152587891 26.860000610351562 189.33654166666665 62.237
GNDV-7217814418 5.179999828338623 26.610000610351562 189.34074999999999 62.24494444444444
GNDV-7222114444 5.300000190734863 27.979999542236328 189.34254166666665 62.245666666666665
GNDV-7154414115 5.300000190734863 25.229999542236328 189.3143333333333 62.23652777777778
GNDV-7133614133 4.699999809265137 27.68000030517578 189.30566666666664 62.237027777777776
GNDV-7145214518 5.360000133514404 25.969999313354492 189.3105 62.24772222222222
GNDV-7136714595 5.179999828338623 27.200000762939453 189.3069583333333 62.24986111111111
GNDV-7162414598 4.940000057220459 26.479999542236328 189.31766666666664 62.249944444444445
GNDV-7264615275 5.179999828338623 26.3799991607666 189.36025 62.25763888888889
GNDV-7229615060 5.239999771118164 27.690000534057617 189.34566666666663 62.251666666666665
GNDV-7206615152 5.360000133514404 27.43000030517578 189.3360833333333 62.254222222222225
GNDV-7187715230 5.619999885559082 24.719999313354492 189.32820833333332 62.256388888888885
GNDV-7198415234 4.820000171661377 27.3700008392334 189.33266666666665 62.2565
GNDV-7211515302 5.0 27.540000915527344 189.338125 62.25838888888889
GNDV-7178715411 5.429999828338623 26.729999542236328 189.32445833333333 62.26141666666667
GNDV-7196815428 4.539999961853027 25.190000534057617 189.332 62.26188888888889
GNDV-7201215450 4.539999961853027 25.389999389648438 189.33383333333333 62.2625
GNDV-7221415466 5.559999942779541 25.34000015258789 189.34224999999998 62.26294444444444
GNDV-7209315476 5.059999942779541 26.969999313354492 189.33720833333334 62.263222222222225
GNDV-7182615474 5.119999885559082 25.34000015258789 189.32608333333334 62.26316666666666
GNDV-7226215484 5.239999771118164 26.5 189.34425 62.263444444444445
GNDV-7210215570 5.360000133514404 27.43000030517578 189.3375833333333 62.26583333333333
GNDV-7209855817 5.119999885559082 26.030000686645508 189.33741666666666 62.26613888888889
GNDV-7144115192 4.760000228881836 26.440000534057617 189.31004166666665 62.25533333333333
GNDV-7145015328 5.239999771118164 25.770000457763672 189.31041666666664 62.25911111111111
GNDV-7141815323 5.429999828338623 26.729999542236328 189.30908333333332 62.25897222222222
GNDV-7157015501 5.360000133514404 26.040000915527344 189.31541666666664 62.26391666666667
GNDV-7174316021 5.300000190734863 26.549999237060547 189.322625 62.26725
GNDV-7197416032 5.489999771118164 26.81999969482422 189.33225 62.26755555555555
GNDV-7189916030 4.880000114440918 26.649999618530273 189.32912499999998 62.2675
GNDV-7185916082 5.239999771118164 27.110000610351562 189.3274583333333 62.26894444444444
GNDV-7200116117 4.820000171661377 28.030000686645508 189.333375 62.26991666666667
GNDV-7157016033 4.699999809265137 25.299999237060547 189.31541666666664 62.267583333333334
GNDV-7156216238 5.059999942779541 25.6200008392334 189.31508333333332 62.27327777777778
GNDV-7137463364 5.179999828338623 26.940000534057617 189.30724999999998 62.275999999999996
GNDV-7064309078 4.650000095367432 27.299999237060547 189.27679166666664 62.152166666666666
GNDV-7034908467 5.239999771118164 27.079999923706055 189.26454166666667 62.14630555555556
GNDV-7091909085 4.699999809265137 27.299999237060547 189.28829166666665 62.15236111111111
GNDV-7080309207 5.429999828338623 27.18000030517578 189.28345833333333 62.15575
GNDV-7098809237 5.0 27.34000015258789 189.29116666666664 62.15658333333333
GNDV-7078309381 5.119999885559082 26.219999313354492 189.28262499999997 62.160583333333335
GNDV-7097509435 5.119999885559082 26.709999084472656 189.29062499999998 62.162083333333335
GNDV-7076509444 4.880000114440918 27.469999313354492 189.28187499999999 62.16233333333333
GNDV-7105409564 4.650000095367432 27.110000610351562 189.29391666666666 62.16566666666667
GNDV-7094809567 5.0 25.809999465942383 189.2895 62.165749999999996
GNDV-6589209178 5.239999771118164 26.75 189.24549999999996 62.154944444444446
GNDV-7002809383 4.760000228881836 26.469999313354492 189.25116666666665 62.16063888888889
GNDV-7006009395 5.239999771118164 27.479999542236328 189.2525 62.16097222222222
GNDV-6593610011 5.360000133514404 27.1200008392334 189.2473333333333 62.16697222222222
GNDV-6594410018 5.300000190734863 25.8799991607666 189.24766666666665 62.16716666666667
GNDV-6566909308 4.650000095367432 26.780000686645508 189.2362083333333 62.15855555555555
GNDV-6572109341 5.360000133514404 26.18000030517578 189.23837499999996 62.15947222222222
GNDV-6563609383 5.489999771118164 26.760000228881836 189.2348333333333 62.16063888888889
GNDV-6560209391 5.489999771118164 27.579999923706055 189.23341666666664 62.16086111111111
GNDV-6529409588 5.179999828338623 28.09000015258789 189.2205833333333 62.166333333333334
GNDV-6397909494 5.239999771118164 25.459999084472656 189.16579166666665 62.16372222222222
GNDV-7126210070 4.940000057220459 26.959999084472656 189.30258333333333 62.16861111111111
GNDV-7129610094 5.300000190734863 26.809999465942383 189.304 62.16927777777777
GNDV-7062010095 4.880000114440918 28.010000228881836 189.2758333333333 62.16930555555555
GNDV-7066810153 4.590000152587891 27.600000381469727 189.27783333333332 62.17091666666666
GNDV-7074010193 4.539999961853027 27.799999237060547 189.28083333333333 62.17202777777778
GNDV-7092910261 5.179999828338623 25.809999465942383 189.28870833333332 62.17391666666666
GNDV-7128610387 5.619999885559082 26.329999923706055 189.30358333333334 62.177416666666666
GNDV-7115010393 4.820000171661377 27.389999389648438 189.29791666666665 62.17758333333333
GNDV-7126710491 5.059999942779541 25.899999618530273 189.30279166666665 62.180305555555556
GNDV-7120710543 4.760000228881836 26.75 189.30029166666665 62.18175
GNDV-7126610554 4.880000114440918 27.170000076293945 189.30274999999997 62.18205555555555
GNDV-6585910120 4.880000114440918 26.530000686645508 189.24412499999997 62.169999999999995
GNDV-6598910130 5.119999885559082 26.729999542236328 189.24954166666666 62.17027777777778
GNDV-6588310197 5.489999771118164 25.8799991607666 189.24512499999997 62.17213888888889
GNDV-6589210212 4.880000114440918 25.950000762939453 189.24549999999996 62.172555555555554
GNDV-7038910356 4.880000114440918 27.309999465942383 189.2662083333333 62.17655555555555
GNDV-7029210414 4.820000171661377 27.790000915527344 189.26216666666667 62.17816666666666
GNDV-7005910426 5.300000190734863 27.899999618530273 189.25245833333332 62.1785
GNDV-7012710459 5.179999828338623 26.239999771118164 189.25529166666664 62.17941666666666
GNDV-7005910498 5.179999828338623 26.59000015258789 189.25245833333332 62.180499999999995
GNDV-6528910041 5.360000133514404 27.31999969482422 189.22037499999996 62.16780555555555
GNDV-6495010423 4.650000095367432 27.1299991607666 189.20624999999998 62.178416666666664
GNDV-6509010434 4.699999809265137 27.610000610351562 189.2120833333333 62.17872222222222
GNDV-6497710453 5.0 26.389999389648438 189.20737499999998 62.179249999999996
GNDV-6494910506 4.590000152587891 27.1299991607666 189.2062083333333 62.18072222222222
GNDV-6487810264 4.760000228881836 28.219999313354492 189.20324999999997 62.174
GNDV-6461310451 4.760000228881836 27.639999389648438 189.1922083333333 62.17919444444444
GNDV-6490810452 5.0 26.670000076293945 189.20449999999997 62.17922222222222
GNDV-6485210541 5.429999828338623 27.889999389648438 189.20216666666664 62.18169444444444
GNDV-6467210544 5.239999771118164 26.739999771118164 189.19466666666665 62.181777777777775
GNDV-6404510226 4.760000228881836 27.09000015258789 189.16854166666664 62.17294444444444
GNDV-7097011017 4.539999961853027 27.68000030517578 189.29041666666663 62.18380555555555
GNDV-7064311091 5.179999828338623 27.399999618530273 189.27679166666664 62.18586111111111
GNDV-7132011091 4.539999961853027 25.719999313354492 189.30499999999998 62.18586111111111
GNDV-7119611092 5.239999771118164 26.350000381469727 189.2998333333333 62.18588888888888
GNDV-7060511107 4.820000171661377 28.030000686645508 189.27520833333332 62.18630555555555
GNDV-7054611243 4.590000152587891 27.84000015258789 189.27275 62.19008333333333
GNDV-7113511269 5.0 25.729999542236328 189.29729166666667 62.19080555555555
GNDV-7056611316 5.0 24.639999389648438 189.2735833333333 62.19211111111111
GNDV-7127911323 5.360000133514404 25.459999084472656 189.30329166666664 62.19230555555555
GNDV-7118111335 4.699999809265137 24.709999084472656 189.29920833333333 62.19263888888889
GNDV-7056011343 4.650000095367432 25.170000076293945 189.2733333333333 62.19286111111111
GNDV-7066611449 5.179999828338623 27.59000015258789 189.27774999999997 62.19580555555555
GNDV-7033011006 5.059999942779541 26.90999984741211 189.26375 62.183499999999995
GNDV-7002111137 5.300000190734863 26.979999542236328 189.25087499999998 62.18713888888889
GNDV-6572611158 5.179999828338623 25.899999618530273 189.2385833333333 62.18772222222222
GNDV-7016811163 5.0 27.860000610351562 189.25699999999998 62.18786111111111
GNDV-7041211242 5.119999885559082 25.899999618530273 189.26716666666664 62.19005555555555
GNDV-7023611332 5.300000190734863 25.90999984741211 189.25983333333332 62.19255555555555
GNDV-7024711335 5.179999828338623 27.149999618530273 189.26029166666666 62.19263888888889
GNDV-7013511397 5.429999828338623 26.31999969482422 189.25562499999998 62.19436111111111
GNDV-7028011420 5.179999828338623 26.739999771118164 189.26166666666666 62.19499999999999
GNDV-7049511450 4.699999809265137 27.850000381469727 189.27062499999997 62.19583333333333
GNDV-6529010585 4.699999809265137 27.059999465942383 189.22041666666664 62.182916666666664
GNDV-6529911089 5.300000190734863 25.399999618530273 189.22079166666666 62.185805555555554
GNDV-6532011107 5.360000133514404 27.280000686645508 189.22166666666666 62.18630555555555
GNDV-6517711115 5.360000133514404 25.559999465942383 189.2157083333333 62.186527777777776
GNDV-6505911121 5.429999828338623 27.559999465942383 189.21079166666664 62.18669444444444
GNDV-6563711196 4.940000057220459 27.68000030517578 189.23487499999996 62.18877777777777
GNDV-6563011261 4.650000095367432 27.350000381469727 189.2345833333333 62.19058333333333
GNDV-6526711383 5.059999942779541 26.030000686645508 189.2194583333333 62.19397222222222
GNDV-6535411503 4.539999961853027 27.1299991607666 189.2230833333333 62.19730555555555
GNDV-6556311507 4.650000095367432 25.559999465942383 189.23179166666665 62.19741666666666
GNDV-6431410582 5.239999771118164 27.3700008392334 189.17974999999998 62.18283333333333
GNDV-6426011047 5.300000190734863 25.899999618530273 189.17749999999998 62.184638888888884
GNDV-6458611112 4.699999809265137 27.110000610351562 189.1910833333333 62.18644444444444
GNDV-6459511115 4.820000171661377 25.68000030517578 189.19145833333332 62.186527777777776
GNDV-6421711125 5.489999771118164 25.059999465942383 189.1757083333333 62.18680555555555
GNDV-6447811135 5.360000133514404 26.360000610351562 189.18658333333332 62.18708333333333
GNDV-6428711143 5.059999942779541 26.940000534057617 189.17862499999995 62.187305555555554
GNDV-6422711182 5.059999942779541 27.639999389648438 189.17612499999998 62.18838888888889
GNDV-6484911244 4.539999961853027 27.440000534057617 189.20204166666664 62.19011111111111
GNDV-6488911261 4.590000152587891 26.520000457763672 189.2037083333333 62.19058333333333
GNDV-6415211262 4.539999961853027 26.1200008392334 189.17299999999997 62.19061111111111
GNDV-6396511169 4.590000152587891 26.690000534057617 189.1652083333333 62.188027777777776
GNDV-6394511203 5.429999828338623 27.1200008392334 189.16437499999998 62.18897222222222
GNDV-6407611330 4.880000114440918 27.010000228881836 189.16983333333332 62.192499999999995
GNDV-6393111426 5.239999771118164 27.420000076293945 189.16379166666664 62.195166666666665
GNDV-6406411448 5.239999771118164 27.700000762939453 189.1693333333333 62.19577777777778
GNDV-7118711528 5.0 26.65999984741211 189.29945833333332 62.19799999999999
GNDV-7103515659 5.360000133514404 25.979999542236328 189.29312499999997 62.19902777777777
GNDV-7080912060 5.429999828338623 27.34000015258789 189.28370833333332 62.20166666666667
GNDV-7101212090 5.179999828338623 26.979999542236328 189.29216666666665 62.2025
GNDV-7102212091 5.239999771118164 27.770000457763672 189.2925833333333 62.20252777777778
GNDV-7080412112 5.489999771118164 24.719999313354492 189.28349999999998 62.20311111111111
GNDV-7068612118 5.300000190734863 26.1200008392334 189.27858333333333 62.20327777777778
GNDV-7036111588 4.880000114440918 26.989999771118164 189.26504166666666 62.199666666666666
GNDV-6582112069 5.059999942779541 25.760000228881836 189.24254166666663 62.20191666666667
GNDV-7042012125 5.489999771118164 27.079999923706055 189.26749999999998 62.203472222222224
GNDV-7026412143 5.360000133514404 27.06999969482422 189.26099999999997 62.20397222222223
GNDV-6568212130 4.699999809265137 27.290000915527344 189.23674999999997 62.203611111111115
GNDV-6480012010 4.760000228881836 26.709999084472656 189.2 62.20027777777778
GNDV-6454012022 5.300000190734863 27.34000015258789 189.18916666666664 62.200611111111115
GNDV-6416112131 5.489999771118164 27.799999237060547 189.17337499999996 62.20363888888889
GNDV-6412612056 4.590000152587891 26.81999969482422 189.17191666666662 62.20155555555556
GNDV-7079112173 4.590000152587891 27.56999969482422 189.2829583333333 62.20480555555556
GNDV-7132312396 4.760000228881836 27.200000762939453 189.30512499999998 62.211000000000006
GNDV-7131712477 5.179999828338623 26.1200008392334 189.30487499999998 62.21325
GNDV-7085612513 4.760000228881836 27.84000015258789 189.28566666666666 62.21425
GNDV-7100112592 5.179999828338623 27.100000381469727 189.2917083333333 62.21644444444445
GNDV-7071613076 4.650000095367432 27.40999984741211 189.2798333333333 62.21877777777778
GNDV-7066613106 4.650000095367432 26.889999389648438 189.27774999999997 62.219611111111114
GNDV-7054213135 4.760000228881836 26.860000610351562 189.2725833333333 62.220416666666665
GNDV-6598221916 5.489999771118164 24.0 189.24924999999996 62.20530555555556
GNDV-7037112280 5.059999942779541 27.889999389648438 189.26545833333333 62.20777777777778
GNDV-7027312291 5.559999942779541 25.56999969482422 189.261375 62.208083333333335
GNDV-7014212304 5.429999828338623 27.739999771118164 189.25591666666665 62.208444444444446
GNDV-7039412332 5.300000190734863 25.1299991607666 189.26641666666666 62.20922222222222
GNDV-6585712444 5.489999771118164 27.350000381469727 189.24404166666665 62.21233333333333
GNDV-6572912497 4.940000057220459 26.440000534057617 189.2387083333333 62.21380555555556
GNDV-7025812589 5.119999885559082 27.43000030517578 189.26075 62.21636111111111
GNDV-7012012588 5.239999771118164 28.209999084472656 189.255 62.21633333333334
GNDV-6576413054 5.429999828338623 27.5 189.24016666666662 62.21816666666667
GNDV-6597513064 5.559999942779541 26.860000610351562 189.2489583333333 62.218444444444444
GNDV-6503212264 5.0 26.31999969482422 189.20966666666664 62.20733333333334
GNDV-6498612479 5.429999828338623 25.56999969482422 189.20774999999998 62.21330555555556
GNDV-6546112574 5.360000133514404 27.219999313354492 189.22754166666664 62.215944444444446
GNDV-6530912598 5.119999885559082 26.739999771118164 189.22120833333332 62.21661111111111
GNDV-6503313001 5.059999942779541 28.1299991607666 189.2097083333333 62.21669444444445
GNDV-6487112170 5.239999771118164 24.389999389648438 189.2029583333333 62.20472222222222
GNDV-6483512462 4.699999809265137 27.18000030517578 189.2014583333333 62.212833333333336
GNDV-6452612472 5.360000133514404 26.93000030517578 189.1885833333333 62.21311111111111
GNDV-6415512477 5.179999828338623 27.389999389648438 189.17312499999997 62.21325
GNDV-6392312282 4.820000171661377 27.329999923706055 189.16345833333332 62.20783333333333
GNDV-6401712290 5.059999942779541 27.010000228881836 189.16737499999996 62.20805555555556
GNDV-6391812331 4.650000095367432 26.549999237060547 189.16324999999998 62.20919444444445
GNDV-7128713232 4.820000171661377 26.8700008392334 189.30362499999998 62.223111111111116
GNDV-3756634260 5.239999771118164 25.280000686645508 189.2735833333333 62.228500000000004
GNDV-7128813487 5.239999771118164 26.8700008392334 189.30366666666666 62.23019444444444
GNDV-7104813587 4.699999809265137 27.010000228881836 189.29366666666664 62.23297222222222
GNDV-7008513205 4.940000057220459 25.780000686645508 189.25354166666665 62.22236111111111
GNDV-7014113308 4.940000057220459 26.399999618530273 189.255875 62.22522222222222
GNDV-7001113310 4.940000057220459 26.850000381469727 189.2504583333333 62.22527777777778
GNDV-7033113317 5.300000190734863 25.489999771118164 189.26379166666663 62.22547222222222
GNDV-7036513331 4.880000114440918 27.799999237060547 189.2652083333333 62.225861111111115
GNDV-7042313398 4.820000171661377 26.899999618530273 189.26762499999998 62.227722222222226
GNDV-7027213554 5.0 27.299999237060547 189.2613333333333 62.232055555555554
GNDV-7005113584 5.239999771118164 26.809999465942383 189.25212499999998 62.232888888888894
GNDV-6582714018 5.300000190734863 27.719999313354492 189.24279166666665 62.23383333333334
GNDV-7047314043 5.300000190734863 27.530000686645508 189.2697083333333 62.23452777777778
GNDV-6542213199 5.360000133514404 26.31999969482422 189.22591666666662 62.22219444444445
GNDV-6546013535 5.119999885559082 26.030000686645508 189.2275 62.23152777777778
GNDV-6548413529 5.059999942779541 26.559999465942383 189.22849999999997 62.23136111111111
GNDV-6565914074 4.760000228881836 27.809999465942383 189.23579166666664 62.23538888888889
GNDV-6460713172 5.300000190734863 27.5 189.1919583333333 62.221444444444444
GNDV-6455713554 4.699999809265137 26.110000610351562 189.18987499999997 62.232055555555554
GNDV-6455014031 4.590000152587891 28.110000610351562 189.1895833333333 62.23419444444445
GNDV-6467314033 4.590000152587891 27.440000534057617 189.19470833333332 62.23425
GNDV-6403113543 4.699999809265137 26.950000762939453 189.1679583333333 62.231750000000005
GNDV-7053214183 5.760000228881836 26.780000686645508 189.27216666666666 62.238416666666666
GNDV-7123114203 5.119999885559082 26.760000228881836 189.30129166666666 62.23897222222222
GNDV-7056914215 5.429999828338623 25.649999618530273 189.27370833333333 62.23930555555555
GNDV-7081814200 4.539999961853027 25.540000915527344 189.2840833333333 62.23888888888889
GNDV-7064514334 4.539999961853027 26.809999465942383 189.276875 62.24261111111111
GNDV-7081314352 4.650000095367432 25.709999084472656 189.283875 62.24311111111111
GNDV-7123514378 4.590000152587891 27.059999465942383 189.3014583333333 62.243833333333335
GNDV-7053915017 5.059999942779541 27.100000381469727 189.2724583333333 62.25047222222222
GNDV-6580914148 4.539999961853027 27.959999084472656 189.24204166666664 62.23744444444444
GNDV-6582114190 5.059999942779541 27.520000457763672 189.24254166666663 62.23861111111111
GNDV-6599414383 5.360000133514404 27.170000076293945 189.24974999999998 62.243972222222226
GNDV-6574114568 4.650000095367432 28.020000457763672 189.2392083333333 62.24911111111111
GNDV-7032614572 5.300000190734863 27.260000228881836 189.26358333333332 62.24922222222222
GNDV-7031215007 4.590000152587891 25.969999313354492 189.26299999999998 62.250194444444446
GNDV-6541214240 4.940000057220459 27.700000762939453 189.22549999999998 62.24
GNDV-6546614281 4.699999809265137 26.889999389648438 189.22774999999996 62.24113888888889
GNDV-6534514534 4.590000152587891 26.600000381469727 189.22270833333332 62.24816666666667
GNDV-6512514536 4.760000228881836 25.440000534057617 189.21354166666666 62.248222222222225
GNDV-6560015008 5.059999942779541 27.290000915527344 189.23333333333332 62.25022222222222
GNDV-6512014598 5.179999828338623 25.670000076293945 189.2133333333333 62.249944444444445
GNDV-6513214598 4.590000152587891 25.190000534057617 189.2138333333333 62.249944444444445
GNDV-6445514221 4.650000095367432 28.010000228881836 189.185625 62.239472222222226
GNDV-6460314317 4.590000152587891 26.579999923706055 189.19179166666666 62.24213888888889
GNDV-6393315019 5.059999942779541 27.559999465942383 189.163875 62.250527777777776
GNDV-7126215044 5.559999942779541 25.84000015258789 189.30258333333333 62.251222222222225
GNDV-7084715054 5.0 26.969999313354492 189.28529166666667 62.2515
GNDV-7091915162 4.940000057220459 25.709999084472656 189.28829166666665 62.2545
GNDV-7124815215 4.590000152587891 27.440000534057617 189.302 62.25597222222222
GNDV-7064715232 5.0 25.709999084472656 189.2769583333333 62.25644444444445
GNDV-7091815244 5.119999885559082 27.15999984741211 189.28824999999998 62.25677777777778
GNDV-7099215313 5.059999942779541 26.8799991607666 189.2913333333333 62.258694444444444
GNDV-7110615352 5.239999771118164 26.229999542236328 189.2960833333333 62.25977777777778
GNDV-7077415377 5.619999885559082 25.739999771118164 189.28224999999998 62.26047222222222
GNDV-7111615498 5.119999885559082 28.1200008392334 189.29649999999998 62.26383333333333
GNDV-7115315536 5.059999942779541 27.030000686645508 189.29804166666665 62.26488888888889
GNDV-7043015054 5.179999828338623 26.020000457763672 189.26791666666665 62.2515
GNDV-6585715240 4.820000171661377 26.93000030517578 189.24404166666665 62.25666666666667
GNDV-6578715252 4.880000114440918 25.170000076293945 189.24112499999998 62.257
GNDV-7009915403 5.179999828338623 27.239999771118164 189.254125 62.26119444444444
GNDV-7016615460 5.059999942779541 27.209999084472656 189.25691666666665 62.26277777777778
GNDV-6594215486 5.239999771118164 27.219999313354492 189.2475833333333 62.2635
GNDV-7014715540 5.489999771118164 26.889999389648438 189.25612499999997 62.265
GNDV-6525815050 4.590000152587891 26.90999984741211 189.2190833333333 62.25138888888889
GNDV-6545915055 4.650000095367432 25.329999923706055 189.22745833333332 62.25152777777778
GNDV-6554915331 4.940000057220459 25.219999313354492 189.23120833333329 62.25919444444445
GNDV-6546315373 5.179999828338623 27.809999465942383 189.22762499999996 62.26036111111111
GNDV-6553915491 5.119999885559082 26.780000686645508 189.23079166666665 62.26363888888889
GNDV-6486615063 5.360000133514404 27.049999237060547 189.20274999999995 62.25175
GNDV-6463615106 4.539999961853027 26.479999542236328 189.19316666666663 62.252944444444445
GNDV-6429615121 5.059999942779541 27.510000228881836 189.17899999999997 62.25336111111111
GNDV-6422315234 5.119999885559082 24.610000610351562 189.1759583333333 62.2565
GNDV-6472115304 5.360000133514404 27.6299991607666 189.1967083333333 62.25844444444444
GNDV-6481315343 5.059999942779541 26.5 189.20054166666665 62.25952777777778
GNDV-6492215389 5.0 25.170000076293945 189.2050833333333 62.26080555555556
GNDV-6416615462 5.489999771118164 27.010000228881836 189.1735833333333 62.26283333333333
GNDV-6407715108 5.0 26.860000610351562 189.16987499999996 62.253
GNDV-7060916015 5.119999885559082 28.170000076293945 189.27537499999997 62.26708333333333
GNDV-7055216017 4.650000095367432 27.280000686645508 189.27299999999997 62.26713888888889
GNDV-7114216062 5.179999828338623 27.5 189.2975833333333 62.268388888888886
GNDV-7096116066 4.940000057220459 27.170000076293945 189.29004166666667 62.268499999999996
GNDV-7098016071 4.539999961853027 28.040000915527344 189.2908333333333 62.26863888888889
GNDV-7066316091 5.360000133514404 27.389999389648438 189.277625 62.269194444444445
GNDV-7106616103 4.760000228881836 24.780000686645508 189.29441666666665 62.269527777777775
GNDV-3754161100 5.179999828338623 24.690000534057617 189.27254166666665 62.26972222222222
GNDV-7053316101 4.650000095367432 26.600000381469727 189.27220833333334 62.26947222222222
GNDV-3742555967 5.0 25.540000915527344 189.2677083333333 62.266555555555556
GNDV-7025516062 5.360000133514404 26.149999618530273 189.260625 62.268388888888886
GNDV-7031016084 4.539999961853027 26.34000015258789 189.26291666666665 62.269
GNDV-7039016087 5.239999771118164 27.40999984741211 189.26624999999999 62.269083333333334
GNDV-6584416151 5.179999828338623 25.920000076293945 189.24349999999998 62.27086111111111
GNDV-6523416054 5.360000133514404 25.639999389648438 189.2180833333333 62.268166666666666
GNDV-6521716181 5.300000190734863 25.440000534057617 189.21737499999998 62.27169444444444
GNDV-6473016077 4.940000057220459 26.700000762939453 189.19708333333332 62.26880555555555
GNDV-6453116120 5.179999828338623 26.459999084472656 189.18879166666662 62.269999999999996
GNDV-6429616175 6.03000020980835 26.979999542236328 189.17899999999997 62.27152777777778
GNDV-6381516020 4.650000095367432 26.440000534057617 189.1589583333333 62.26722222222222
GNDV-6400816044 5.429999828338623 27.350000381469727 189.16699999999997 62.26788888888889
GNDV-7090916298 4.940000057220459 26.219999313354492 189.28787499999999 62.27494444444444
GNDV-7111016389 5.559999942779541 25.479999542236328 189.29625 62.27747222222222
GNDV-7074116502 4.820000171661377 28.010000228881836 189.280875 62.280611111111114
GNDV-7066516506 5.429999828338623 26.31999969482422 189.27770833333332 62.280722222222224
GNDV-7050216226 5.059999942779541 26.969999313354492 189.27091666666666 62.27294444444444
GNDV-7050216243 4.820000171661377 27.770000457763672 189.27091666666666 62.27341666666666
GNDV-7003216370 4.940000057220459 27.510000228881836 189.25133333333332 62.276944444444446
GNDV-6574316381 5.119999885559082 24.809999465942383 189.23929166666665 62.27725
GNDV-7004916409 4.590000152587891 27.450000762939453 189.25204166666666 62.27802777777778
GNDV-6575065086 4.760000228881836 25.440000534057617 189.23958333333331 62.28077777777778
GNDV-6573816518 5.059999942779541 27.489999771118164 189.2390833333333 62.281055555555554
