ID ra dec photoz Jmag
23476.0 189.27383423 62.25740433 0.888 24.737417374016015
23495.0 189.40594482 62.25764847 0.9249 26.026801946910084
23547.0 189.46244812 62.25770187 0.7979 24.821768165413562
23556.0 189.07728577 62.25740051 0.8168 24.33171860542139
23565.0 189.01322937 62.25788498 0.8033 25.285381831779617
23574.0 189.04743958 62.25785065 0.7751 24.834185186594905
23607.0 189.337677 62.2582016 0.8469 25.176273873299984
23636.0 189.00228882 62.25827789 0.8824 26.094624851917796
23642.0 189.24723816 62.25803757 0.8133 24.855454513919753
23685.0 189.30438232 62.25859451 0.8089 24.990379694914257
23702.0 189.00317383 62.25863266 0.7933 25.225254511288693
23720.0 189.30912781 62.25888824 0.8673 25.57905231248047
23739.0 189.29322815 62.25887299 0.7806 25.487080741652118
23752.0 189.14247131 62.25902176 0.8215 26.384084315799104
23778.0 189.29000854 62.25906372 0.8807 25.126232240060165
23847.0 189.12992859 62.25941467 0.922 25.897852699383495
23848.0 189.40135193 62.25887299 0.8182 24.128264524336146
23872.0 189.33218384 62.2587204 0.8423 23.273181140324084
23901.0 189.34153748 62.25966644 0.7898 25.86044978045696
23908.0 189.29774475 62.25945663 0.9029 24.98941158410133
23958.0 189.17681885 62.25999832 0.8763 26.62821588133062
23961.0 189.21563721 62.25979614 0.865 24.590755135268576
23965.0 189.33349609 62.25925446 0.9132 24.491533770848804
23997.0 189.41777039 62.26006317 0.7892 24.998914806301702
24035.0 189.20783997 62.26014709 0.8615 24.960134390856084
24036.0 189.37866211 62.26002121 0.8872 24.1917665966369
24043.0 189.16732788 62.26032639 0.9198 25.59420405617342
24048.0 189.2822113 62.26040268 0.7703 25.64236287494698
24050.0 189.3885498 62.2603035 0.8507 25.198765549688645
24112.0 189.30735779 62.26039124 0.8898 24.318018098335788
24123.0 189.29483032 62.26067352 0.7836 25.289456424492357
24124.0 189.20672607 62.2606163 0.8532 24.085110693335803
24188.0 189.32098389 62.26082611 0.8489 24.691269246443373
24207.0 189.4223938 62.2610817 0.8729 24.634524816710183
24255.0 189.52427673 62.2612114 0.8601 25.72604076687282
24258.0 189.36453247 62.26136398 0.9054 24.745374655154688
24286.0 189.3351593 62.26159286 0.8707 25.417626573895145
24289.0 189.37612915 62.26153564 0.8528 24.599429107005353
24317.0 189.17123413 62.26174927 0.8094 25.404625298666662
24318.0 189.09172058 62.26169205 0.7948 25.696050477009607
24319.0 189.53125 62.26130676 0.8663 24.18068337089465
24350.0 189.40759277 62.2618103 0.7919 25.96576534546347
24353.0 189.28742981 62.2616539 0.7942 24.739038321780292
24386.0 189.33984375 62.26199341 0.7994 24.81542928899723
24409.0 189.21205139 62.26211166 0.8088 25.641578411775857
24460.0 188.99150085 62.26182938 0.8828 24.40337956235549
24537.0 189.35728455 62.26238632 0.7754 24.59568182570995
24539.0 189.17932129 62.26256943 0.8671 24.75071209412244
24554.0 189.05955505 62.26257706 0.7899 24.678597983601698
24577.0 189.30999756 62.26285934 0.8348 25.307450371579694
24593.0 189.29768372 62.26285553 0.7751 24.47842640421078
24613.0 189.20933533 62.2630806 0.927 25.62850284667433
24614.0 189.11082458 62.26294327 0.8757 24.976691516547465
24648.0 189.13365173 62.26323318 0.8186 26.215026038248208
24667.0 189.0958252 62.26326752 0.822 24.8460860952879
24688.0 189.09637451 62.26335144 0.8269 24.979777659271058
24704.0 189.03118896 62.26350403 0.9158 25.703185408554685
24726.0 189.16136169 62.26366043 0.8988 25.690437618397407
24741.0 189.48350525 62.26358414 0.8222 25.291030931986217
24748.0 189.2598114 62.2637558 0.854 25.737672853012803
24754.0 189.11546326 62.26376343 0.8079 25.502320956902302
24757.0 189.22442627 62.26385498 0.8659 27.252871732429988
24774.0 189.16067505 62.26390076 0.9212 26.103648552863508
24826.0 189.18238831 62.26420975 0.8044 25.77236260998027
24868.0 189.24650574 62.26421356 0.7958 25.348615993195313
24886.0 189.20831299 62.26379013 0.9081 24.1142485941366
24910.0 189.20555115 62.264534 0.8463 25.356216463058274
24922.0 189.26210022 62.26441574 0.8946 25.42972037467924
24934.0 189.12113953 62.26468277 0.9122 25.912900323701983
24964.0 189.45091248 62.26466751 0.9182 22.486083572166763
24969.0 189.26438904 62.26483917 0.9172 26.11492856044782
25044.0 189.15652466 62.26472092 0.814 24.707319158535057
25096.0 189.32183838 62.26532745 0.8205 26.219056231717673
25103.0 189.29406738 62.26537323 0.8521 26.07943700297513
25164.0 189.34483337 62.26554871 0.8129 25.059423183613312
25171.0 189.18045044 62.26557159 0.9253 25.00416635333362
25198.0 189.17004395 62.265728 0.7936 25.29789459163412
25202.0 189.32342529 62.26522827 0.8051 23.60053257949861
25220.0 189.54075623 62.26547623 0.9087 24.670792976346487
25232.0 189.20956421 62.26564026 0.8795 25.063951065369285
25253.0 189.1688385 62.26583099 0.8341 25.222718959319536
25261.0 189.52355957 62.26526642 0.8019 23.861631409014528
25262.0 189.36836243 62.26593018 0.7858 25.778727980858697
25274.0 189.20863342 62.26614761 0.8911 26.19027631404875
25310.0 189.05429077 62.26622772 0.9156 26.231034900592473
25333.0 189.37728882 62.2661438 0.8864 23.864450910849996
25341.0 189.20222473 62.26625443 0.8268 25.75142471831881
25372.0 189.38038635 62.26643753 0.9251 24.904244569501188
25384.0 189.29589844 62.26602554 0.8687 24.304488320789577
25423.0 189.50149536 62.26657867 0.9183 24.95992509230994
25437.0 189.23435974 62.26637268 0.8712 23.48114799673159
25443.0 189.17852783 62.26686096 0.8227 24.97033410868069
25449.0 189.47673035 62.26676178 0.8265 26.051312726799033
25452.0 189.477005 62.26679993 0.8161 28.001424608674032
25463.0 189.35412598 62.26685333 0.8146 24.91573712133037
25491.0 189.40960693 62.26686859 0.8165 25.007539411090125
25522.0 189.13018799 62.26740646 0.784 23.430101168231285
25526.0 189.15904236 62.26715469 0.8684 25.38168542303644
25563.0 189.37837219 62.2670784 0.8583 24.934279844940143
25584.0 189.23338318 62.26748276 0.8849 25.691935652844066
25597.0 189.11488342 62.26753998 0.9293 25.445708638172416
25602.0 189.19200134 62.26766586 0.8127 25.785466577755066
25613.0 189.53115845 62.26703262 0.8514 24.462691787762758
25677.0 189.015625 62.26789856 0.8686 25.33689943562508
25692.0 189.24464417 62.2681694 0.8742 26.24444446058381
25797.0 189.27349854 62.26836014 0.9139 24.66903054723488
25804.0 189.45614624 62.26847458 0.8966 25.2993955602613
25811.0 189.19218445 62.26870728 0.8639 26.43043302626619
25826.0 189.17167664 62.26879501 0.8658 26.27577161155885
25830.0 189.19346619 62.26849747 0.8421 24.956060329022314
25873.0 189.10905457 62.26906586 0.8314 26.361098812407263
25880.0 189.12159729 62.26858521 0.789 24.370539556856286
25936.0 189.11381531 62.26919937 0.784 25.693271260906382
25945.0 189.45137024 62.2692337 0.7781 25.17844716176961
25961.0 189.20901489 62.2694397 0.8318 25.43152834808105
25971.0 189.28242493 62.26953506 0.9192 25.90357720034827
25981.0 189.16223145 62.26947403 0.9207 26.06547207643181
25984.0 189.05636597 62.26921082 0.7949 24.900374555625838
25985.0 189.1178894 62.26948929 0.8474 25.441184016143243
25992.0 189.05000305 62.26955414 0.8584 26.283534212141845
26001.0 189.20846558 62.26958466 0.817 25.100691701453187
26087.0 189.47114563 62.26985168 0.8984 26.773633614299232
26104.0 189.17437744 62.27002716 0.8355 25.777371935832548
26106.0 189.19110107 62.2701149 0.8249 25.604215604187534
26107.0 189.22540283 62.26995468 0.7885 25.457260532774978
26111.0 189.11221313 62.2698555 0.88 24.60492346852415
26126.0 189.12588501 62.27001572 0.8178 24.989949316866895
26137.0 189.25401306 62.2702713 0.8563 25.38663465647148
26163.0 189.48274231 62.27009583 0.8591 24.047483201758553
26176.0 189.33331299 62.27032089 0.7819 25.419606242557037
26177.0 189.49020386 62.27024078 0.9291 25.921898049411226
26178.0 189.13775635 62.2703476 0.8444 25.071323298104698
26227.0 189.07818604 62.2701683 0.8433 23.953708181238298
26235.0 189.21800232 62.27048111 0.8444 24.180836532374894
26271.0 189.10997009 62.2706337 0.8378 25.197918372116394
26289.0 189.31866455 62.27072525 0.8604 25.04709634847106
26297.0 189.46984863 62.27035522 0.8993 24.17691221107644
26319.0 189.27140808 62.27082443 0.8287 24.895531702570622
26321.0 189.17434692 62.27095032 0.843 25.28658281282309
26325.0 189.33937073 62.27079773 0.8559 25.067873610381923
26378.0 189.16090393 62.27128601 0.8712 26.644140722475395
26409.0 189.0901947 62.27132797 0.9042 24.507005431280493
26451.0 189.04728699 62.27155304 0.7776 25.417738233303215
26453.0 189.21713257 62.27156067 0.8807 25.57040685758543
26472.0 189.27249146 62.27157593 0.8726 24.821676032849144
26490.0 189.25202942 62.27183533 0.8742 26.252363947007247
26493.0 189.31568909 62.27158356 0.7979 25.526347895933856
26503.0 189.16307068 62.27188492 0.8607 25.8356723868533
26537.0 189.2505188 62.27267838 0.9198 24.022353326862863
26589.0 189.48652649 62.27209854 0.8543 26.03634817622875
26657.0 189.09275818 62.27254868 0.8394 25.9580762618192
26721.0 189.11903381 62.27271271 0.7973 25.247540026406888
26740.0 189.11676025 62.27275085 0.8643 25.418264782383744
26766.0 189.48640442 62.27292633 0.8414 26.411862674010255
26829.0 189.42375183 62.27309418 0.9204 24.40645485988441
26873.0 189.26298523 62.27408981 0.882 23.816282574838578
26879.0 189.25039673 62.27398682 0.8839 23.512776125884912
26918.0 189.08883667 62.27383041 0.9225 24.80322373667931
26919.0 189.1116333 62.27428818 0.7818 24.022882932761625
26941.0 189.09107971 62.27389145 0.8462 26.45139114871127
26947.0 189.4312439 62.27385712 0.8251 25.289002936108286
26958.0 189.114151 62.2739563 0.8977 24.904940649887106
26968.0 189.38685608 62.27393341 0.8195 24.6449654175391
27001.0 189.13072205 62.27410126 0.8642 25.209720894314252
27022.0 189.49882507 62.27410126 0.8712 25.322381846736253
27041.0 189.17466736 62.27437592 0.8923 25.172118403691766
27058.0 189.25898743 62.27449036 0.778 25.191112854831125
27063.0 189.17251587 62.27457428 0.7955 26.580818318236417
27069.0 189.08758545 62.27450943 0.9204 25.461952478934496
27083.0 189.21368408 62.27457809 0.8754 25.28750210729316
27088.0 189.462677 62.27450943 0.9214 26.358857164240554
27096.0 189.11630249 62.27470779 0.8919 25.701464600743517
27097.0 189.4727478 62.27456665 0.8613 23.94282806141686
27102.0 189.18678284 62.2747345 0.8332 26.21938997578914
27112.0 189.11987305 62.27474594 0.8914 25.552163656904902
27121.0 189.38420105 62.27479935 0.7767 24.801865943924806
27124.0 189.26304626 62.27495575 0.8837 26.29879688984561
27128.0 189.14810181 62.27492523 0.7793 26.03934159861816
27176.0 189.13929749 62.27513885 0.873 25.49006056482835
27219.0 189.16992188 62.27556229 0.884 24.91352911571594
27227.0 189.13926697 62.27552032 0.8885 25.98208650748183
27238.0 189.33761597 62.27557373 0.8288 25.588121694188448
27279.0 189.2086792 62.27571869 0.8266 25.654495895410022
27296.0 189.1348114 62.27581024 0.7887 25.639698009435783
27307.0 189.17636108 62.27597427 0.8774 23.825923525531405
27319.0 189.4526062 62.27577972 0.9123 25.464647481699824
27345.0 189.31987 62.27598953 0.8131 24.96369865310519
27351.0 189.23960876 62.27611923 0.8857 25.872774805359217
27358.0 189.3409729 62.27624512 0.9124 23.59709741153096
27403.0 189.38046265 62.27636719 0.9245 26.360528462954605
27423.0 189.27746582 62.27652359 0.83 26.24171519296029
27447.0 189.16937256 62.2766304 0.8204 25.567216802781655
27464.0 189.32513428 62.27666473 0.8911 25.253529819890126
27490.0 189.37576294 62.27675629 0.8554 25.360611703576836
27494.0 189.46826172 62.27695084 0.8658 24.21527924471533
27519.0 189.23924255 62.27721024 0.7968 24.681913952091914
27575.0 189.44921875 62.27760696 0.8441 23.495583141073947
27623.0 189.43113708 62.27726364 0.9085 25.07208880775102
27667.0 189.17947388 62.27788544 0.7938 24.892184005081937
27668.0 189.23739624 62.27819824 0.8374 24.22890913208087
27676.0 189.25959778 62.27817154 0.7909 23.779293187753616
27690.0 189.38612366 62.27763748 0.9273 26.039822444661137
27768.0 189.3868866 62.27817917 0.8961 23.803872367132126
27779.0 189.11549377 62.27830887 0.8906 25.389754969418558
27784.0 189.3820343 62.27811432 0.8771 25.855114691803117
27800.0 189.23016357 62.27843475 0.8408 25.00465692389771
27806.0 189.52429199 62.2780304 0.8974 26.479569746257365
27815.0 189.14230347 62.27851868 0.7911 24.547321355443458
27820.0 189.45622253 62.27841568 0.8308 24.444249547065514
27859.0 189.5378418 62.27828598 0.7714 26.20826502171893
27874.0 189.2928009 62.27905655 0.8417 25.826638053317108
27923.0 189.29971313 62.27913666 0.8706 25.7353620922605
27965.0 189.43321228 62.27920151 0.7724 25.62724453817733
27981.0 189.12957764 62.27960968 0.928 24.851375468730097
28035.0 189.26182556 62.27976227 0.7939 25.773247534702534
28043.0 189.1459198 62.2799263 0.8167 25.26970781592168
28054.0 189.16552734 62.2801857 0.896 24.245093183816593
28066.0 189.32165527 62.27988434 0.8193 25.741728556101144
28105.0 189.16467285 62.28068542 0.8854 24.16487139913277
28111.0 189.23010254 62.2803154 0.864 24.92350069508512
28163.0 189.17825317 62.28091812 0.811 24.926743516102505
28174.0 189.38331604 62.28047562 0.9002 25.732757690363243
28199.0 189.25082397 62.28065872 0.817 26.49546510565038
28297.0 189.16191101 62.28134155 0.7863 25.11715984246461
28326.0 189.12619019 62.2813797 0.9158 25.615391489145413
28345.0 189.42021179 62.28124619 0.9094 25.664020657453637
28363.0 189.28903198 62.28160095 0.9235 25.247812814168775
28365.0 189.20378113 62.28181076 0.8673 24.17381337128466
28412.0 189.25572205 62.28178787 0.8288 24.698318441793482
28427.0 189.24412537 62.28180695 0.9171 24.795641875193198
28439.0 189.07881165 62.28168869 0.9276 25.21526677692271
28469.0 189.23551941 62.28194046 0.8491 25.82524408799851
28523.0 189.2311554 62.28224182 0.8405 25.32601141066392
28529.0 189.08518982 62.28233719 0.8036 25.62565921107735
28548.0 189.32382202 62.28249741 0.9177 23.242459764031363
28552.0 189.38874817 62.28264618 0.8463 24.167843881260435
28564.0 189.25546265 62.28256226 0.7804 25.3166984954615
28586.0 189.32545471 62.28258133 0.8552 25.055828141066304
28632.0 189.19244385 62.28299713 0.8395 25.405334760174835
28642.0 189.44975281 62.28279877 0.8528 25.35599038576339
28652.0 189.16453552 62.28330231 0.9013 24.493370600606653
28687.0 189.24726868 62.28332138 0.8824 25.096565931012996
28692.0 189.1309967 62.28331757 0.7861 25.478341829702334
28774.0 189.24822998 62.28377533 0.796 24.62833915004441
28778.0 189.12806702 62.28358841 0.8631 25.732906954436405
28780.0 189.18545532 62.28396606 0.8573 25.737887061316535
28790.0 189.15869141 62.28448486 0.8622 24.3305458507116
28791.0 189.27355957 62.28383255 0.8221 24.891790836073564
28825.0 189.36076355 62.28379822 0.8132 24.781789021365597
28851.0 189.37815857 62.2842598 0.8926 24.4882759489491
28854.0 189.47880554 62.28378296 0.8114 26.06061638665618
28857.0 189.52671814 62.28414154 0.911 24.941663043654227
28871.0 189.38052368 62.28437042 0.8016 24.35304773364685
28881.0 189.17453003 62.2845192 0.7886 24.632820242285653
28887.0 189.3465271 62.28426361 0.9178 24.692822692838913
28893.0 189.15463257 62.28490448 0.87 24.22906925048422
28913.0 189.2350769 62.28435898 0.8037 26.1047893159784
28925.0 189.43991089 62.28437042 0.8383 25.156506208528732
28984.0 189.41850281 62.28477478 0.8392 24.88610582715863
28985.0 189.10998535 62.28475571 0.8122 25.541760001617885
28986.0 189.50794983 62.28448868 0.9179 25.030208990776558
28990.0 189.11689758 62.28499985 0.7875 24.752353027329864
29093.0 189.14970398 62.28620148 0.9192 24.349404019474676
29124.0 189.37501526 62.28530502 0.7915 26.185833414136447
29132.0 189.4588623 62.28527451 0.7887 25.488612200678375
29147.0 189.35334778 62.28549194 0.9111 25.610427154855905
29158.0 189.45547485 62.2854538 0.8666 26.093910943154697
29246.0 189.16719055 62.28618622 0.8098 25.654277686881404
29279.0 189.36277771 62.28652191 0.8711 24.48841149654038
29292.0 189.09437561 62.28630829 0.8698 26.657900436713476
29320.0 189.53640747 62.28638077 0.9081 24.29872480074181
29362.0 189.52270508 62.28646851 0.8557 24.466205607509238
29369.0 189.49137878 62.28692245 0.8788 23.976519923452116
29386.0 189.13098145 62.28682709 0.8968 26.49960519152388
29460.0 189.16880798 62.28796768 0.8598 24.667830529202288
29530.0 189.16444397 62.28809738 0.9198 24.781433857409287
29578.0 189.15388489 62.28800964 0.842 26.066718400112883
29594.0 189.19813538 62.28833389 0.9148 25.373338472131124
29651.0 189.4683075 62.28823853 0.9054 24.815979028859484
29678.0 189.21533203 62.28872681 0.7839 24.93653050027398
29699.0 189.25671387 62.28865051 0.7885 25.337373381620743
29708.0 189.10926819 62.28882217 0.8667 24.800961691182643
29718.0 189.1111145 62.28879166 0.888 25.037242523415735
29729.0 189.17053223 62.28873825 0.9112 25.983939093910717
29731.0 189.54139709 62.28834152 0.8028 26.018780875466934
29760.0 189.13717651 62.28900909 0.8174 25.322002029699647
29804.0 189.52574158 62.28879929 0.8709 25.879026779315634
29826.0 189.34580994 62.28918457 0.9277 25.439799366517022
29828.0 189.15925598 62.28966904 0.8066 24.804039228129525
29862.0 189.50976562 62.28977966 0.8665 23.706779271993728
29952.0 189.13806152 62.29016876 0.8906 25.774687077454583
29958.0 189.44538879 62.28989029 0.9226 24.864904473287826
29968.0 189.53643799 62.2896843 0.919 25.961992996961477
29971.0 189.44210815 62.28989792 0.9266 25.920021586811067
30055.0 189.12734985 62.29060745 0.918 25.04707367132906
30060.0 189.4874115 62.29027176 0.827 25.452918275607495
30095.0 189.10707092 62.29065323 0.8803 26.49413156787908
30130.0 189.33302307 62.29091644 0.9271 26.24841412490923
30200.0 189.11720276 62.29124451 0.9268 25.254737245499122
30208.0 189.19003296 62.29187393 0.9289 23.846816580940533
30218.0 189.27099609 62.29166794 0.9102 24.35544370991381
30221.0 189.11633301 62.29154587 0.8408 25.007878387574966
30279.0 189.29901123 62.29194641 0.8076 25.723078146509522
30288.0 189.44650269 62.2918129 0.8573 24.99102558202715
30314.0 189.19026184 62.29210281 0.9115 25.151451491676706
30330.0 189.39518738 62.29198837 0.876 25.731138428469244
30340.0 189.43667603 62.29202271 0.9049 25.04190432405388
30346.0 189.15760803 62.29217911 0.8223 25.8846526215662
30351.0 189.09996033 62.29226685 0.9217 24.627799577179427
30360.0 189.10768127 62.29224396 0.9079 25.963943484938756
30405.0 189.08370972 62.29298782 0.8083 23.55762132984339
30426.0 189.39341736 62.29253387 0.8909 26.069215347693127
30430.0 189.32168579 62.29262924 0.9299 25.506069494994914
30459.0 189.44369507 62.29265976 0.7984 25.286285976275934
30498.0 189.15589905 62.29302979 0.8813 25.48941282203842
30521.0 189.16781616 62.29322433 0.8388 25.39625719689877
30528.0 189.42510986 62.29302597 0.9011 25.767640475314913
30598.0 189.08650208 62.2936058 0.7858 24.03036911809239
30644.0 189.31860352 62.29418182 0.9299 24.14918721562927
30653.0 189.45315552 62.29388046 0.806 24.379698850290993
30661.0 189.14614868 62.29396057 0.8651 25.92629760954189
30665.0 189.31866455 62.29446793 0.9177 25.333587593881504
30680.0 189.32766724 62.29409409 0.8295 25.283152943575917
30694.0 189.29219055 62.29432678 0.8782 24.550259168448235
30695.0 189.45339966 62.2939682 0.9186 25.70430643647563
30725.0 189.42337036 62.29418564 0.8794 25.617364423646574
30744.0 189.36169434 62.29438019 0.7878 25.726061957551433
30777.0 189.11727905 62.29454422 0.9035 25.15938186689964
30788.0 189.51272583 62.29444504 0.9148 25.166940001801706
30802.0 189.34629822 62.29485321 0.7794 25.71281404442107
30814.0 189.44841003 62.29462814 0.8471 25.534577164679384
30820.0 189.38491821 62.29491425 0.7801 25.131084877994315
30860.0 189.15341187 62.2951088 0.8083 25.29287785748744
30878.0 189.3684082 62.29508972 0.8441 25.72752511408915
30910.0 189.2335968 62.29535675 0.8734 26.255327146257265
31002.0 189.44586182 62.29583359 0.8923 24.4700639964651
31045.0 189.21060181 62.29640961 0.9056 25.508061306606105
31072.0 189.12702942 62.29675293 0.786 24.274356826513706
31088.0 189.1807251 62.29693222 0.8405 24.29242572551535
31117.0 189.49806213 62.29638672 0.8108 25.862754596917576
31129.0 189.3190918 62.29681778 0.884 24.679082615154794
31137.0 189.19866943 62.29751968 0.9242 23.772892418073187
31164.0 189.49734497 62.29666901 0.812 25.679602713458582
31215.0 189.2723999 62.29798126 0.8206 24.19538279326778
31291.0 189.10635376 62.2977066 0.9057 25.500425707872694
31301.0 189.26182556 62.29860687 0.7789 23.188266063318537
31305.0 189.50198364 62.29766464 0.8855 24.37926969342421
31356.0 189.3881073 62.29811478 0.8787 24.868649885164945
31371.0 189.19692993 62.29861069 0.9119 24.731890256052562
31383.0 189.23362732 62.2986412 0.8069 24.434015842454794
31384.0 189.47375488 62.29816437 0.8213 24.51879045024334
31388.0 189.3236084 62.29866028 0.9079 23.982458022036365
31439.0 189.085495 62.29860687 0.7996 24.676822849696713
31443.0 189.16262817 62.29892349 0.9096 24.4861771223455
31473.0 189.49417114 62.29850388 0.8275 25.859323162297972
31527.0 189.1084137 62.29919052 0.7729 25.637840395103392
31562.0 189.20143127 62.29945374 0.7799 25.05941171551784
31577.0 189.10346985 62.29940033 0.8761 25.144942642841045
31582.0 189.34188843 62.29943848 0.8116 25.48905502463701
31596.0 189.48512268 62.29930878 0.9075 26.456736041888686
31634.0 189.32565308 62.2999382 0.9074 25.276493602024573
31726.0 189.4005127 62.30032349 0.773 25.21448600016325
31777.0 189.12530518 62.30085373 0.9044 24.60386759827793
31786.0 189.23973083 62.30104065 0.9296 24.088763220888623
31879.0 189.19680786 62.30168915 0.9273 24.12811860185696
31880.0 189.14894104 62.30137253 0.863 25.11114139385064
31910.0 189.26153564 62.30158615 0.9049 26.246222170689936
31937.0 189.38069153 62.30147934 0.8119 25.863932902346193
32030.0 189.17965698 62.30250549 0.862 25.579015298325597
32054.0 189.17929077 62.3024826 0.8473 25.806096672109767
32055.0 189.49180603 62.30216599 0.882 25.80730638073638
32073.0 189.276474 62.30254364 0.7981 26.047773055216663
32163.0 189.48500061 62.30334854 0.9004 23.77746054270372
32183.0 189.28430176 62.30384064 0.901 23.992327448117557
32208.0 189.20358276 62.30361176 0.7719 25.662460691373845
32226.0 189.23399353 62.30378723 0.9147 25.419398527190857
32231.0 189.21757507 62.30355835 0.9207 26.08470208015777
32305.0 189.1401825 62.30461502 0.7959 24.623492620517474
32308.0 189.25479126 62.30395889 0.9242 26.685133849448842
32350.0 189.17042542 62.30438995 0.8818 25.71787086975233
32367.0 189.13041687 62.30445099 0.8685 25.769734215536705
32372.0 189.25570679 62.30438995 0.898 26.07583384418683
32413.0 189.45698547 62.30464554 0.9143 25.240281822944887
32414.0 189.2230835 62.30478668 0.8734 25.533050483804416
32471.0 189.41088867 62.30502319 0.8815 24.982124736583287
32474.0 189.25839233 62.30527878 0.8097 25.370875877247737
32490.0 189.12950134 62.30532074 0.9007 25.264500704442966
32563.0 189.19973755 62.30567169 0.9005 26.16887847606929
32601.0 189.44012451 62.30577469 0.8333 25.769028504621538
32637.0 189.25468445 62.30633545 0.8699 24.459915305453315
32645.0 189.32514954 62.30630493 0.9056 24.991887362967134
32649.0 189.24996948 62.30677795 0.8764 23.925014039620734
32673.0 189.16807556 62.3067894 0.8384 24.646767599796018
32679.0 189.17404175 62.30671692 0.8259 24.95825215483757
32698.0 189.19586182 62.3069458 0.9067 25.294129869550996
32731.0 189.42472839 62.30672073 0.8791 26.168241419074683
32789.0 189.40486145 62.30740356 0.8676 24.733502966968658
32806.0 189.29951477 62.30752945 0.8549 25.555092461697644
32810.0 189.32574463 62.30772781 0.8189 23.99649864804614
32825.0 189.39433289 62.30766296 0.8329 24.875404998443543
32834.0 189.30506897 62.30770874 0.8719 25.364994417182526
32851.0 189.23262024 62.30802155 0.8728 25.16785204458847
32858.0 189.23364258 62.3079834 0.7711 25.279635542954058
32872.0 189.23957825 62.30822372 0.8567 24.088341147763085
32878.0 189.40925598 62.30792618 0.9045 24.8505236510651
32903.0 189.39486694 62.30805588 0.8605 26.172804616353815
32906.0 189.38874817 62.30814362 0.7996 24.73579884263548
32937.0 189.18251038 62.30838013 0.901 27.136620458603847
32955.0 189.41468811 62.30836105 0.8359 25.679440299665497
32967.0 189.18078613 62.30886459 0.8645 25.614683639429558
33007.0 189.24057007 62.30899048 0.8896 24.75477577409012
33022.0 189.27455139 62.30897522 0.8953 25.968146288851486
33103.0 189.36238098 62.30948639 0.9146 26.008864650650874
33106.0 189.41868591 62.30962372 0.8108 24.02611027976191
33116.0 189.35787964 62.3095932 0.7744 25.33060966032115
33123.0 189.23510742 62.31010818 0.9155 24.477889276648156
33146.0 189.13224792 62.31001663 0.8442 24.839978783670688
33151.0 189.24290466 62.31006241 0.8899 25.372282390312126
33168.0 189.47489929 62.30979156 0.7783 24.938478009683607
33196.0 189.37364197 62.31025314 0.9246 24.577284106282445
33198.0 189.34640503 62.31072998 0.88 25.188332810033316
33257.0 189.38540649 62.31056595 0.8793 25.834945930261064
33293.0 189.13256836 62.31097031 0.8162 26.218355702918505
33335.0 189.37962341 62.31119156 0.7885 26.502720649055377
33345.0 189.16221619 62.31207275 0.7829 24.0176863270693
33348.0 189.38047791 62.31132507 0.8954 25.954252044073495
33354.0 189.23210144 62.31161118 0.9261 26.068169414955797
33357.0 189.28900146 62.31157684 0.8008 24.694214505077984
33387.0 189.36894226 62.31167221 0.9291 25.515349496643324
33410.0 189.42570496 62.31177521 0.8247 24.640745926438075
33442.0 189.20314026 62.31238937 0.8149 25.513065588922462
33465.0 189.20454407 62.31290054 0.867 23.46661130505222
33486.0 189.15440369 62.31241989 0.8597 25.97063863904475
33495.0 189.21417236 62.31272888 0.8612 24.823058842891413
33565.0 189.46968079 62.31282425 0.8157 26.326402302040982
33638.0 189.20288086 62.31393814 0.8046 24.717231583698762
33640.0 189.34178162 62.31393433 0.9265 23.942213134062875
33737.0 189.23620605 62.31446457 0.7933 25.70807242028419
33853.0 189.14598083 62.31503677 0.799 25.55815626320481
33862.0 189.35327148 62.31529617 0.8388 24.565432410866052
33874.0 189.295578 62.31523132 0.7724 25.35252974914326
33901.0 189.33966064 62.31557846 0.7789 24.867399978393134
33954.0 189.34819031 62.31576538 0.7874 25.37081476581864
33970.0 189.20715332 62.31612015 0.8589 25.386572651605537
34015.0 189.40463257 62.31616211 0.7837 25.009958300684108
34069.0 189.40892029 62.31659317 0.9193 25.34504446472288
34144.0 189.2718811 62.31727219 0.9068 26.57993395971581
34156.0 189.14167786 62.31737518 0.9065 25.686303112904255
34171.0 189.20114136 62.31816101 0.7939 23.771911024916875
34181.0 189.27250671 62.31769562 0.9175 25.435688417049068
34211.0 189.25718689 62.31866837 0.882 24.15435692438436
34235.0 189.30285645 62.31799698 0.8391 25.555201087820837
34263.0 189.14927673 62.31819153 0.8284 26.083729501888442
34265.0 189.29333496 62.31852341 0.869 24.852607053056722
34306.0 189.44247437 62.31837463 0.8562 25.657177487121473
34311.0 189.25779724 62.31895447 0.8956 24.62372291773008
34381.0 189.14833069 62.31909561 0.793 25.216352857585044
34415.0 189.36076355 62.31990814 0.8436 23.769391508308026
34441.0 189.24528503 62.31958008 0.88 26.18318283171341
34507.0 189.33944702 62.32120514 0.8733 23.653942722685734
34548.0 189.21852112 62.32175064 0.824 24.242009856448778
34566.0 189.26971436 62.32081604 0.8607 25.0542290847413
34570.0 189.24674988 62.32096863 0.8404 24.15485531145061
34584.0 189.38020325 62.32092285 0.8437 25.2522278545165
34610.0 189.16651917 62.32104492 0.9088 26.445702336385448
34624.0 189.15412903 62.32114029 0.8299 25.60056606728993
34629.0 189.30706787 62.32134628 0.8997 24.50109197058191
34649.0 189.14775085 62.32133484 0.9135 24.1142485941366
