# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
-7.615695485238774775e-19,9.076030273437500000e+03,5.258115280519015043e+36,4.040805369320235485e+01,-1.204088322784931049e-18,6.894991299713194895e-19,1.034248694956979138e-18
-3.856246621412633562e-19,9.076360351562500000e+03,5.617434287158419773e+36,3.909434884796363008e+01,-6.096963219737001335e-19,6.670828474473338101e-19,1.000624271171000619e-18
-3.985880262152196964e-19,9.076690429687500000e+03,5.914336697296693434e+36,3.810043743651848303e+01,-6.301921983328782934e-19,6.501233309444323148e-19,9.751849964166484722e-19
5.526183850474424126e-19,9.077019531250000000e+03,6.107029251559986120e+36,3.749453606144358986e+01,8.737236745896881921e-19,6.397845882241203756e-19,9.596768823361806115e-19
-1.095531146043899340e-18,9.077349609375000000e+03,6.176757412278718003e+36,3.728230128897855877e+01,-1.732102160276034030e-18,6.361631395872880920e-19,9.542447093809320417e-19
4.236774911584932577e-19,9.077679687500000000e+03,6.203707560363633723e+36,3.720123225637900077e+01,6.698601863999857354e-19,6.347798255610937589e-19,9.521697383416407346e-19
-1.700763155294645448e-19,9.078009765625000000e+03,6.189687743248521250e+36,3.724333934597841989e+01,-2.689011212544470625e-19,6.354983160349200594e-19,9.532474740523801372e-19
3.839164443002150049e-19,9.078339843750000000e+03,6.124268958362152502e+36,3.744172564834705241e+01,6.069955244442218914e-19,6.388834625683303859e-19,9.583251938524954825e-19
-1.112173130279455525e-19,9.078669921875000000e+03,6.083623207119108149e+36,3.756659478797794094e+01,-1.758414161490951154e-19,6.410141557165193037e-19,9.615212335747791481e-19
-3.218622677639190688e-19,9.079000000000000000e+03,6.048803283508178902e+36,3.767456564011754949e+01,-5.088840525606451658e-19,6.428565064809920348e-19,9.642847597214881485e-19
1.039548946902925567e-19,9.079330078125000000e+03,6.128853511086538023e+36,3.742771930299738870e+01,1.643590858320591124e-19,6.386444665749573933e-19,9.579666998624360899e-19
4.038896713132454497e-20,9.079660156250000000e+03,6.094847175881196622e+36,3.753198845791720828e+01,6.385744254931632232e-20,6.404236537673402679e-19,9.606354806510103055e-19
2.514629552907849966e-19,9.079990234375000000e+03,6.028645074952000082e+36,3.773750001005413424e+01,3.975784072058787578e-19,6.439303813487604605e-19,9.658955720231407389e-19
2.014507923148636931e-20,9.080320312500000000e+03,6.042544314329137816e+36,3.769407256485752100e+01,3.185060998201066527e-20,6.431893611079123241e-19,9.647840416618684861e-19
-1.716731872783443493e-19,9.080650390625000000e+03,6.082928545885565427e+36,3.756873975087603412e+01,-2.714258737600300055e-19,6.410507560948322505e-19,9.615761341422483276e-19
-3.062515937062354566e-19,9.080980468750000000e+03,6.243575076948041953e+36,3.708227029289706422e+01,-4.842026162032023715e-19,6.327499289730710262e-19,9.491248934596065393e-19
-6.691258740621532459e-19,9.081310546875000000e+03,6.240142536703433139e+36,3.709246788734084532e+01,-1.057929184528362774e-18,6.329239346935684764e-19,9.493859020403527146e-19
-2.872529236508046166e-19,9.081640625000000000e+03,6.145872156124260686e+36,3.737586249362875890e+01,-4.541645496779219881e-19,6.377596126491971732e-19,9.566394189737958561e-19
-1.585063059566755367e-19,9.081969726562500000e+03,6.029964997677874101e+36,3.773336952919669329e+01,-2.506082241078795899e-19,6.438599012662700950e-19,9.657898518994053833e-19
-3.021680907262036994e-19,9.082299804687500000e+03,5.872639532645999631e+36,3.823545936045096738e+01,-4.777463466952579533e-19,6.524272651993543573e-19,9.786408977990315841e-19
-2.686456001493142403e-19,9.082629882812500000e+03,5.694893438193974605e+36,3.882756749301228183e+01,-4.247452261376718492e-19,6.625306481870543706e-19,9.937959722805815077e-19
-1.662280247139054582e-19,9.082959960937500000e+03,5.572680974171948401e+36,3.925101517963109643e+01,-2.628167366533603919e-19,6.697561090748466271e-19,1.004634163612269892e-18
-3.882694751919709590e-19,9.083290039062500000e+03,5.557986655259405286e+36,3.930286724913823093e+01,-6.138779341672008115e-19,6.706408821224134499e-19,1.005961323183620079e-18
-7.800471059619756541e-19,9.083620117187500000e+03,5.573365942208709800e+36,3.924860312583788158e+01,-1.233302478193226363e-18,6.697149512154630241e-19,1.004572426823194536e-18
-8.366811212902729839e-19,9.083950195312500000e+03,5.606751851034523104e+36,3.913157397960261363e+01,-1.322844341653235131e-18,6.677180350778248871e-19,1.001577052616737331e-18
-3.877014512067579385e-19,9.084280273437500000e+03,5.674111823367048365e+36,3.889860610693845899e+01,-6.129798532906971820e-19,6.637428090812255919e-19,9.956142136218383397e-19
4.931767666350295065e-20,9.084610351562500000e+03,5.716121977334427397e+36,3.875540149993722849e+01,7.797428178753522307e-20,6.612992503618448524e-19,9.919488755427670379e-19
-5.244413521528909616e-19,9.084940429687500000e+03,5.909195208185173056e+36,3.811700910026222999e+01,-8.291740515843869550e-19,6.504061000136935637e-19,9.756091500205403456e-19
-3.731601301408298933e-19,9.085269531250000000e+03,6.040190944052176751e+36,3.770141500418728953e+01,-5.899891298206114649e-19,6.433146481501485931e-19,9.649719722252227452e-19
-3.514875941316179218e-19,9.085599609375000000e+03,6.049684599837830340e+36,3.767182133016967072e+01,-5.557235166741715809e-19,6.428096791990892605e-19,9.642145187986340352e-19
-3.022072777936269141e-19,9.085929687500000000e+03,6.028471212125852203e+36,3.773804418625295654e+01,-4.778083038604045697e-19,6.439396668495788025e-19,9.659095002743683483e-19
-8.121906559854141910e-19,9.086259765625000000e+03,5.887241720221099539e+36,3.818801201509452170e+01,-1.284123408876567805e-18,6.516176517596399872e-19,9.774264776394599808e-19
-4.428049563163906980e-19,9.086589843750000000e+03,5.620534870745626470e+36,3.908356410763380495e+01,-7.001018859082452270e-19,6.668988230166883659e-19,1.000348234525032453e-18
-2.447344798767118158e-19,9.086919921875000000e+03,5.380113394530046940e+36,3.994728515634093924e+01,-3.869402735095745658e-19,6.816368481673941650e-19,1.022455272251091055e-18
7.014930749276168644e-19,9.087250000000000000e+03,5.147900973775862507e+36,4.083832229574341710e+01,1.109103720956294885e-18,6.968409789343627108e-19,1.045261468401544018e-18
-2.769195756775597594e-19,9.087580078125000000e+03,5.104911582288208505e+36,4.100991527930215597e+01,-4.378268906237045090e-19,6.997689401217841034e-19,1.049653410182676107e-18
-1.318270273977071524e-19,9.087910156250000000e+03,5.181098020098597790e+36,4.070727958215009323e+01,-2.084266428781082508e-19,6.946049435712718422e-19,1.041907415356907763e-18
-1.381621862193639903e-19,9.088240234375000000e+03,5.225066099857895397e+36,4.053564518845477238e+01,-2.184429188373166860e-19,6.916762757857708408e-19,1.037514413678656165e-18
6.264874415399661086e-20,9.088570312500000000e+03,5.245798484205029591e+36,4.045546363185925998e+01,9.905151987652370338e-20,6.903081051252361105e-19,1.035462157687854069e-18
5.422963263480013341e-19,9.088900390625000000e+03,5.231303770573275206e+36,4.051147115504630847e+01,8.574038645720901546e-19,6.912637843767665661e-19,1.036895676565149608e-18
-3.488177370858025943e-19,9.089230468750000000e+03,5.189715084584298578e+36,4.067347011697078329e+01,-5.515023083832121157e-19,6.940280388531449852e-19,1.041042058279717478e-18
-4.361831266129785511e-19,9.089560546875000000e+03,5.230920350747752769e+36,4.051295584756076096e+01,-6.896323656434141727e-19,6.912891182917518543e-19,1.036933677437627781e-18
-4.137974333322135624e-19,9.089890625000000000e+03,5.393188257747099650e+36,3.989883308971376863e+01,-6.542392069633450639e-19,6.808100907581312936e-19,1.021215136137196748e-18
-6.039162497009990688e-19,9.090219726562500000e+03,5.533168849416309996e+36,3.939091079646880189e+01,-9.548287554491718164e-19,6.721432051430896333e-19,1.008214807714634306e-18
-6.949692263424021964e-19,9.090549804687500000e+03,5.739119746071664793e+36,3.867767333910283156e+01,-1.098789114869037833e-18,6.599729429955829070e-19,9.899594144933745531e-19
-5.745465564749763250e-19,9.090879882812500000e+03,5.917546802083909779e+36,3.809010182007492773e+01,-9.083934630641573149e-19,6.499469700981599583e-19,9.749204551472398894e-19
-5.477932077575625122e-19,9.091209960937500000e+03,5.874794560426331033e+36,3.822844583562627463e+01,-8.660947723556472716e-19,6.523075905597051243e-19,9.784613858395578309e-19
-2.090394591169216854e-19,9.091540039062500000e+03,5.775598922499592257e+36,3.855533411158022261e+01,-3.305042490365169422e-19,6.578854187713615317e-19,9.868281281570424902e-19
-4.134679204942683157e-19,9.091870117187500000e+03,5.716342463838367285e+36,3.875465407048916688e+01,-6.537182268885158436e-19,6.612864966677899469e-19,9.919297450016848722e-19
-1.760698340428169695e-19,9.092200195312500000e+03,5.651317787547970044e+36,3.897697401974340181e+01,-2.783772428618706510e-19,6.650800327967484295e-19,9.976200491951227406e-19
-2.806750217023630053e-19,9.092530273437500000e+03,5.735412484783111584e+36,3.869017157511557059e+01,-4.437644818969891214e-19,6.601862055031611941e-19,9.902793082547417912e-19
-2.850127445479085722e-19,9.092860351562500000e+03,5.807146665456758949e+36,3.845046417303296238e+01,-4.506226886568606968e-19,6.560959801624774981e-19,9.841439702437162953e-19
-8.115910321373479322e-20,9.093190429687500000e+03,5.815218615970064426e+36,3.842376887200383351e+01,-1.283175366672255204e-19,6.556404673339296125e-19,9.834607010008943224e-19
5.600930132836967277e-19,9.093519531250000000e+03,5.816181615582803349e+36,3.842058778097646154e+01,8.855415218156927513e-19,6.555861870780086269e-19,9.833792806170129403e-19
-7.631819271366804274e-19,9.093849609375000000e+03,5.746503270645747703e+36,3.865281741109011904e+01,-1.206637592596660212e-18,6.595488161403399040e-19,9.893232242105100005e-19
-2.691665416862884030e-19,9.094179687500000000e+03,5.591327609831959102e+36,3.918551100452972236e+01,-4.255688667660819658e-19,6.686383845715876475e-19,1.002957576857381712e-18
-3.718001311036581949e-19,9.094509765625000000e+03,5.468814383552025690e+36,3.962199991251331710e+01,-5.878388876492547649e-19,6.760863731478713208e-19,1.014129559721806933e-18
4.687006686949543863e-20,9.094839843750000000e+03,5.300529797580242738e+36,4.024605757751598389e+01,7.410446007865675221e-20,6.867349240614644936e-19,1.030102386092196885e-18
-3.469935383937489459e-19,9.095169921875000000e+03,5.261232272964991702e+36,4.039608213863400721e+01,-5.486181379908969878e-19,6.892948544444170660e-19,1.033942281666625599e-18
-1.860610971083860475e-19,9.095500000000000000e+03,5.095624861742175975e+36,4.104726832906833067e+01,-2.941740446253368076e-19,7.004063104715438930e-19,1.050609465707316080e-18
-4.285111767928034044e-19,9.095830078125000000e+03,4.738554338437834137e+36,4.256572664962563124e+01,-6.775025408501698234e-19,7.263163852024658121e-19,1.089474577803698622e-18
-5.461484594485870042e-19,9.096160156250000000e+03,4.171572200619980459e+36,4.536627300989459144e+01,-8.634943240622559525e-19,7.741032519867630792e-19,1.161154877980144426e-18
1.775035368072138267e-19,9.096490234375000000e+03,3.543331616591938859e+36,4.922402069062448504e+01,2.806440151616570142e-19,8.399295768503036073e-19,1.259894365275455652e-18
-3.903409689400568678e-19,9.096820312500000000e+03,3.307481321330942725e+36,5.094883809275118836e+01,-6.171530932615038619e-19,8.693608409036330571e-19,1.304041261355449778e-18
-7.576088129342919544e-19,9.097150390625000000e+03,3.286841727891275325e+36,5.110855336680780425e+01,-1.197826156076319332e-18,8.720861278808601287e-19,1.308129191821290000e-18
-6.705623561491891351e-19,9.097480468750000000e+03,3.339837915360529755e+36,5.070143939507697439e+01,-1.060200351108279326e-18,8.651393758437829980e-19,1.297709063765674497e-18
-1.004832730593275565e-20,9.097810546875000000e+03,3.476417831758395304e+36,4.969549260294512294e+01,-1.588702383918289564e-20,8.479744947228435821e-19,1.271961742084265421e-18
-2.647341354164554915e-19,9.098140625000000000e+03,3.839498266938605033e+36,4.728743380712796807e+01,-4.185609596856465086e-19,8.068848036122070496e-19,1.210327205418310382e-18
-2.539440587116836803e-19,9.098469726562500000e+03,4.319983649329649031e+36,4.458019181585204649e+01,-4.015011844000514143e-19,7.606900273980634866e-19,1.141035041097095134e-18
-8.896233927222503301e-20,9.098799804687500000e+03,4.739373494267924520e+36,4.256204794926906487e+01,-1.406549330825285232e-19,7.262536140352489842e-19,1.089380421052873332e-18
-8.321692069725397414e-20,9.099129882812500000e+03,5.116551106219234609e+36,4.096324246594547702e+01,-1.315710727456187955e-19,6.989725428380377231e-19,1.048458814257056536e-18
-2.703442338407946213e-19,9.099459960937500000e+03,5.425863630824635490e+36,3.977851326032692469e+01,-4.274308705368799257e-19,6.787570243493801391e-19,1.018135536524070016e-18
-6.594853350044761678e-19,9.099790039062500000e+03,5.623105808350038462e+36,3.907462839701459245e+01,-1.042686899004735264e-18,6.667463493354662179e-19,1.000119524003199327e-18
-6.730526486209456917e-19,9.100120117187500000e+03,5.719539931304398312e+36,3.874381980142477744e+01,-1.064137656757347478e-18,6.611016271081102706e-19,9.916524406621654060e-19
-6.239418895176957232e-19,9.100450195312500000e+03,5.756818347972121021e+36,3.861817279166294981e+01,-9.864905243661643531e-19,6.589576608440568937e-19,9.884364912660854368e-19
-2.650920867829347977e-19,9.100780273437500000e+03,5.810019780238269763e+36,3.844095592159936814e+01,-4.191269028241793668e-19,6.559337369834124794e-19,9.839006054751187673e-19
-4.880928504018475282e-19,9.101110351562500000e+03,5.837038259831987611e+36,3.835188499101160886e+01,-7.717048334492991799e-19,6.544138833024538665e-19,9.816208249536806553e-19
-4.684338876901024088e-19,9.101440429687500000e+03,5.808634593175032958e+36,3.844553916227781087e+01,-7.406228036003410578e-19,6.560119426917159305e-19,9.840179140375738957e-19
-4.399387099306309776e-19,9.101769531250000000e+03,5.800513927752300692e+36,3.847244144804026433e+01,-6.955701739851423290e-19,6.564709873853375274e-19,9.847064810780065318e-19
-8.829710040856989290e-19,9.102099609375000000e+03,5.687786434529926238e+36,3.885181783371039899e+01,-1.396031495006581110e-18,6.629444416585194784e-19,9.944166624877792175e-19
-1.103976130650435369e-18,9.102429687500000000e+03,5.640732828088595861e+36,3.901352745479997708e+01,-1.745454200638647859e-18,6.657037589940142127e-19,9.985556384910213190e-19
1.165661580522001422e-19,9.102759765625000000e+03,5.616414845523372304e+36,3.909789671610252526e+01,1.842982692974051627e-19,6.671433861709652050e-19,1.000715079256448000e-18
-1.331132824198899962e-19,9.103089843750000000e+03,5.554890258558317359e+36,3.931381978901642782e+01,-2.104602912236017846e-19,6.708277697853116038e-19,1.006241654677967598e-18
-6.702718306520790430e-19,9.103419921875000000e+03,5.553294376180994477e+36,3.931946830331067844e+01,-1.059741012418570045e-18,6.709241526925679345e-19,1.006386229038852046e-18
-9.253683521510636707e-19,9.103750000000000000e+03,5.673700122380007179e+36,3.890001738209196702e+01,-1.463064311407266573e-18,6.637668902457844848e-19,9.956503353686767754e-19
-3.646272363170430326e-19,9.104080078125000000e+03,5.772793682913549771e+36,3.856470079079560520e+01,-5.764980995756393612e-19,6.580452462458239944e-19,9.870678693687360878e-19
-2.467459714540118533e-19,9.104410156250000000e+03,5.830335249250140171e+36,3.837392482530406568e+01,-3.901205654793647284e-19,6.547899579999567197e-19,9.821849369999351758e-19
-1.288234496448396749e-18,9.104740234375000000e+03,5.882033199651160633e+36,3.820491595178155109e+01,-2.036778016123116057e-18,6.519060905378917978e-19,9.778591358068375522e-19
-5.805141370330242972e-19,9.105070312500000000e+03,5.882744991478336148e+36,3.820260455041917425e+01,-9.178285751680371122e-19,6.518666501520598739e-19,9.777999752280898108e-19
-5.065668821624648595e-19,9.105400390625000000e+03,5.749948507711786971e+36,3.864123573580460658e+01,-8.009134145445289904e-19,6.593511932829363789e-19,9.890267899244044238e-19
-6.060207829342819793e-19,9.105730468750000000e+03,5.401648925698369377e+36,3.986757383240360042e+01,-9.581561520028028446e-19,6.802767012788320481e-19,1.020415051918247976e-18
-6.163347388348347692e-19,9.106060546875000000e+03,4.796775580530290569e+36,4.230661557106380855e+01,-9.744631509967167952e-19,7.218950670021198879e-19,1.082842600503179832e-18
-3.145467257580492850e-19,9.106390625000000000e+03,4.214394365840875708e+36,4.513520278189471213e+01,-4.973177304549573074e-19,7.701604062764041863e-19,1.155240609414606280e-18
-4.230790890459134481e-19,9.106719726562500000e+03,3.959666529309878142e+36,4.656436427189386507e+01,-6.689140758346622005e-19,7.945467727028745963e-19,1.191820159054312039e-18
-5.150799768146455615e-19,9.107049804687500000e+03,3.818353431663098493e+36,4.741818447938561576e+01,-8.143731410807618050e-19,8.091158557546656139e-19,1.213673783631998517e-18
-5.682350566387282420e-19,9.107379882812500000e+03,3.767634929109948376e+36,4.773628053226764933e+01,-8.984145934168410087e-19,8.145436586717453909e-19,1.221815488007617942e-18
-7.169657548922425085e-19,9.107709960937500000e+03,3.795922070457160423e+36,4.755808298866372041e+01,-1.133566980160532851e-18,8.115030011778011623e-19,1.217254501766701695e-18
-6.035260294850494476e-19,9.108040039062500000e+03,3.827034387116592122e+36,4.736437403491026288e+01,-9.542117932738192392e-19,8.081976661548688669e-19,1.212296499232303589e-18
-2.260300985018504037e-19,9.108370117187500000e+03,3.978223054655003317e+36,4.645563698670103747e+01,-3.573674954986369907e-19,7.926915146121538795e-19,1.189037271918230723e-18
8.696413668774894313e-20,9.108700195312500000e+03,4.479190111466651646e+36,4.378075396708184286e+01,1.374956518281902665e-19,7.470488927525232827e-19,1.120573339128784731e-18
1.679743793355046238e-19,9.109030273437500000e+03,5.022579867492361235e+36,4.134467273218879768e+01,2.655778307798059528e-19,7.054810433146082355e-19,1.058221564971912450e-18
-4.540004154094596327e-19,9.109360351562500000e+03,5.345489722840424708e+36,4.007644911527231102e+01,-7.178025956967459544e-19,6.838408255720719104e-19,1.025761238358108058e-18
-4.320488398276542346e-19,9.109690429687500000e+03,5.493821758011473507e+36,3.953171919703913773e+01,-6.830958038140949242e-19,6.745458764131050630e-19,1.011818814619657739e-18
-2.936372151704928009e-19,9.110019531250000000e+03,5.372764642923726944e+36,3.997459533851733227e+01,-4.642585074563170755e-19,6.821028529641840923e-19,1.023154279446276187e-18
-7.930154723279483023e-19,9.110349609375000000e+03,5.000921352677346333e+36,4.143410592810020887e+01,-1.253806263483920543e-18,7.070070784767979807e-19,1.060510617715196827e-18
-3.093829404750434159e-19,9.110679687500000000e+03,4.609552096602482972e+36,4.315723579314041558e+01,-4.891534681460354998e-19,7.364095473953314994e-19,1.104614321092997442e-18
-2.959435958475385362e-19,9.111009765625000000e+03,4.509770237795588250e+36,4.363206587058555641e+01,-4.679050372401171864e-19,7.445117670114600442e-19,1.116767650517190211e-18
1.216587604778520993e-20,9.111339843750000000e+03,4.507628814294047719e+36,4.364242870666102192e+01,1.923499871282967389e-20,7.446885923174329348e-19,1.117032888476149402e-18
-7.640371268646138405e-19,9.111669921875000000e+03,4.481418872049275388e+36,4.376986579119567011e+01,-1.207989715995041192e-18,7.468631033587184351e-19,1.120294655038077653e-18
-6.054219520007622922e-20,9.112000000000000000e+03,4.572202651123837354e+36,4.333314885976224673e+01,-9.572093634451839370e-20,7.394112239251452192e-19,1.109116835887717973e-18
-3.607802938863164921e-19,9.112330078125000000e+03,4.994531896644462928e+36,4.146060058139390492e+01,-5.704158468539518442e-19,7.074591675710561407e-19,1.061188751356584307e-18
-3.930532327175615758e-19,9.112660156250000000e+03,5.325706439734612881e+36,4.015081566385272538e+01,-6.214413492049511197e-19,6.851097723749661359e-19,1.027664658562449348e-18
-2.714720724592022133e-19,9.112990234375000000e+03,5.578615779948925783e+36,3.923013104376590121e+01,-4.292140527991469312e-19,6.693997545317997334e-19,1.004099631797699456e-18
-4.586444517004149449e-19,9.113320312500000000e+03,5.809514926354000943e+36,3.844262616813043820e+01,-7.251451028641704184e-19,6.559622370823966614e-19,9.839433556235949922e-19
-8.597538676428020360e-19,9.113650390625000000e+03,5.969027153781251169e+36,3.792549056220643422e+01,-1.359323773520629296e-18,6.471381409487643248e-19,9.707072114231466317e-19
-1.424307603662332521e-19,9.113980468750000000e+03,6.035550774546980392e+36,3.771590476259791558e+01,-2.251917972492084263e-19,6.435618928180919927e-19,9.653428392271380371e-19
-1.171646163021319160e-19,9.114310546875000000e+03,6.059020656078323707e+36,3.764278678408386014e+01,-1.852444686193369108e-19,6.423142508763772983e-19,9.634713763145660438e-19
2.299634603903250456e-19,9.114640625000000000e+03,6.078538707405723317e+36,3.758230312047906096e+01,3.635863827012299279e-19,6.412821934120505876e-19,9.619232901180758814e-19
-4.660330026279365708e-20,9.114969726562500000e+03,6.046578354120598421e+36,3.768149646394556385e+01,-7.368268565679184516e-20,6.429747699597452077e-19,9.644621549396178597e-19
-4.546505174708774022e-19,9.115299804687500000e+03,6.016421443601187318e+36,3.777581641030948134e+01,-7.188304470627686744e-19,6.445841897415200844e-19,9.668762846122801266e-19
-4.963526154273692931e-19,9.115629882812500000e+03,5.999277829774099228e+36,3.782975223635675377e+01,-7.847640302560190242e-19,6.455045187783065020e-19,9.682567781674598012e-19
-5.382508393571850799e-20,9.115959960937500000e+03,6.008914903513834513e+36,3.779940446073766935e+01,-8.510077006825784073e-20,6.449866822835128049e-19,9.674800234252692556e-19
-9.282460321794738572e-20,9.116290039062500000e+03,6.066911231903886516e+36,3.761829986714887752e+01,-1.467614100623019873e-19,6.418964206079230032e-19,9.628446309118844086e-19
-2.969565685387745357e-19,9.116620117187500000e+03,6.063075898790273081e+36,3.763019613103419658e+01,-4.695066094027403341e-19,6.420994114191388544e-19,9.631491171287081371e-19
-4.856100769664623852e-19,9.116950195312500000e+03,6.007790750745969242e+36,3.780294072883947365e+01,-7.677794158594515891e-19,6.450470230709720200e-19,9.675705346064578855e-19
-4.786076239268705194e-19,9.117280273437500000e+03,6.049308661625289478e+36,3.767299188187583070e+01,-7.567081066767709447e-19,6.428296528011120394e-19,9.642444792016680591e-19
3.723615150412423268e-19,9.117610351562500000e+03,6.088412200690469379e+36,3.755181740708140126e+01,5.887264702018321731e-19,6.407620032285826939e-19,9.611430048428741372e-19
3.245573272693748059e-19,9.117940429687500000e+03,6.055794467568682914e+36,3.765281243444883330e+01,5.131451074912416572e-19,6.424853226448057409e-19,9.637279839672086114e-19
-6.961477674768722633e-20,9.118269531250000000e+03,6.076460740488375564e+36,3.758872858017684848e+01,-1.100652460929404434e-19,6.413918336561692842e-19,9.620877504842541670e-19
-1.002236641349947860e-18,9.118599609375000000e+03,6.161137901745817855e+36,3.732952979589951781e+01,-1.584597807062692661e-18,6.369690188973653767e-19,9.554535283460480170e-19
-8.385922784403473490e-19,9.118929687500000000e+03,6.163781012066235953e+36,3.732152524115774384e+01,-1.325865998719056335e-18,6.368324339093288644e-19,9.552486508639933448e-19
-3.459096901567174303e-19,9.119259765625000000e+03,6.058481529495706963e+36,3.764446160767120375e+01,-5.469045072287292861e-19,6.423428290755425849e-19,9.635142436133140217e-19
3.147827195912568535e-20,9.119589843750000000e+03,5.859024908708301968e+36,3.827985747719590393e+01,4.976908512281883975e-20,6.531848484054255121e-19,9.797772726081385089e-19
2.599303735408741733e-19,9.119919921875000000e+03,5.515368584242984469e+36,3.945442457811173398e+01,4.109659165395042834e-19,6.732269667495379013e-19,1.009840450124306900e-18
-3.481018735375958449e-19,9.120250000000000000e+03,5.016915666282702631e+36,4.136800564212475706e+01,-5.503704840596504583e-19,7.058791822901377167e-19,1.058818773435206479e-18
3.646803005727239950e-19,9.120580078125000000e+03,4.463391562913489022e+36,4.385816834807973663e+01,5.765819974294158544e-19,7.483698459652311409e-19,1.122554768947846759e-18
3.882086256000484249e-19,9.120910156250000000e+03,4.281240964491567140e+36,4.478144963829636538e+01,6.137817272177210470e-19,7.641241718517624636e-19,1.146186257777643599e-18
-2.412314914287676565e-19,9.121240234375000000e+03,4.235515586309502729e+36,4.502252440910023523e+01,-3.814018332014037962e-19,7.682377291636124202e-19,1.152356593745418871e-18
-4.463075179852835291e-20,9.121570312500000000e+03,4.261570090770609990e+36,4.488468342792090482e+01,-7.056396514524721525e-20,7.658856921830852437e-19,1.148828538274628010e-18
2.809901407552237857e-19,9.121900390625000000e+03,4.324590302622015622e+36,4.455644156528620670e+01,4.442627045118141493e-19,7.602847671688506337e-19,1.140427150753276143e-18
-5.261285804002897592e-19,9.122230468750000000e+03,4.473686198909910977e+36,4.380767710856502362e+01,-8.318416632746173381e-19,7.475082933158288255e-19,1.121262439973743286e-18
-1.775207839205237194e-19,9.122560546875000000e+03,4.748597948386581982e+36,4.252068810827149292e+01,-2.806712839091777797e-19,7.255478741696246542e-19,1.088321811254437029e-18
-4.124254118461586177e-20,9.122890625000000000e+03,5.226534263210908565e+36,4.052995144134357730e+01,-6.520699565604489551e-20,6.915791210524779434e-19,1.037368681578716963e-18
-2.974790905968510330e-19,9.123219726562500000e+03,5.696478857602227951e+36,3.882216395651618512e+01,-4.703327489322776412e-19,6.624384454360603542e-19,9.936576681540904351e-19
-4.121449416085230114e-19,9.123549804687500000e+03,6.007275073804032220e+36,3.780456323540826702e+01,-6.516265158547638718e-19,6.450747085634742850e-19,9.676120628452113312e-19
-2.480516859036681171e-20,9.123879882812500000e+03,6.177420980517391551e+36,3.728029883395092270e+01,-3.921849803772161628e-20,6.361289708789942131e-19,9.541934563184911753e-19
-1.932022714582281954e-19,9.124209960937500000e+03,6.229513060097631263e+36,3.712410001260037262e+01,-3.054646807363558871e-19,6.334636865710329382e-19,9.501955298565493110e-19
-2.807146332954906059e-19,9.124540039062500000e+03,6.259824741347898768e+36,3.703410872038286783e+01,-4.438271102633993503e-19,6.319281283835470329e-19,9.478921925753205975e-19
-3.937940647437903201e-19,9.124870117187500000e+03,6.331303031580672968e+36,3.682446399568204498e+01,-6.226126502288117158e-19,6.283508747899493831e-19,9.425263121849241709e-19
-3.356140825729962657e-19,9.125200195312500000e+03,6.405337258483060593e+36,3.661103305738659230e+01,-5.306265180528714635e-19,6.247090154868265544e-19,9.370635232302398797e-19
-5.090096842594340660e-19,9.125530273437500000e+03,6.453345330192649631e+36,3.647459946514161544e+01,-8.047756349885269321e-19,6.223809933587129177e-19,9.335714900380696172e-19
-2.064274195614891618e-19,9.125860351562500000e+03,6.461998517034014010e+36,3.645016992872319150e+01,-3.263744537559090145e-19,6.219641421974570378e-19,9.329462132961854604e-19
-1.152279676069119167e-19,9.126190429687500000e+03,6.427322905521061869e+36,3.654836258182703546e+01,-1.821825078519048268e-19,6.236396435566345056e-19,9.354594653349518547e-19
-3.707387644714263207e-19,9.126519531250000000e+03,6.363023912886110983e+36,3.673256084450687808e+01,-5.861608016877807352e-19,6.267826937719273019e-19,9.401740406578910492e-19
-3.186646762517423126e-19,9.126849609375000000e+03,6.302497031538638447e+36,3.690852244049847286e+01,-5.038284636018811037e-19,6.297851983782053772e-19,9.446777975673079695e-19
3.614911906149069653e-19,9.127179687500000000e+03,6.267910819466878605e+36,3.701021261298096476e+01,5.715398183300447600e-19,6.315203793395467978e-19,9.472805690093203411e-19
-2.630697248704710987e-19,9.127509765625000000e+03,6.232553391479409076e+36,3.711504406655259203e+01,-4.159294241855409921e-19,6.333091612635677741e-19,9.499637418953516130e-19
-4.640628859980751600e-19,9.127839843750000000e+03,6.252564171169934209e+36,3.705560475975757129e+01,-7.337119809362201072e-19,6.322949240861864076e-19,9.484423861292797076e-19
-3.361730351666663842e-19,9.128169921875000000e+03,6.334299656957640692e+36,3.681575252138053855e+01,-5.315102565010972125e-19,6.282022273446342487e-19,9.423033410169513730e-19
-2.973734025226684638e-19,9.128500000000000000e+03,6.366793186995537653e+36,3.672168601438132640e+01,-4.701656495830093428e-19,6.265971321022887944e-19,9.398956981534330472e-19
-7.250998890180983073e-19,9.128830078125000000e+03,6.390786607397273767e+36,3.665268767066390865e+01,-1.146427546783624765e-18,6.254197851722972923e-19,9.381296777584459385e-19
-3.609416255502069266e-19,9.129160156250000000e+03,6.372505810469690752e+36,3.670522277319573590e+01,-5.706709221428239502e-19,6.263162130914361301e-19,9.394743196371541470e-19
