name,ra,dec,priority,type
3DHST_28632,189.192444,62.282997,912,TARGET
3DHST_19989,189.331360,62.240635,913,TARGET
3DHST_878,189.134918,62.121872,915,TARGET
3DHST_17073,189.192780,62.225971,916,TARGET
3DHST_20828,189.077255,62.244663,917,TARGET
3DHST_12052,189.375076,62.202000,918,TARGET
3DHST_24286,189.335159,62.261593,919,TARGET
3DHST_13377,189.334641,62.208477,921,TARGET
3DHST_26740,189.116760,62.272751,922,TARGET
3DHST_32226,189.233994,62.303787,923,TARGET
3DHST_26176,189.333313,62.270321,924,TARGET
3DHST_19668,189.383377,62.238899,925,TARGET
3DHST_13179,189.081070,62.207390,926,TARGET
3DHST_1344,189.189499,62.130184,927,TARGET
3DHST_22546,189.174789,62.252956,928,TARGET
3DHST_24922,189.262100,62.264416,929,TARGET
3DHST_6163,189.137390,62.171021,930,TARGET
3DHST_25961,189.209015,62.269440,931,TARGET
3DHST_9205,189.147430,62.188431,932,TARGET
3DHST_7088,189.014236,62.176785,933,TARGET
3DHST_34181,189.272507,62.317696,934,TARGET
3DHST_34922,189.269897,62.323734,935,TARGET
3DHST_29826,189.345810,62.289185,936,TARGET
3DHST_15321,189.423981,62.217560,937,TARGET
3DHST_25985,189.117889,62.269489,938,TARGET
3DHST_16125,189.016525,62.221912,939,TARGET
3DHST_37013,189.239197,62.345299,940,TARGET
3DHST_25597,189.114883,62.267540,941,TARGET
3DHST_35510,189.229034,62.328979,942,TARGET
3DHST_11853,189.156784,62.201054,943,TARGET
3DHST_30060,189.487412,62.290272,945,TARGET
3DHST_17197,188.969086,62.227077,946,TARGET
3DHST_26107,189.225403,62.269955,947,TARGET
3DHST_4044,189.003708,62.155659,949,TARGET
3DHST_10587,189.135651,62.195278,950,TARGET
3DHST_38135,189.343597,62.376583,951,TARGET
3DHST_20639,189.182159,62.243618,952,TARGET
3DHST_7363,189.331436,62.178780,953,TARGET
3DHST_27069,189.087585,62.274509,954,TARGET
3DHST_19060,189.313995,62.236198,955,TARGET
3DHST_8112,189.177048,62.182884,956,TARGET
3DHST_27319,189.452606,62.275780,957,TARGET
3DHST_20696,189.344620,62.243984,958,TARGET
3DHST_37195,189.300568,62.347988,959,TARGET
3DHST_7787,188.947571,62.180851,960,TARGET
3DHST_1751,189.160217,62.135372,961,TARGET
3DHST_8181,189.310257,62.183159,962,TARGET
3DHST_21927,189.072891,62.250282,963,TARGET
3DHST_14930,189.168045,62.215851,964,TARGET
3DHST_6004,189.252960,62.169949,965,TARGET
3DHST_8837,189.156555,62.186680,966,TARGET
3DHST_28692,189.130997,62.283318,967,TARGET
3DHST_7020,189.327850,62.176388,968,TARGET
3DHST_5183,189.032196,62.163975,969,TARGET
3DHST_8617,189.276306,62.185493,971,TARGET
3DHST_5426,189.064743,62.165897,972,TARGET
3DHST_16958,189.168060,62.226139,973,TARGET
3DHST_23739,189.293228,62.258873,974,TARGET
3DHST_29132,189.458862,62.285275,975,TARGET
3DHST_17840,189.301559,62.230518,976,TARGET
3DHST_31582,189.341888,62.299438,977,TARGET
3DHST_30498,189.155899,62.293030,978,TARGET
3DHST_27176,189.139297,62.275139,979,TARGET
3DHST_11940,189.080017,62.201550,980,TARGET
3DHST_16323,189.424667,62.223030,981,TARGET
3DHST_14707,189.291122,62.214561,982,TARGET
3DHST_17820,189.097931,62.230206,983,TARGET
3DHST_19785,189.399719,62.239494,984,TARGET
3DHST_18503,188.996170,62.233536,985,TARGET
3DHST_35411,189.282227,62.327991,987,TARGET
3DHST_31291,189.106354,62.297707,988,TARGET
3DHST_30430,189.321686,62.292629,992,TARGET
3DHST_31045,189.210602,62.296410,993,TARGET
3DHST_37597,189.304016,62.356571,994,TARGET
3DHST_367,189.075928,62.111534,996,TARGET
3DHST_19112,189.190887,62.236248,997,TARGET
3DHST_19682,189.418838,62.238853,998,TARGET
3DHST_12942,189.383224,62.206486,999,TARGET
3DHST_20208,189.252579,62.241772,1000,TARGET
3DHST_33442,189.203140,62.312389,1001,TARGET
3DHST_21315,189.097031,62.246979,1002,TARGET
3DHST_33387,189.368942,62.311672,1003,TARGET
3DHST_12198,189.086731,62.202911,1004,TARGET
3DHST_8257,189.228058,62.183422,1005,TARGET
3DHST_22918,189.059097,62.254848,1006,TARGET
3DHST_16913,189.023773,62.225941,1007,TARGET
3DHST_8268,188.978378,62.183537,1008,TARGET
3DHST_11015,189.356888,62.197140,1009,TARGET
3DHST_22318,189.363861,62.251904,1010,TARGET
3DHST_26493,189.315689,62.271584,1011,TARGET
3DHST_21140,189.107559,62.246208,1012,TARGET
3DHST_11076,188.933136,62.197269,1013,TARGET
3DHST_20242,189.007858,62.241856,1014,TARGET
3DHST_32414,189.223084,62.304787,1015,TARGET
3DHST_9253,189.388809,62.188683,1016,TARGET
3DHST_2842,189.198669,62.146835,1017,TARGET
3DHST_30814,189.448410,62.294628,1018,TARGET
3DHST_36553,189.346237,62.339375,1020,TARGET
3DHST_22589,189.273682,62.253399,1021,TARGET
3DHST_16687,189.153442,62.224854,1023,TARGET
3DHST_11701,189.176254,62.200382,1024,TARGET
3DHST_35791,189.232651,62.331402,1025,TARGET
3DHST_6767,189.250946,62.175079,1026,TARGET
3DHST_16870,189.357452,62.225735,1027,TARGET
3DHST_2521,189.271545,62.143860,1028,TARGET
3DHST_28985,189.109985,62.284756,1029,TARGET
3DHST_36245,189.302979,62.335915,1030,TARGET
3DHST_6119,189.039169,62.170635,1032,TARGET
3DHST_16505,189.246384,62.224030,1033,TARGET
3DHST_21056,189.307327,62.245750,1034,TARGET
3DHST_18084,189.369431,62.231689,1035,TARGET
3DHST_27112,189.119873,62.274746,1036,TARGET
3DHST_19147,188.949020,62.236374,1037,TARGET
3DHST_32806,189.299515,62.307529,1038,TARGET
3DHST_34235,189.302856,62.317997,1039,TARGET
3DHST_12179,189.248901,62.202789,1041,TARGET
3DHST_16309,189.013229,62.222878,1042,TARGET
3DHST_10736,188.985214,62.195705,1043,TARGET
3DHST_36451,189.206543,62.338024,1045,TARGET
3DHST_3710,189.270493,62.153233,1046,TARGET
3DHST_27447,189.169373,62.276630,1047,TARGET
3DHST_11765,189.046860,62.200684,1048,TARGET
3DHST_26453,189.217133,62.271561,1049,TARGET
3DHST_13995,189.254852,62.211269,1050,TARGET
3DHST_7913,189.336975,62.181885,1051,TARGET
3DHST_13816,189.245117,62.210789,1052,TARGET
3DHST_14393,189.227814,62.213234,1053,TARGET
3DHST_32030,189.179657,62.302505,1054,TARGET
3DHST_23720,189.309128,62.258888,1055,TARGET
3DHST_6192,189.315262,62.171165,1056,TARGET
3DHST_5444,189.298721,62.166077,1057,TARGET
3DHST_7194,189.320511,62.177654,1058,TARGET
3DHST_27238,189.337616,62.275574,1059,TARGET
3DHST_17964,189.377655,62.231190,1061,TARGET
3DHST_5935,189.332870,62.169491,1062,TARGET
3DHST_2983,189.081390,62.147514,1063,TARGET
3DHST_3649,189.182251,62.152836,1064,TARGET
3DHST_5700,189.018188,62.167728,1065,TARGET
3DHST_15632,189.323898,62.219509,1066,TARGET
3DHST_24043,189.167328,62.260326,1067,TARGET
3DHST_7275,189.245987,62.178131,1068,TARGET
3DHST_3261,189.099991,62.149742,1069,TARGET
3DHST_8661,189.184219,62.185665,1070,TARGET
3DHST_17588,189.380402,62.229332,1071,TARGET
3DHST_34624,189.154129,62.321140,1073,TARGET
3DHST_12856,189.400803,62.206142,1074,TARGET
3DHST_2473,189.093979,62.143227,1075,TARGET
3DHST_26106,189.191101,62.270115,1076,TARGET
3DHST_17241,189.283356,62.227299,1077,TARGET
3DHST_21911,189.085648,62.250195,1078,TARGET
3DHST_2305,189.153778,62.141830,1079,TARGET
3DHST_1691,189.189499,62.134518,1080,TARGET
3DHST_19697,189.376266,62.238827,1081,TARGET
3DHST_21505,189.420578,62.248188,1082,TARGET
3DHST_29147,189.353348,62.285492,1083,TARGET
3DHST_10952,189.124344,62.196949,1084,TARGET
3DHST_6781,189.319901,62.174961,1085,TARGET
3DHST_35649,189.401749,62.329823,1086,TARGET
3DHST_6758,189.196533,62.174927,1087,TARGET
3DHST_16071,189.411667,62.221657,1088,TARGET
3DHST_32967,189.180786,62.308865,1089,TARGET
3DHST_30725,189.423370,62.294186,1091,TARGET
3DHST_10408,189.381760,62.194305,1092,TARGET
3DHST_18799,189.190048,62.234879,1093,TARGET
3DHST_37124,189.226562,62.346863,1094,TARGET
3DHST_12306,189.282120,62.203430,1095,TARGET
3DHST_15505,189.433456,62.218758,1097,TARGET
3DHST_18348,189.153549,62.232986,1098,TARGET
3DHST_36081,189.289795,62.334064,1099,TARGET
3DHST_27965,189.433212,62.279202,1100,TARGET
3DHST_24613,189.209335,62.263081,1101,TARGET
3DHST_1349,189.179474,62.130157,1103,TARGET
3DHST_21826,189.085266,62.249802,1104,TARGET
3DHST_1299,189.134872,62.129284,1105,TARGET
3DHST_9379,189.018341,62.189156,1106,TARGET
3DHST_10376,189.227951,62.194195,1107,TARGET
3DHST_27296,189.134811,62.275810,1109,TARGET
3DHST_7120,189.219757,62.177189,1110,TARGET
3DHST_19251,189.188477,62.237160,1111,TARGET
3DHST_9220,188.997147,62.188427,1112,TARGET
3DHST_24409,189.212051,62.262112,1113,TARGET
3DHST_2950,188.997757,62.147213,1114,TARGET
3DHST_21804,189.194763,62.249573,1115,TARGET
3DHST_24048,189.282211,62.260403,1116,TARGET
3DHST_8889,189.169403,62.187023,1117,TARGET
3DHST_7801,189.166763,62.181183,1118,TARGET
3DHST_13218,189.176270,62.207699,1119,TARGET
3DHST_3420,189.251831,62.151096,1120,TARGET
3DHST_29246,189.167191,62.286186,1121,TARGET
3DHST_27279,189.208679,62.275719,1122,TARGET
3DHST_11949,189.171921,62.201427,1123,TARGET
3DHST_17313,189.113434,62.227657,1124,TARGET
3DHST_5539,189.070953,62.166653,1125,TARGET
3DHST_34306,189.442474,62.318375,1126,TARGET
3DHST_366,189.089615,62.111504,1127,TARGET
3DHST_32208,189.203583,62.303612,1128,TARGET
3DHST_28345,189.420212,62.281246,1130,TARGET
3DHST_7920,189.222137,62.181919,1131,TARGET
3DHST_3788,189.308121,62.153976,1132,TARGET
3DHST_7992,189.071655,62.182251,1133,TARGET
3DHST_9187,189.154434,62.187946,1134,TARGET
3DHST_32955,189.414688,62.308361,1135,TARGET
3DHST_31164,189.497345,62.296669,1136,TARGET
3DHST_35492,189.332794,62.328632,1137,TARGET
3DHST_18175,189.207138,62.232178,1138,TARGET
3DHST_34156,189.141678,62.317375,1140,TARGET
3DHST_22187,189.221298,62.251534,1141,TARGET
3DHST_8852,189.039246,62.186687,1142,TARGET
3DHST_9845,189.264023,62.191711,1143,TARGET
3DHST_24726,189.161362,62.263660,1144,TARGET
3DHST_25584,189.233383,62.267483,1145,TARGET
3DHST_25936,189.113815,62.269199,1146,TARGET
3DHST_24318,189.091721,62.261692,1147,TARGET
3DHST_11337,189.342789,62.198730,1148,TARGET
3DHST_22497,189.283859,62.252777,1150,TARGET
3DHST_37449,189.347015,62.353031,1151,TARGET
3DHST_20214,189.408524,62.241638,1153,TARGET
3DHST_30695,189.453400,62.293968,1154,TARGET
3DHST_33737,189.236206,62.314465,1155,TARGET
3DHST_30802,189.346298,62.294853,1156,TARGET
3DHST_11856,189.160645,62.200981,1157,TARGET
3DHST_2729,189.291824,62.145733,1158,TARGET
3DHST_7134,189.003372,62.177158,1159,TARGET
3DHST_32350,189.170425,62.304390,1160,TARGET
3DHST_5168,189.148590,62.163990,1161,TARGET
3DHST_6018,189.136154,62.170040,1162,TARGET
3DHST_12014,189.043015,62.201809,1163,TARGET
3DHST_30279,189.299011,62.291946,1164,TARGET
3DHST_15234,189.252945,62.217243,1165,TARGET
3DHST_24255,189.524277,62.261211,1167,TARGET
3DHST_30744,189.361694,62.294380,1168,TARGET
3DHST_30878,189.368408,62.295090,1169,TARGET
3DHST_5833,189.176483,62.168884,1170,TARGET
3DHST_7152,189.326035,62.177410,1171,TARGET
3DHST_30330,189.395187,62.291988,1172,TARGET
3DHST_28174,189.383316,62.280476,1173,TARGET
3DHST_28778,189.128067,62.283588,1174,TARGET
3DHST_17131,189.151016,62.226902,1176,TARGET
3DHST_24748,189.259811,62.263756,1177,TARGET
3DHST_28780,189.185455,62.283966,1178,TARGET
3DHST_28066,189.321655,62.279884,1179,TARGET
3DHST_18126,189.053329,62.231892,1180,TARGET
3DHST_9437,189.210358,62.189606,1181,TARGET
3DHST_4411,189.157928,62.158611,1182,TARGET
3DHST_893,189.100998,62.122028,1183,TARGET
3DHST_19690,189.264404,62.239166,1184,TARGET
3DHST_9767,189.283401,62.191525,1185,TARGET
3DHST_12140,189.297073,62.202553,1186,TARGET
3DHST_16032,189.035873,62.221413,1187,TARGET
3DHST_25341,189.202225,62.266254,1188,TARGET
3DHST_18372,189.401611,62.232723,1189,TARGET
3DHST_35551,189.215195,62.329102,1190,TARGET
3DHST_13363,189.323624,62.208408,1191,TARGET
3DHST_9368,189.146820,62.189259,1192,TARGET
3DHST_10554,189.248489,62.194927,1193,TARGET
3DHST_12806,189.264175,62.205914,1194,TARGET
3DHST_30528,189.425110,62.293026,1195,TARGET
3DHST_9194,189.044052,62.188328,1196,TARGET
3DHST_32601,189.440125,62.305775,1197,TARGET
3DHST_32367,189.130417,62.304451,1198,TARGET
3DHST_17267,188.996750,62.227455,1199,TARGET
3DHST_35865,189.415604,62.331898,1200,TARGET
3DHST_20191,189.380905,62.241653,1201,TARGET
3DHST_24826,189.182388,62.264210,1202,TARGET
3DHST_28035,189.261826,62.279762,1203,TARGET
3DHST_29952,189.138062,62.290169,1204,TARGET
3DHST_26104,189.174377,62.270027,1205,TARGET
3DHST_25262,189.368362,62.265930,1206,TARGET
3DHST_13696,189.072113,62.210136,1207,TARGET
3DHST_4118,189.000488,62.156284,1208,TARGET
3DHST_25602,189.192001,62.267666,1209,TARGET
3DHST_18958,189.179352,62.235699,1210,TARGET
3DHST_1293,189.091629,62.129326,1211,TARGET
3DHST_10894,189.329926,62.196442,1212,TARGET
3DHST_21867,189.466827,62.249992,1213,TARGET
3DHST_680,189.156570,62.117584,1214,TARGET
3DHST_32054,189.179291,62.302483,1215,TARGET
3DHST_32055,189.491806,62.302166,1216,TARGET
3DHST_10490,188.928680,62.194462,1217,TARGET
3DHST_17054,189.182358,62.226616,1218,TARGET
3DHST_5666,189.275146,62.167686,1219,TARGET
3DHST_21872,189.142639,62.250160,1220,TARGET
3DHST_8880,189.309113,62.186760,1221,TARGET
3DHST_28469,189.235519,62.281940,1222,TARGET
3DHST_22861,189.063736,62.254654,1223,TARGET
3DHST_7068,189.038528,62.176727,1224,TARGET
3DHST_27874,189.292801,62.279057,1225,TARGET
3DHST_16000,189.062881,62.221317,1226,TARGET
3DHST_33257,189.385406,62.310566,1228,TARGET
3DHST_26503,189.163071,62.271885,1229,TARGET
3DHST_15869,189.147308,62.220680,1230,TARGET
3DHST_6803,189.063080,62.175079,1231,TARGET
3DHST_11694,189.048950,62.200359,1232,TARGET
3DHST_3902,189.221237,62.154793,1234,TARGET
3DHST_13110,189.152924,62.207310,1235,TARGET
3DHST_13060,189.270538,62.207001,1236,TARGET
3DHST_15949,189.147049,62.221149,1237,TARGET
3DHST_15323,189.310394,62.217766,1238,TARGET
3DHST_27784,189.382034,62.278114,1239,TARGET
3DHST_31473,189.494171,62.298504,1240,TARGET
3DHST_23901,189.341537,62.259666,1241,TARGET
3DHST_10589,189.190231,62.195309,1242,TARGET
3DHST_31117,189.498062,62.296387,1244,TARGET
3DHST_31937,189.380692,62.301479,1245,TARGET
3DHST_20205,189.339005,62.241837,1246,TARGET
3DHST_13758,189.374710,62.210426,1247,TARGET
3DHST_11727,189.323029,62.200508,1248,TARGET
3DHST_5786,189.031647,62.168343,1249,TARGET
3DHST_16027,189.363998,62.221458,1250,TARGET
3DHST_10269,189.140121,62.193779,1251,TARGET
3DHST_27351,189.239609,62.276119,1252,TARGET
3DHST_7037,189.167511,62.176655,1253,TARGET
3DHST_16373,189.144684,62.223274,1254,TARGET
3DHST_29804,189.525742,62.288799,1255,TARGET
3DHST_20418,189.102737,62.242813,1256,TARGET
3DHST_12662,189.380341,62.205204,1257,TARGET
3DHST_30346,189.157608,62.292179,1258,TARGET
3DHST_16143,189.348434,62.222099,1259,TARGET
3DHST_21752,189.121490,62.249603,1260,TARGET
3DHST_19105,189.342987,62.236206,1261,TARGET
3DHST_9006,189.148239,62.187439,1262,TARGET
3DHST_12040,189.376678,62.202026,1263,TARGET
3DHST_13278,189.331116,62.208122,1264,TARGET
3DHST_22339,189.251495,62.252136,1265,TARGET
3DHST_14087,189.013992,62.211864,1266,TARGET
3DHST_18270,189.180649,62.232639,1267,TARGET
3DHST_10141,189.133209,62.193172,1268,TARGET
3DHST_14248,189.230087,62.212685,1269,TARGET
3DHST_23847,189.129929,62.259415,1270,TARGET
3DHST_2012,189.042252,62.138737,1271,TARGET
3DHST_13357,188.985321,62.208305,1272,TARGET
3DHST_18261,189.163864,62.232590,1273,TARGET
3DHST_25971,189.282425,62.269535,1274,TARGET
3DHST_681,189.119705,62.117599,1275,TARGET
3DHST_13950,189.385529,62.211273,1276,TARGET
3DHST_24934,189.121140,62.264683,1277,TARGET
3DHST_7889,189.279800,62.181786,1278,TARGET
3DHST_6339,189.096115,62.172016,1279,TARGET
3DHST_37618,189.259827,62.357059,1280,TARGET
3DHST_23419,189.305038,62.257317,1281,TARGET
3DHST_741,189.160461,62.119019,1282,TARGET
3DHST_29971,189.442108,62.289898,1283,TARGET
3DHST_9497,189.209305,62.189999,1284,TARGET
3DHST_26177,189.490204,62.270241,1285,TARGET
3DHST_17336,189.296051,62.228046,1286,TARGET
3DHST_8775,189.044113,62.186214,1287,TARGET
3DHST_30661,189.146149,62.293961,1288,TARGET
3DHST_22068,189.174042,62.251003,1289,TARGET
3DHST_4010,189.001434,62.155403,1290,TARGET
3DHST_36294,189.453842,62.336136,1291,TARGET
3DHST_6266,189.039322,62.171516,1292,TARGET
3DHST_22071,189.088898,62.250996,1293,TARGET
3DHST_16280,189.243332,62.222691,1295,TARGET
3DHST_7069,189.059143,62.176788,1296,TARGET
3DHST_13300,189.170212,62.208118,1297,TARGET
3DHST_299,189.103729,62.110146,1298,TARGET
3DHST_33348,189.380478,62.311325,1299,TARGET
3DHST_26657,189.092758,62.272549,1300,TARGET
3DHST_9680,189.307541,62.190998,1301,TARGET
3DHST_11383,189.387421,62.198910,1302,TARGET
3DHST_29968,189.536438,62.289684,1303,TARGET
3DHST_10054,189.128113,62.192821,1304,TARGET
3DHST_30360,189.107681,62.292244,1305,TARGET
3DHST_33022,189.274551,62.308975,1307,TARGET
3DHST_14564,189.249512,62.214115,1308,TARGET
3DHST_8057,189.219849,62.182713,1309,TARGET
3DHST_33486,189.154404,62.312420,1311,TARGET
3DHST_16250,189.111969,62.222645,1312,TARGET
3DHST_3207,189.172592,62.149326,1313,TARGET
3DHST_27227,189.139267,62.275520,1314,TARGET
3DHST_29729,189.170532,62.288738,1315,TARGET
3DHST_379,189.184601,62.111820,1316,TARGET
3DHST_4028,189.150269,62.155697,1317,TARGET
3DHST_35549,189.216049,62.329075,1318,TARGET
3DHST_10087,188.966492,62.192772,1319,TARGET
3DHST_20278,189.097458,62.242188,1320,TARGET
3DHST_15368,189.418320,62.217926,1321,TARGET
3DHST_33103,189.362381,62.309486,1322,TARGET
3DHST_8709,189.201157,62.186028,1323,TARGET
3DHST_29731,189.541397,62.288342,1324,TARGET
3DHST_2652,189.149094,62.145084,1325,TARGET
3DHST_14679,189.360718,62.214519,1326,TARGET
3DHST_21164,189.212570,62.246517,1327,TARGET
3DHST_23495,189.405945,62.257648,1328,TARGET
3DHST_2439,189.050552,62.143032,1329,TARGET
3DHST_7948,189.198135,62.182037,1330,TARGET
3DHST_500,189.159882,62.114033,1332,TARGET
3DHST_26589,189.486526,62.272099,1333,TARGET
3DHST_35709,189.292145,62.330544,1334,TARGET
3DHST_27128,189.148102,62.274925,1335,TARGET
3DHST_27690,189.386124,62.277637,1336,TARGET
3DHST_9244,189.275330,62.188694,1337,TARGET
3DHST_13287,189.387787,62.208111,1338,TARGET
3DHST_10381,189.359634,62.194221,1339,TARGET
3DHST_32073,189.276474,62.302544,1340,TARGET
3DHST_8911,189.264725,62.187099,1341,TARGET
3DHST_3574,189.260681,62.152153,1342,TARGET
3DHST_25449,189.476730,62.266762,1343,TARGET
3DHST_36963,189.369370,62.344467,1344,TARGET
3DHST_28854,189.478806,62.283783,1345,TARGET
3DHST_15324,189.361557,62.217751,1346,TARGET
3DHST_1343,189.056702,62.129913,1347,TARGET
3DHST_25981,189.162231,62.269474,1348,TARGET
3DHST_10819,189.201263,62.196400,1349,TARGET
3DHST_7321,189.327576,62.178528,1350,TARGET
3DHST_29578,189.153885,62.288010,1351,TARGET
3DHST_33354,189.232101,62.311611,1352,TARGET
3DHST_36016,189.214432,62.333527,1353,TARGET
3DHST_30426,189.393417,62.292534,1354,TARGET
3DHST_5177,189.263336,62.164173,1355,TARGET
3DHST_16104,189.310760,62.221939,1356,TARGET
3DHST_32372,189.255707,62.304390,1357,TARGET
3DHST_2822,189.164810,62.146408,1358,TARGET
3DHST_25103,189.294067,62.265373,1359,TARGET
3DHST_4963,189.029922,62.162418,1360,TARGET
3DHST_4914,189.217987,62.162281,1361,TARGET
3DHST_34263,189.149277,62.318192,1362,TARGET
3DHST_35348,189.250473,62.327248,1363,TARGET
3DHST_32231,189.217575,62.303558,1365,TARGET
3DHST_16421,189.003754,62.223541,1366,TARGET
3DHST_4251,189.056549,62.157387,1367,TARGET
3DHST_3224,189.082764,62.149384,1368,TARGET
3DHST_37695,189.281006,62.359688,1369,TARGET
3DHST_21951,189.345428,62.250481,1370,TARGET
3DHST_29158,189.455475,62.285454,1371,TARGET
3DHST_23636,189.002289,62.258278,1372,TARGET
3DHST_16165,189.144638,62.222275,1373,TARGET
3DHST_34990,189.233475,62.324207,1374,TARGET
3DHST_36740,189.401199,62.341370,1375,TARGET
3DHST_24774,189.160675,62.263901,1376,TARGET
3DHST_28913,189.235077,62.284359,1377,TARGET
3DHST_23473,189.295731,62.257656,1378,TARGET
3DHST_24969,189.264389,62.264839,1379,TARGET
3DHST_20704,189.267426,62.244259,1380,TARGET
3DHST_4968,189.004715,62.162441,1381,TARGET
3DHST_21114,189.148636,62.246250,1382,TARGET
3DHST_37703,189.284668,62.359936,1383,TARGET
3DHST_18117,189.175278,62.231979,1384,TARGET
3DHST_20957,189.297302,62.245525,1386,TARGET
3DHST_36868,189.301697,62.343201,1387,TARGET
3DHST_8328,189.235062,62.184071,1388,TARGET
3DHST_11659,189.327683,62.200253,1389,TARGET
3DHST_10058,189.037598,62.192753,1390,TARGET
3DHST_21242,189.383286,62.246925,1391,TARGET
3DHST_35711,189.305771,62.330563,1392,TARGET
3DHST_8381,189.327621,62.184296,1393,TARGET
3DHST_12696,189.244476,62.205425,1394,TARGET
3DHST_6197,189.212830,62.171230,1395,TARGET
3DHST_32731,189.424728,62.306721,1396,TARGET
3DHST_32563,189.199738,62.305672,1397,TARGET
3DHST_21641,189.091492,62.248917,1398,TARGET
3DHST_6601,189.305832,62.173862,1399,TARGET
3DHST_32903,189.394867,62.308056,1400,TARGET
3DHST_10544,189.265976,62.195042,1401,TARGET
3DHST_10519,189.122650,62.194862,1402,TARGET
3DHST_34441,189.245285,62.319580,1403,TARGET
3DHST_12443,189.117447,62.204220,1404,TARGET
3DHST_29124,189.375015,62.285305,1405,TARGET
3DHST_25274,189.208633,62.266148,1406,TARGET
3DHST_2347,189.049408,62.142120,1407,TARGET
3DHST_20547,189.208710,62.243385,1408,TARGET
3DHST_27859,189.537842,62.278286,1409,TARGET
3DHST_98,189.086258,62.104534,1410,TARGET
3DHST_22079,189.049103,62.250980,1411,TARGET
3DHST_22198,189.112656,62.251556,1412,TARGET
3DHST_7613,189.223541,62.180283,1413,TARGET
3DHST_503,189.165527,62.114059,1414,TARGET
3DHST_24648,189.133652,62.263233,1415,TARGET
3DHST_33293,189.132568,62.310970,1416,TARGET
3DHST_25096,189.321838,62.265327,1417,TARGET
3DHST_27102,189.186783,62.274734,1418,TARGET
3DHST_35388,189.245255,62.327641,1419,TARGET
3DHST_4310,189.041641,62.157791,1420,TARGET
3DHST_14973,189.281555,62.216042,1421,TARGET
3DHST_25310,189.054291,62.266228,1422,TARGET
3DHST_3479,189.061523,62.151264,1423,TARGET
3DHST_35634,189.208725,62.329784,1424,TARGET
3DHST_15357,188.961182,62.217781,1425,TARGET
3DHST_27423,189.277466,62.276524,1426,TARGET
3DHST_25692,189.244644,62.268169,1427,TARGET
3DHST_36648,189.252701,62.340271,1428,TARGET
3DHST_31910,189.261536,62.301586,1429,TARGET
3DHST_30130,189.333023,62.290916,1430,TARGET
3DHST_15249,189.289856,62.217373,1431,TARGET
3DHST_26490,189.252029,62.271835,1432,TARGET
3DHST_30910,189.233597,62.295357,1433,TARGET
3DHST_22348,189.096191,62.252129,1434,TARGET
3DHST_5559,188.991653,62.166634,1435,TARGET
3DHST_3533,189.165466,62.151802,1436,TARGET
3DHST_304,189.201965,62.110268,1437,TARGET
3DHST_3545,189.069824,62.151840,1438,TARGET
3DHST_9073,189.314911,62.187840,1439,TARGET
3DHST_25826,189.171677,62.268795,1440,TARGET
3DHST_23226,189.103989,62.256409,1441,TARGET
3DHST_25992,189.050003,62.269554,1442,TARGET
3DHST_16815,189.404221,62.225601,1443,TARGET
3DHST_6279,189.136978,62.171707,1444,TARGET
3DHST_27124,189.263046,62.274956,1445,TARGET
3DHST_36432,189.418152,62.337708,1446,TARGET
3DHST_7698,189.168060,62.180698,1447,TARGET
3DHST_1959,189.055328,62.138245,1448,TARGET
3DHST_6663,188.987473,62.174065,1449,TARGET
3DHST_7099,189.252213,62.177143,1450,TARGET
3DHST_33565,189.469681,62.312824,1451,TARGET
3DHST_12571,189.402863,62.204739,1452,TARGET
3DHST_35457,189.387451,62.328194,1453,TARGET
3DHST_1974,189.189331,62.138454,1454,TARGET
3DHST_20706,189.438660,62.244106,1455,TARGET
3DHST_10130,189.262497,62.193146,1456,TARGET
3DHST_27088,189.462677,62.274509,1457,TARGET
3DHST_27403,189.380463,62.276367,1458,TARGET
3DHST_25873,189.109055,62.269066,1459,TARGET
3DHST_4131,189.306488,62.156521,1460,TARGET
3DHST_22856,189.111359,62.254665,1461,TARGET
3DHST_22469,189.163605,62.252735,1463,TARGET
3DHST_23752,189.142471,62.259022,1464,TARGET
3DHST_179,189.137466,62.107033,1465,TARGET
3DHST_10472,188.950500,62.194401,1466,TARGET
3DHST_12378,189.261154,62.203953,1467,TARGET
3DHST_26766,189.486404,62.272926,1468,TARGET
3DHST_21159,189.203079,62.246506,1469,TARGET
3DHST_636,189.160767,62.116623,1470,TARGET
3DHST_8373,189.324417,62.184299,1471,TARGET
3DHST_25811,189.192184,62.268707,1472,TARGET
3DHST_10431,189.111023,62.194481,1473,TARGET
3DHST_18123,189.189896,62.231991,1474,TARGET
3DHST_9770,188.979843,62.191322,1475,TARGET
3DHST_34610,189.166519,62.321045,1476,TARGET
3DHST_22286,189.065933,62.251858,1477,TARGET
3DHST_16047,189.339432,62.221573,1478,TARGET
3DHST_13441,189.036743,62.208900,1479,TARGET
3DHST_26941,189.091080,62.273891,1480,TARGET
3DHST_31596,189.485123,62.299309,1481,TARGET
3DHST_36090,189.415771,62.334042,1482,TARGET
3DHST_27806,189.524292,62.278030,1483,TARGET
3DHST_17429,189.417938,62.228485,1484,TARGET
3DHST_30095,189.107071,62.290653,1485,TARGET
3DHST_28199,189.250824,62.280659,1486,TARGET
3DHST_29386,189.130981,62.286827,1487,TARGET
3DHST_33335,189.379623,62.311192,1488,TARGET
3DHST_3845,189.050873,62.154198,1489,TARGET
