ID ra dec redshift Jmag
19972.0 189.03135681 62.24054337 2.2174 26.815414204998604
19978.0 189.08126831 62.24026489 2.2564 25.290974153301438
19995.0 189.3690033 62.23970032 1.9886 23.937632652094717
19998.0 189.2323761 62.24078751 2.4769 26.8462480670043
20025.0 189.05110168 62.24077225 2.3192 26.257952535750363
20026.0 189.02656555 62.24074173 2.0807 27.222011799482175
20050.0 189.15672302 62.24078369 2.0381 24.235278674289226
20061.0 189.05134583 62.24050903 2.0353 24.195227566131226
20071.0 189.44015503 62.2409935 1.9488 26.00633795710578
20094.0 189.07884216 62.24118805 1.9079 27.192577264015632
20122.0 189.27523804 62.24118042 2.4672 25.344104969139824
20132.0 189.19030762 62.24148941 1.9081 27.61927844729293
20141.0 189.42269897 62.24142075 2.2867 26.69755830664294
20160.0 189.04185486 62.24150848 2.0436 26.933564674276784
20171.0 189.36312866 62.24151993 2.4043 25.49038458119557
20181.0 189.06642151 62.24163055 2.4545 26.666129932025232
20182.0 189.09086609 62.24168777 2.133 26.582915729402494
20206.0 189.29666138 62.24150467 2.2253 24.789095603621487
20222.0 189.33288574 62.24176025 2.2094 26.229315549611606
20227.0 189.30314636 62.24198151 1.9735 26.23495575037217
20237.0 189.33261108 62.24193192 2.4964 25.828103645622605
20243.0 189.30447388 62.24189377 1.945 25.495976279931703
20248.0 189.19309998 62.24185181 1.9822 25.54623985697817
20253.0 189.10606384 62.24204636 2.4829 29.00645364412163
20265.0 188.99534607 62.24198914 1.9005 26.140791967317504
20276.0 189.08050537 62.24194336 2.1964 24.874630854949242
20317.0 189.40368652 62.24138641 2.4658 23.97347864357908
20318.0 189.29724121 62.2421608 2.3665 25.15323797185194
20323.0 189.14508057 62.24241638 2.2829 26.67021762806588
20330.0 189.31930542 62.24244308 2.094 27.109460293308093
20350.0 189.07945251 62.24214554 2.2757 24.009588843490455
20366.0 189.28651428 62.24206543 2.045 24.51191186298484
20375.0 189.1802063 62.24240494 2.0961 25.143491877894608
20387.0 189.29760742 62.24224854 2.1232 24.471464387305062
20401.0 189.02638245 62.24257278 2.4072 24.700211474355022
20413.0 189.00860596 62.24269104 2.2262 25.62908409666399
20423.0 189.33488464 62.24238586 2.299 25.28278660253498
20428.0 189.04867554 62.24266815 2.0377 25.69739115962013
20441.0 189.04377747 62.24279022 2.082 26.15199600176468
20444.0 189.21690369 62.24276352 2.0189 24.944341585796852
20461.0 189.10162354 62.24302292 1.9972 27.501977840273756
20505.0 189.32002258 62.24317932 2.1088 25.715308039560142
20528.0 189.43382263 62.24307632 1.9194 25.191229384168526
20544.0 189.34770203 62.2434082 2.4299 26.902314654410265
20545.0 189.20109558 62.24343491 1.9514 25.410203115268025
20559.0 189.29922485 62.24351501 2.4963 27.225969274228852
20581.0 189.25114441 62.24340057 2.3503 25.77526342940106
20608.0 189.34603882 62.24370575 1.9949 26.418137814677376
20616.0 189.2749176 62.24375534 2.2466 25.9609927550419
20644.0 189.33805847 62.24367142 2.1194 25.375944804468148
20648.0 189.13279724 62.24390411 1.9787 26.01090126668916
20650.0 189.10870361 62.24390411 1.9933 27.18572768506837
20654.0 189.43089294 62.24383926 2.1409 26.483096177383644
20658.0 189.00968933 62.24384308 2.115 26.044813170679006
20660.0 189.31787109 62.2438736 2.4881 25.47883110906943
20662.0 189.09568787 62.24396133 2.3766 27.5935439874875
20666.0 189.32356262 62.24327469 1.991 23.670121813365046
20670.0 189.06196594 62.24345779 2.2879 24.66192977443486
20675.0 189.30218506 62.24406433 2.1533 27.717784965049894
20682.0 189.28997803 62.24396133 2.4216 25.26919293572265
20723.0 189.24839783 62.24407959 2.2775 25.410567538692405
20752.0 189.47964478 62.24422073 2.499 25.5258896008864
20776.0 189.06755066 62.24446487 2.4253 27.500097720655923
20779.0 189.07241821 62.24449158 2.1865 26.63504719543424
20782.0 189.09275818 62.24452972 2.3649 26.86133629501884
20794.0 189.45504761 62.24453735 2.2419 24.625490154432445
20801.0 189.14761353 62.24377823 2.0232 23.264979544483694
20806.0 189.19969177 62.24441528 1.9208 24.423111564895034
20819.0 189.30163574 62.24481583 2.2977 27.280723877848423
20847.0 189.20269775 62.24449539 2.053 24.702685617935558
20856.0 189.28936768 62.24432373 2.426 24.0094144280355
20861.0 189.31990051 62.24411774 1.994 23.390504998301914
20865.0 189.05155945 62.24488449 1.9943 26.161068532561224
20868.0 189.36656189 62.24498749 2.1403 26.431568776126294
20882.0 189.07902527 62.24503708 2.0306 27.234097727983123
20889.0 189.41825867 62.24502563 2.0816 26.921772133954125
20894.0 189.17726135 62.24472046 1.9023 24.056597753047217
20940.0 189.30296326 62.24544144 2.2062 26.819931596908834
20949.0 189.23579407 62.24552917 2.1867 26.56615692201804
20951.0 189.31428528 62.24541855 1.9492 25.66636481713666
20958.0 189.0874939 62.24544144 2.2087 26.610461612210575
20960.0 189.05738831 62.24486542 2.3419 24.529085184842128
20961.0 189.30422974 62.24546814 2.2995 25.678263525684585
20973.0 189.36688232 62.24554062 2.3886 28.481898740420643
20975.0 189.44975281 62.24503708 1.905 24.056962109342347
20984.0 189.03242493 62.24550247 2.3998 26.168910338733223
20991.0 189.05123901 62.24555206 2.2502 26.32004811657251
21006.0 189.30256653 62.24572754 1.9408 27.216478732954563
21011.0 189.08078003 62.24541473 2.3074 25.017313661803648
21019.0 189.20991516 62.24581146 2.0069 27.498372615926012
21031.0 189.19859314 62.24584961 1.935 26.13992295621622
21035.0 189.23860168 62.2456398 2.0707 25.83078404549299
21038.0 189.04278564 62.24578857 2.1059 26.580632077624482
21041.0 189.14035034 62.2458992 1.9073 27.14849422994917
21064.0 189.46388245 62.2455368 2.4178 23.383819136969798
21082.0 188.99623108 62.24588013 2.1473 26.54531786375364
21096.0 189.04016113 62.24604797 2.004 26.32787678614722
21102.0 189.24475098 62.24620438 2.3792 27.07971428295117
21106.0 189.06114197 62.24610901 2.4896 27.47764834655728
21115.0 189.25860596 62.24538422 1.971 23.025695765047697
21165.0 189.2278595 62.24654388 2.0939 26.946073219583848
21180.0 189.32167053 62.24655151 2.1047 26.287294279860387
21189.0 189.06233215 62.24662399 1.9846 27.77847028102849
21190.0 189.20530701 62.24672699 2.0824 27.258767774864097
21198.0 189.08216858 62.2466774 2.3394 26.470361735702635
21203.0 189.08953857 62.24675369 1.9056 27.124875137094037
21228.0 189.05152893 62.24681854 1.9628 26.530858178449645
21239.0 189.12715149 62.24692535 2.2462 25.58443276606458
21240.0 189.39346313 62.24671555 1.9818 24.453989501875697
21253.0 189.09646606 62.24698639 2.1857 27.715465369040707
21269.0 189.1879425 62.24710846 2.0958 26.777812635411802
21271.0 189.21894836 62.24711227 1.9743 26.033813053571507
21279.0 189.31895447 62.2462883 2.4198 23.818730519802976
21290.0 189.26806641 62.24618149 2.2149 23.206239813089496
21292.0 189.438797 62.24703979 2.1394 26.563083324286996
21305.0 189.16903687 62.2472229 1.9619 25.970028279790053
21343.0 189.04219055 62.24700546 2.1855 24.576181276116767
21364.0 189.15739441 62.24754333 2.1508 27.728010290274348
21370.0 189.09043884 62.24752426 2.2747 27.08733455402561
21373.0 189.13253784 62.24759674 2.0688 27.010250868976915
21394.0 189.30392456 62.24778366 2.2248 26.728749037287418
21398.0 189.19024658 62.24768066 2.2211 25.114080114573174
21399.0 189.47369385 62.24760056 1.9653 26.403327748283157
21400.0 189.27952576 62.2477684 2.3894 25.532571619460008
21412.0 189.17489624 62.24756241 2.0047 24.41459295152321
21413.0 189.09841919 62.24782562 2.3613 26.84031830783694
21415.0 189.03993225 62.24772644 2.4215 25.923218587597297
21430.0 189.07931519 62.24679947 2.2789 23.144267555223514
21433.0 189.46409607 62.24766541 2.0424 24.736480035477058
21434.0 189.22129822 62.24799728 1.9052 25.72441032536611
21440.0 189.37498474 62.24792862 2.0984 26.85664368373706
21449.0 189.24375916 62.2480278 1.9544 26.506149315393856
21459.0 189.4453125 62.24793243 1.9299 26.41713615749915
21482.0 189.36889648 62.2481041 2.0666 27.609446817930124
21488.0 189.08900452 62.24814987 2.0528 27.3206630903006
21490.0 189.06759644 62.24814606 2.4721 26.177740372153977
21512.0 189.49627686 62.24806213 2.3185 26.421510167677027
21516.0 189.26741028 62.24781036 2.207 24.44992601501889
21521.0 189.21549988 62.24838257 2.0647 27.64829797898921
21522.0 189.20375061 62.247509 2.3628 23.151761541160642
21534.0 189.18347168 62.24739838 2.095 22.753584673752176
21536.0 189.38705444 62.24768829 2.2595 24.22215235427752
21537.0 189.07145691 62.24842834 2.4523 26.836658055080207
21541.0 189.4329071 62.24838257 2.2136 25.618515360527297
21549.0 189.44308472 62.24822617 2.1573 24.77974841339335
21555.0 189.07426453 62.2484436 2.2381 25.742847073567678
21572.0 189.07739258 62.24856567 2.2168 27.26321091417953
21591.0 189.18537903 62.24871063 2.0672 27.109990826524005
21596.0 189.02149963 62.24855423 2.4206 25.296766657754745
21617.0 189.09057617 62.24801636 2.2087 23.20343442586158
21629.0 189.20115662 62.24893951 2.4383 26.52916963035696
21636.0 189.09623718 62.24891663 2.2207 26.867746118019134
21639.0 189.05140686 62.24862289 2.3262 25.753487390834326
21642.0 189.08071899 62.24873734 2.3305 24.342449292239884
21655.0 189.35365295 62.24909592 2.2797 27.142931763654158
21662.0 189.36859131 62.24878693 2.1176 25.264195994701144
21665.0 189.35162354 62.24847794 2.3862 24.437114627875484
21676.0 189.26283264 62.24886703 1.9043 24.808307885735893
21684.0 189.42556763 62.24905396 2.1643 24.885519418176102
21695.0 189.49720764 62.24914551 1.9488 26.06347514664953
21721.0 189.42500305 62.24913025 2.0358 24.435112317759963
21738.0 189.2109375 62.24881744 2.0685 23.109018368574333
21758.0 189.06466675 62.24929428 2.1438 25.724389166898142
21794.0 189.30751038 62.24980927 2.1417 26.719344985041634
21828.0 189.31019592 62.24998093 2.2999 25.881860516996955
21839.0 189.15026855 62.24973679 2.3057 24.45326745002161
21846.0 189.12571716 62.25006104 2.2051 27.21865506097673
21852.0 189.09388733 62.25000381 2.1157 26.436327484448732
21855.0 189.26348877 62.25013733 2.2083 26.52019344656414
21868.0 189.2419281 62.25016403 2.3137 26.113958828370617
21870.0 189.33374023 62.24937057 1.994 23.922033016705
21887.0 189.30786133 62.2494812 2.3014 24.606358079664435
21903.0 189.1594696 62.25034332 2.4847 27.51258028344661
21934.0 189.02183533 62.25031662 1.934 25.247471840173986
21940.0 189.06970215 62.25039291 2.3207 27.238867581694272
21941.0 189.11003113 62.25040817 2.1262 26.22136115676233
21965.0 189.02148438 62.25037384 2.499 24.570976359458335
21977.0 189.11642456 62.25042343 2.2404 25.015880462905223
21979.0 189.03996277 62.25039291 2.1825 24.725294642002247
22002.0 189.02770996 62.25054169 2.1708 24.58830014811435
22021.0 189.25502014 62.25035477 2.4212 24.725463260764002
22022.0 189.34040833 62.25048065 2.3876 24.466139203655832
22023.0 189.37591553 62.25035477 2.3586 23.96098094333963
22054.0 189.38215637 62.25059128 2.1371 24.45366123695868
22062.0 189.43582153 62.25088501 1.9339 25.6149514201875
22102.0 189.28965759 62.2511673 2.314 27.690737456465094
22134.0 189.27159119 62.25120544 2.2536 25.872774805359217
22139.0 188.99188232 62.25106049 2.2335 25.140299589177626
22140.0 189.0456543 62.25093842 2.4099 24.661214297503033
22141.0 189.27125549 62.251297 2.478 26.74276635410874
22143.0 189.00112915 62.25112152 2.1552 26.49580951047635
22169.0 189.51641846 62.25113297 2.0256 25.834735114518885
22172.0 189.2331543 62.25137711 2.3795 25.876176085130453
22216.0 189.0146637 62.25151443 2.4935 26.80919022244953
22224.0 189.05578613 62.25152588 1.9026 25.204530846602687
22229.0 189.06326294 62.25163651 2.093 26.88295369697487
22235.0 189.13919067 62.25130463 2.4298 23.654131300403055
22255.0 189.23162842 62.25183487 1.9508 27.74285877262441
22256.0 189.38272095 62.25140381 2.4074 25.275583577492934
22266.0 189.03929138 62.25159073 2.4533 24.861458600398777
22268.0 189.36454773 62.25174332 2.3094 25.631723006440392
22270.0 188.98860168 62.2516861 2.2783 26.405267022826216
22274.0 189.04679871 62.25089645 2.3531 24.090077387552903
22278.0 189.14855957 62.25191498 2.051 27.189310169984157
22279.0 189.21292114 62.25193405 2.3712 26.39109939877898
22281.0 189.44880676 62.25175476 2.3163 26.888503246677832
22299.0 189.21589661 62.25131226 2.1939 23.62192411164257
22303.0 189.02740479 62.25105286 2.3385 22.81824025945796
22305.0 189.52233887 62.25154114 2.1153 23.881213433001843
22307.0 189.46916199 62.25181198 2.0927 25.777727455948614
22315.0 189.37454224 62.25197601 1.9919 27.255989177813973
22326.0 189.26203918 62.25208664 2.3195 26.1905038124686
22335.0 189.4148407 62.25167847 2.4351 24.197454611861833
22337.0 189.07371521 62.25175476 2.1296 24.711140129919453
22344.0 189.24742126 62.25187683 2.0032 24.77859672052196
22372.0 189.07922363 62.25219345 2.2366 25.77950680483361
22397.0 189.14810181 62.25213242 2.19 24.8531759481207
22398.0 189.35647583 62.25237274 2.2021 26.81610796617541
22412.0 189.07904053 62.25243378 2.449 26.914466312903514
22416.0 189.240448 62.25252914 2.3432 27.003907161686097
22418.0 189.0632019 62.25230408 2.1506 25.161345201285062
22419.0 189.02259827 62.25235748 1.9928 25.182755440897985
22446.0 189.31118774 62.25261307 2.035 27.276827267384625
22457.0 189.29449463 62.25199509 2.4694 24.317091553969135
22487.0 189.30099487 62.25218582 2.3299 24.229709960335963
22493.0 189.02182007 62.25224304 2.4984 23.753775626353537
22498.0 189.01637268 62.25229263 2.3126 23.653848446108174
22501.0 189.07461548 62.25284958 1.9181 26.680326078108436
22506.0 189.3815918 62.25243378 2.2333 24.68223800408798
22519.0 189.41242981 62.2529335 2.2445 28.107421417818916
22529.0 189.02479553 62.25292969 2.3315 24.706158918224155
22548.0 189.25190735 62.25246429 2.3444 23.278327660247726
22549.0 189.35079956 62.25296021 2.3161 25.54000892908925
22568.0 189.2194519 62.25229645 2.126 23.720291597552816
22581.0 189.24363708 62.25341797 2.4502 27.222011799482175
22592.0 189.13894653 62.25330734 2.1826 25.23614439230101
22597.0 189.004776 62.25329971 2.1856 26.08490849668858
22605.0 189.18890381 62.25349045 2.2998 26.493658770490228
22612.0 189.01686096 62.25337601 1.9704 26.423280827558326
22625.0 189.36128235 62.25349426 2.4988 26.4369390864354
22646.0 189.18121338 62.25367355 1.9233 26.615353620349183
22654.0 189.01834106 62.2533226 2.2064 23.900523910525916
22655.0 189.39068604 62.25363541 2.0359 26.567030125218203
22658.0 189.1322937 62.25370407 2.2401 27.009628650752187
22669.0 189.26702881 62.25279236 2.1322 23.213798383321738
22679.0 189.37130737 62.25378036 2.242 26.562213288269437
22684.0 189.39331055 62.25325012 2.405 23.958024404395026
22688.0 189.50914001 62.25343323 2.1993 24.438214238674007
22716.0 189.12705994 62.25361252 1.9454 24.5929171403046
22743.0 189.12077332 62.25411606 1.9288 26.840673181579195
22765.0 189.18067932 62.25391769 2.3669 24.507212297281836
22768.0 189.07739258 62.25418091 1.9885 27.75827118359279
22774.0 189.12831116 62.25371552 2.0404 22.529349726459152
22777.0 189.51554871 62.25397873 2.3907 26.46294252689896
22793.0 189.38323975 62.25405121 1.9091 25.18292247427242
22803.0 189.37236023 62.25432587 1.9505 26.42921746836408
22807.0 189.5308075 62.25409317 2.4474 25.189767200100587
22812.0 189.06512451 62.2541275 2.3155 25.291613084765036
22813.0 189.05682373 62.25403214 2.1748 24.276306334138496
22857.0 189.03289795 62.25388718 2.1479 23.498847452018097
22858.0 189.41755676 62.25443268 2.1171 24.072653803282186
22865.0 188.99455261 62.25457764 2.0593 25.79938790739348
22869.0 189.37469482 62.25472641 2.1723 27.197085631163972
22875.0 189.19381714 62.25480652 2.1628 26.270650535776255
22897.0 189.21586609 62.25485229 2.1505 26.30669030449313
22907.0 189.0664978 62.25482178 2.1975 26.907901376315216
22909.0 189.23008728 62.25491333 1.975 27.392675666642102
22941.0 188.98930359 62.25450897 2.1501 22.90925302081243
22958.0 189.23657227 62.25460815 1.9783 24.83530411785652
22964.0 189.12722778 62.25485611 1.9462 25.21119702868908
22973.0 189.37861633 62.25512695 2.3372 25.754966240152047
22977.0 189.29743958 62.25522614 1.9535 27.470862473188056
22981.0 189.42327881 62.25501251 2.2766 24.380005494799697
22988.0 189.19433594 62.25528336 1.9562 27.15014494232505
23006.0 189.35092163 62.25469971 2.3717 23.49857505094166
23008.0 189.1937561 62.2553978 1.9994 28.068169170891153
23018.0 189.27754211 62.25461578 2.0784 22.896836018435543
23029.0 188.99195862 62.25529099 1.9715 26.60635403588741
23039.0 189.2973175 62.25547791 2.226 25.709866370885585
23072.0 189.42340088 62.25556183 1.9793 25.27855447490798
23079.0 189.31617737 62.25569534 2.0787 25.46035859120205
23080.0 189.48805237 62.25550461 1.979 26.41206196113931
23089.0 189.30293274 62.25550079 2.0151 26.4076463719024
23095.0 189.063797 62.2557106 2.3228 26.729229392504436
23097.0 189.51690674 62.25540543 2.3331 25.179381734158152
23099.0 189.39604187 62.25574493 2.1717 26.635438857504504
23110.0 189.35928345 62.25571823 2.4753 25.149580714914812
23114.0 189.09996033 62.2556572 2.2663 25.997159665982323
23126.0 189.41810608 62.25585556 2.455 24.95397698154483
23149.0 189.53961182 62.25575638 1.9679 26.09635207189521
23170.0 189.23591614 62.25531387 1.988 23.84374296262085
23178.0 189.19026184 62.25573349 1.938 23.669994226043915
23185.0 189.33146667 62.2558136 1.927 24.081097739067868
23188.0 189.05662537 62.25611877 2.3659 25.610198578811953
23240.0 189.12516785 62.25650406 1.9284 27.65988494761561
23249.0 189.06434631 62.25595093 2.2503 23.68334426747384
23271.0 189.26200867 62.25578308 2.4677 24.09676668939106
23272.0 189.3583374 62.25654602 1.9798 25.677756688619315
23287.0 189.34651184 62.25559235 1.9326 23.885483711051055
23291.0 189.35357666 62.25624466 2.244 24.11367250487401
23303.0 189.40870667 62.25660324 2.2458 24.971602615733474
23305.0 189.47799683 62.25615311 2.4609 24.088012982064726
23330.0 189.32591248 62.25691223 2.2543 26.89781599994855
23339.0 189.26237488 62.25657654 2.483 23.873645951133206
23341.0 189.09631348 62.25673676 2.4599 25.33159648576121
23344.0 189.26176453 62.2562561 2.4839 23.744307834138258
23351.0 189.21090698 62.25704956 2.0245 27.845521980344483
23356.0 189.26824951 62.25708008 2.2241 26.799806693470135
23396.0 189.29896545 62.25722504 2.3793 27.022700752718567
23400.0 189.29600525 62.25725174 2.345 26.118937885739786
23402.0 189.09436035 62.25720215 2.299 26.639510710321414
23405.0 189.4781189 62.25669098 2.4105 23.749855003552195
23429.0 188.99053955 62.25720596 2.461 26.49108349365487
23446.0 189.05505371 62.25724411 2.3235 24.638097598059815
23452.0 189.2802887 62.25758743 2.2075 28.17360952509833
23487.0 189.38833618 62.25758743 2.3624 25.386789684130022
23505.0 189.27282715 62.25734329 1.9425 23.557448789922788
23506.0 189.06544495 62.25736237 2.0389 25.100775091788186
23516.0 189.29818726 62.25785828 1.9517 27.14920137082468
23539.0 188.99241638 62.2573204 2.2781 23.599515832489505
23548.0 189.51774597 62.25717545 1.9054 22.29357508932519
23549.0 189.34887695 62.25788116 1.9332 25.322893348810744
23558.0 189.26402283 62.25807571 2.3785 26.338291868436812
23566.0 188.9921875 62.25790024 2.4534 24.950133295802893
23570.0 189.28379822 62.25758362 1.9363 23.538776169897563
23586.0 189.09059143 62.25814438 1.9236 26.901000620287395
23594.0 189.14285278 62.25821686 2.1465 26.50367438026083
23601.0 189.01889038 62.25811386 2.3319 nan
23603.0 189.32460022 62.25824738 2.1821 27.25226660056725
23610.0 189.03811646 62.25821304 2.0506 26.69984210101255
23628.0 189.36308289 62.25789261 2.072 23.93120358408911
23638.0 189.47770691 62.25823975 2.2487 25.504616912336306
23641.0 189.41622925 62.25834656 2.4689 25.085256199589743
23644.0 189.47299194 62.25826263 1.9161 24.980204023386
23651.0 189.25921631 62.25818253 1.9202 24.902258223896375
23653.0 189.30493164 62.25849152 2.0036 26.48360697185957
23660.0 189.30296326 62.25849152 2.3105 26.193791606567473
23686.0 189.48435974 62.25849152 2.3052 25.3900814902585
23693.0 189.30706787 62.2584343 2.2282 24.732908531583014
23700.0 189.49101257 62.25854492 1.9735 26.108248945775518
23735.0 189.1860199 62.25878525 2.453 24.5800092197828
23744.0 189.18621826 62.2586441 2.453 24.44405433513761
23748.0 189.0663147 62.25873566 2.0609 25.922177260116626
23767.0 189.37867737 62.25826263 2.078 23.597753733925643
23777.0 189.48323059 62.25891495 2.1258 25.010089797484433
23788.0 189.46405029 62.25902557 1.9315 26.436531313500105
23812.0 189.35897827 62.25926971 2.0708 27.091202093575305
23846.0 189.05249023 62.25828934 2.2525 23.865023325079424
23856.0 189.13287354 62.25930023 1.9495 24.931320182446804
23869.0 189.30535889 62.25883865 2.2439 23.587122568594058
23886.0 189.38165283 62.25962067 2.2147 25.780910097383835
23905.0 189.18280029 62.25979614 2.0088 27.194214505077984
23909.0 189.00057983 62.25947952 1.9986 24.21327837238471
23924.0 189.11274719 62.2598381 2.3094 26.975207617477523
23952.0 189.16171265 62.25976181 2.0382 24.674326440486574
23953.0 189.14028931 62.25917053 2.4875 23.31779356311069
23962.0 189.0038147 62.25986481 1.9308 26.41573538810764
23963.0 189.2953186 62.26002884 2.4149 27.465590363165166
23972.0 189.24324036 62.26011276 2.48 26.910547824181098
23973.0 188.98652649 62.25928116 2.2988 24.139609015921984
23980.0 189.47195435 62.25992203 2.0168 25.630732663488782
23983.0 189.0919342 62.26007462 2.0846 26.996985291520524
23984.0 189.26734924 62.25989532 2.1721 24.3305458507116
23985.0 189.47106934 62.25979614 2.1402 23.645053970757452
23989.0 189.10749817 62.25993347 1.9429 25.646904271359308
23998.0 189.15892029 62.26021576 1.9536 26.27009078776076
24028.0 189.10450745 62.26001358 2.1438 24.719325578956823
24031.0 189.48320007 62.26008987 2.0002 26.643548556545934
24034.0 189.24905396 62.26034546 2.1933 28.08554930009537
24039.0 189.55796814 62.25999832 2.3669 25.090294427678057
24042.0 189.34338379 62.26004791 2.2808 25.2069585399892
24049.0 189.04931641 62.26024628 1.9112 25.959756887054507
24074.0 189.30795288 62.26002121 2.2433 24.946096519906614
24077.0 189.24099731 62.2603569 2.3473 25.421413444357984
24080.0 189.05967712 62.26051712 2.4735 27.30949154727808
24086.0 189.00271606 62.25993729 2.0355 23.750198351921625
24091.0 189.41693115 62.26034927 2.3177 24.726982009199837
24103.0 189.37171936 62.26065063 2.0294 25.850542161436245
24131.0 189.41593933 62.26071548 1.9151 25.591729570848248
24159.0 189.16557312 62.26101303 2.1791 26.78847204407557
24172.0 189.5592041 62.26070786 2.4305 26.297397213195755
24180.0 189.45695496 62.26057816 2.1658 24.093040091325214
24184.0 189.41542053 62.26103973 1.9116 25.897629309639488
24206.0 189.3757019 62.26122284 1.9028 26.568962859499866
24212.0 189.29072571 62.26117706 2.0446 25.992057844340327
24218.0 189.55101013 62.26075745 2.4296 24.191250978920625
24237.0 189.21528625 62.26093292 2.1701 24.61371183551901
24254.0 189.50042725 62.26092911 2.0095 23.14053987033836
24284.0 189.5266571 62.26105118 2.0844 23.332372096407916
24296.0 189.10496521 62.26164246 1.9935 25.388511979308976
24301.0 189.33839417 62.26166916 1.9395 27.4337689823679
24305.0 189.29199219 62.26169586 2.2829 26.475251688049468
24309.0 189.02485657 62.26127243 2.0209 24.55760254853273
24316.0 189.46284485 62.26158142 2.2161 26.269391508308026
24328.0 189.37252808 62.26114655 2.408 23.611870786194434
24336.0 189.43751526 62.26168823 2.2517 26.013521454150546
24351.0 189.16854858 62.2619133 2.4244 26.075249093288214
24374.0 189.21286011 62.26189041 2.209 25.86655862600744
24405.0 189.25891113 62.26204681 2.3059 25.049321009192024
24416.0 189.3899231 62.26212692 1.9933 26.70312046535722
24419.0 189.4929657 62.26198578 2.0683 25.801634705036257
24436.0 189.1950531 62.26228333 2.1935 27.031621294441347
24479.0 189.19845581 62.26250076 1.9174 27.166472110222443
24494.0 189.0592041 62.26235962 1.915 26.264613514953894
24512.0 189.21482849 62.2624855 2.1916 25.237873164441112
24529.0 188.99635315 62.26226425 2.0062 24.901960585240122
24536.0 189.52151489 62.26243591 2.0341 24.529437068236803
24542.0 189.17704773 62.26190186 2.45 21.901375896357063
24555.0 189.45454407 62.2626915 2.0521 26.75866608517753
24558.0 189.01145935 62.26270676 2.2751 25.907251776421294
24563.0 189.05888367 62.26171494 2.1309 23.27608415040804
24570.0 189.22070312 62.26270294 2.426 24.10131249722906
24576.0 189.12329102 62.26291656 2.3833 26.357264229990385
24609.0 189.25239563 62.26293182 2.0133 25.786384653280667
24623.0 189.3069458 62.26258469 2.3008 24.24878303003493
24663.0 189.1492157 62.26340866 2.1697 26.897504284461707
24664.0 189.43006897 62.26308441 2.1666 24.528733415454713
24670.0 189.44966125 62.26328659 2.0898 26.068140375646788
24687.0 189.13639832 62.26351929 2.21 26.772077560711846
24695.0 189.40699768 62.26342773 1.9796 24.931014470434434
24708.0 189.034729 62.26351929 2.2985 26.121070065814365
24712.0 189.2918396 62.2636528 2.279 26.37422323498749
24724.0 189.42779541 62.26357269 2.0073 24.8135073885249
24732.0 189.08761597 62.26368713 1.9482 25.719428325951164
24738.0 189.15600586 62.26371765 2.3495 26.892342837987982
24767.0 189.49394226 62.26366806 2.0314 25.164789602594574
24773.0 189.21217346 62.26394653 2.1387 27.333346744248306
24798.0 189.27442932 62.26376343 2.4029 24.431761874020722
24801.0 189.45309448 62.26393509 2.2007 27.200953125618565
24802.0 189.27700806 62.26411057 2.4042 27.41413085388288
24803.0 189.01478577 62.26392365 2.4803 24.694378365054867
24813.0 189.42034912 62.26373672 2.0539 23.66480775559459
24822.0 189.5574646 62.2637558 2.242 24.78918501245793
24825.0 189.2328949 62.26392746 2.3347 24.189242406282915
24835.0 189.28837585 62.26428223 2.4604 27.449718576086333
24846.0 189.25813293 62.26390076 2.2863 24.122394485651387
24847.0 189.25608826 62.26415253 2.4903 25.758519351755854
24870.0 189.39207458 62.264328 1.9061 26.14789421197105
24877.0 189.23590088 62.26416016 2.3108 24.599354034493327
24892.0 189.26161194 62.26430511 2.2157 25.138743969100503
24903.0 189.0279541 62.2640686 2.2003 22.7993955602613
24909.0 189.40336609 62.264328 1.9883 24.5313392117677
24914.0 189.30384827 62.26424026 2.2714 24.99124096314366
24918.0 189.01173401 62.26449585 2.0485 24.41016936503426
24937.0 189.07650757 62.26404953 2.1856 23.870687382983263
24942.0 189.5393219 62.26378632 1.9464 23.261536623749983
24962.0 189.36148071 62.26477814 1.9302 26.159235319122416
24968.0 189.40293884 62.26477051 2.4526 28.07057211563533
24978.0 189.27148438 62.26472092 2.0009 24.18150048190575
24992.0 189.14840698 62.26470184 2.246 25.254160806685462
24994.0 189.14611816 62.26496124 2.4355 27.508742709678057
25004.0 189.19236755 62.26434708 2.046 23.256992050866305
25017.0 189.2346344 62.26452637 2.3362 24.195072361184245
25020.0 189.47273254 62.26479721 2.1259 25.079925654132975
25027.0 189.45664978 62.26475143 2.1093 24.40588935590202
25032.0 189.40530396 62.26497269 2.1567 26.44401790943157
25034.0 189.01351929 62.26425171 2.3391 23.65322014470772
25046.0 189.31539917 62.26508713 1.9598 27.607155538385868
25048.0 189.45623779 62.26495743 1.9757 26.2698459887185
25057.0 189.23477173 62.26505661 2.0775 25.6979072479113
25076.0 189.02474976 62.26508331 1.9461 26.67950985012863
25079.0 189.09565735 62.26518631 2.3037 27.515527965453238
25081.0 189.38626099 62.26517868 2.3996 26.738935260476506
25101.0 189.41267395 62.26526642 1.9009 25.673286509490218
25114.0 189.53990173 62.26438141 1.9265 23.45812874199925
25124.0 189.42649841 62.26533127 2.0704 26.536073680686336
25126.0 189.48245239 62.26505661 2.2191 24.183392409743412
25141.0 189.08721924 62.26496887 2.272 24.724367706616494
