# wave_nm transmission
8.450420158622323470e+02 9.988234999999999753e-01
8.451040268731869674e+02 9.985682499999999351e-01
8.451660378841415877e+02 9.984900500000000179e-01
8.452280488950960944e+02 9.985762000000000249e-01
8.452900599060507147e+02 9.989168999999999965e-01
8.453520709170053351e+02 9.993684499999999638e-01
8.454140819279599555e+02 9.996919499999999958e-01
8.454760929389144621e+02 9.998443999999999665e-01
8.455381039498690825e+02 9.998475000000000001e-01
8.456001149608237029e+02 9.997736999999999874e-01
8.456621259717783232e+02 9.996317000000000119e-01
8.457241369827329436e+02 9.995218500000000450e-01
8.457861479936875639e+02 9.995716000000000045e-01
8.458481590046420706e+02 9.996051999999999715e-01
8.459101700155966910e+02 9.991957500000000492e-01
8.459721810265513113e+02 9.981723999999999597e-01
8.460341920375059317e+02 9.968790499999999888e-01
8.460962030484604384e+02 9.964111500000000232e-01
8.461582140594150587e+02 9.971491999999999578e-01
8.462202250703696791e+02 9.980994499999999992e-01
8.462822360813242994e+02 9.985917500000000002e-01
8.463442470922789198e+02 9.988885499999999862e-01
8.464062581032335402e+02 9.992209499999999966e-01
8.464682691141880468e+02 9.995994000000000268e-01
8.465302801251426672e+02 9.998548499999999617e-01
8.465922911360972876e+02 9.999533000000000449e-01
8.466543021470519079e+02 9.999602499999999949e-01
8.467163131580064146e+02 9.999222500000000124e-01
8.467783241689610350e+02 9.998264000000000040e-01
8.468403351799156553e+02 9.996829999999999883e-01
8.469023461908702757e+02 9.995003000000000082e-01
8.469643572018248960e+02 9.993765000000000009e-01
8.470263682127795164e+02 9.994118499999999905e-01
8.470883792237340231e+02 9.995748500000000147e-01
8.471503902346886434e+02 9.997462500000000585e-01
8.472124012456432638e+02 9.998457499999999776e-01
8.472744122565978842e+02 9.997742000000000573e-01
8.473364232675523908e+02 9.995393000000000194e-01
8.473984342785070112e+02 9.992286999999999697e-01
8.474604452894616315e+02 9.991060999999999970e-01
8.475224563004162519e+02 9.992952500000000793e-01
8.475844673113708723e+02 9.996068499999999357e-01
8.476464783223254926e+02 9.996906500000000140e-01
8.477084893332799993e+02 9.994585499999999456e-01
8.477705003442346197e+02 9.989436499999999608e-01
8.478325113551892400e+02 9.983596000000000137e-01
8.478945223661438604e+02 9.978955000000000464e-01
8.479565333770983671e+02 9.973892500000000050e-01
8.480185443880529874e+02 9.971568500000000945e-01
8.480805553990076078e+02 9.976718500000000267e-01
8.481425664099622281e+02 9.985233000000000025e-01
8.482045774209168485e+02 9.990837999999999663e-01
8.482665884318714689e+02 9.993283500000000874e-01
8.483285994428259755e+02 9.994878999999999847e-01
8.483906104537805959e+02 9.997116500000000627e-01
8.484526214647352163e+02 9.998761000000000454e-01
8.485146324756897229e+02 9.998523500000000563e-01
8.485766434866443433e+02 9.994655000000000067e-01
8.486386544975989636e+02 9.986943999999999821e-01
8.487006655085535840e+02 9.977487999999999913e-01
8.487626765195082044e+02 9.973618499999999942e-01
8.488246875304628247e+02 9.978172999999999071e-01
8.488866985414174451e+02 9.986245499999999442e-01
8.489487095523719518e+02 9.993157000000000290e-01
8.490107205633265721e+02 9.995915499999999954e-01
8.490727315742811925e+02 9.993602999999999792e-01
8.491347425852356992e+02 9.987860499999999808e-01
8.491967535961903195e+02 9.983233499999999427e-01
8.492587646071449399e+02 9.984009499999999537e-01
8.493207756180995602e+02 9.987648500000000373e-01
8.493827866290541806e+02 9.989306500000000311e-01
8.494447976400088010e+02 9.990345499999999657e-01
8.495068086509633076e+02 9.991689999999999738e-01
8.495688196619179280e+02 9.991961000000000315e-01
8.496308306728725483e+02 9.989027999999999796e-01
8.496928416838271687e+02 9.986329999999999929e-01
8.497548526947816754e+02 9.987865499999999397e-01
8.498168637057362957e+02 9.992065999999999448e-01
8.498788747166909161e+02 9.994050500000000170e-01
8.499408857276455365e+02 9.992745499999999836e-01
8.500028967386001568e+02 9.990199499999999899e-01
8.500649077495547772e+02 9.990195499999999784e-01
8.501269187605092839e+02 9.992961000000000205e-01
8.501889297714639042e+02 9.994505499999999376e-01
8.502509407824185246e+02 9.992858000000000018e-01
8.503129517933731449e+02 9.989150499999999155e-01
8.503749628043276516e+02 9.987703500000000290e-01
8.504369738152822720e+02 9.988774000000000264e-01
8.504989848262368923e+02 9.988354500000000691e-01
8.505609958371915127e+02 9.983310499999999976e-01
8.506230068481461331e+02 9.980066499999999952e-01
8.506850178591007534e+02 9.984157000000000171e-01
8.507470288700552601e+02 9.992064000000000501e-01
8.508090398810098804e+02 9.996858499999999870e-01
8.508710508919645008e+02 9.997859000000000052e-01
8.509330619029191212e+02 9.995842999999999812e-01
8.509950729138736278e+02 9.994153500000000356e-01
8.510570839248282482e+02 9.989204999999999890e-01
8.511190949357828686e+02 9.976888500000000715e-01
8.511811059467374889e+02 9.954986500000000404e-01
8.512431169576921093e+02 9.938175499999999385e-01
8.513051279686467296e+02 9.942757500000000137e-01
8.513671389796012363e+02 9.963591000000000530e-01
8.514291499905558567e+02 9.982811000000000323e-01
8.514911610015104770e+02 9.992670500000000455e-01
8.515531720124650974e+02 9.993005999999999833e-01
8.516151830234196041e+02 9.990741999999999123e-01
8.516771940343742244e+02 9.989528999999999215e-01
8.517392050453288448e+02 9.990619499999999764e-01
8.518012160562834652e+02 9.990178499999999850e-01
8.518632270672380855e+02 9.985108000000000317e-01
8.519252380781927059e+02 9.975038999999999989e-01
8.519872490891472125e+02 9.968285500000000354e-01
8.520492601001018329e+02 9.972948500000000660e-01
8.521112711110564533e+02 9.984373500000000012e-01
8.521732821220110736e+02 9.992067000000000032e-01
8.522352931329655803e+02 9.993298999999999932e-01
8.522973041439202007e+02 9.990190500000000196e-01
8.523593151548748210e+02 9.988739500000000104e-01
8.524213261658294414e+02 9.990531000000000272e-01
8.524833371767840617e+02 9.991822000000000203e-01
8.525453481877386821e+02 9.990949000000000080e-01
8.526073591986931888e+02 9.988799500000000720e-01
8.526693702096478091e+02 9.988202999999999943e-01
8.527313812206024295e+02 9.991289500000000157e-01
8.527933922315570499e+02 9.995709499999999581e-01
8.528554032425115565e+02 9.997536499999999382e-01
8.529174142534661769e+02 9.996564000000000005e-01
8.529794252644207972e+02 9.993117000000000250e-01
8.530414362753754176e+02 9.990468500000000418e-01
8.531034472863300380e+02 9.990527999999999631e-01
8.531654582972846583e+02 9.992029000000000050e-01
8.532274693082391650e+02 9.993857999999999908e-01
8.532894803191937854e+02 9.996142500000000375e-01
8.533514913301484057e+02 9.996386000000000438e-01
8.534135023411029124e+02 9.993794000000000288e-01
8.534755133520575328e+02 9.988394499999999621e-01
8.535375243630121531e+02 9.983728499999999784e-01
8.535995353739667735e+02 9.982581999999999844e-01
8.536615463849213938e+02 9.983004500000000059e-01
8.537235573958760142e+02 9.984950500000000506e-01
8.537855684068306346e+02 9.989852500000000468e-01
8.538475794177851412e+02 9.993606999999999907e-01
8.539095904287397616e+02 9.992325499999999971e-01
8.539716014396943820e+02 9.984156499999999879e-01
8.540336124506488886e+02 9.972556000000000198e-01
8.540956234616035090e+02 9.965359000000000300e-01
8.541576344725581293e+02 9.968870000000000786e-01
8.542196454835127497e+02 9.980682499999999902e-01
8.542816564944673701e+02 9.992063500000000209e-01
8.543436675054219904e+02 9.997789500000000551e-01
8.544056785163764971e+02 9.999353500000000006e-01
8.544676895273311175e+02 9.998295999999999850e-01
8.545297005382857378e+02 9.995767500000000139e-01
8.545917115492403582e+02 9.991444999999999910e-01
8.546537225601948649e+02 9.988371000000000333e-01
8.547157335711494852e+02 9.989231000000000638e-01
8.547777445821041056e+02 9.992689500000000447e-01
8.548397555930587259e+02 9.995732999999999979e-01
8.549017666040133463e+02 9.996999500000000038e-01
8.549637776149679667e+02 9.996155500000000194e-01
8.550257886259224733e+02 9.994963000000000042e-01
8.550877996368770937e+02 9.994858499999998980e-01
8.551498106478317140e+02 9.996213999999999933e-01
8.552118216587863344e+02 9.996188999999999769e-01
8.552738326697408411e+02 9.993354999999999322e-01
8.553358436806954614e+02 9.987472500000000863e-01
8.553978546916500818e+02 9.982385000000000286e-01
8.554598657026047022e+02 9.981566499999999786e-01
8.555218767135593225e+02 9.984091999999999967e-01
8.555838877245139429e+02 9.986714000000000979e-01
8.556458987354684496e+02 9.989113000000000575e-01
8.557079097464230699e+02 9.991513000000000755e-01
8.557699207573776903e+02 9.994280500000000123e-01
8.558319317683323106e+02 9.995584500000000983e-01
8.558939427792868173e+02 9.996058500000000180e-01
8.559559537902414377e+02 9.996799000000000657e-01
8.560179648011960580e+02 9.997799000000000547e-01
8.560799758121506784e+02 9.997822499999999835e-01
8.561419868231052988e+02 9.996712999999999294e-01
8.562039978340599191e+02 9.994458999999999982e-01
8.562660088450144258e+02 9.993156999999999179e-01
8.563280198559690461e+02 9.994445999999999053e-01
8.563900308669236665e+02 9.997054499999999955e-01
8.564520418778782869e+02 9.998929500000000026e-01
8.565140528888327935e+02 9.999784499999999632e-01
8.565760638997874139e+02 9.999782999999999866e-01
8.566380749107420343e+02 9.999614000000000003e-01
8.567000859216966546e+02 9.999171000000000031e-01
8.567620969326512750e+02 9.998089000000000004e-01
8.568241079436058953e+02 9.996293499999999721e-01
8.568861189545604020e+02 9.994064000000000281e-01
8.569481299655150224e+02 9.992427500000000684e-01
8.570101409764696427e+02 9.991502500000000175e-01
8.570721519874242631e+02 9.989942000000000544e-01
8.571341629983787698e+02 9.988437500000000302e-01
8.571961740093333901e+02 9.988636499999999918e-01
8.572581850202880105e+02 9.989432000000000311e-01
8.573201960312426309e+02 9.988802999999999432e-01
8.573822070421972512e+02 9.988280499999999673e-01
8.574442180531518716e+02 9.989875999999999756e-01
8.575062290641063782e+02 9.992597999999999203e-01
8.575682400750609986e+02 9.994069999999999343e-01
8.576302510860156190e+02 9.994828499999999227e-01
8.576922620969702393e+02 9.996152499999999552e-01
8.577542731079247460e+02 9.997946500000000070e-01
8.578162841188793664e+02 9.999156500000000447e-01
8.578782951298339867e+02 9.999736999999999654e-01
8.579403061407886071e+02 9.999614000000000003e-01
8.580023171517432274e+02 9.998895999999999340e-01
8.580643281626978478e+02 9.997517499999999391e-01
8.581263391736523545e+02 9.995989499999999861e-01
8.581883501846069748e+02 9.995533999999999253e-01
8.582503611955615952e+02 9.996378000000000208e-01
8.583123722065161019e+02 9.997555499999999373e-01
8.583743832174707222e+02 9.998456000000000010e-01
8.584363942284253426e+02 9.999084499999999487e-01
8.584984052393799629e+02 9.999430499999999444e-01
8.585604162503345833e+02 9.999339999999999895e-01
8.586224272612892037e+02 9.998666999999999971e-01
8.586844382722438240e+02 9.997583999999999360e-01
8.587464492831983307e+02 9.997014499999999915e-01
8.588084602941529511e+02 9.997591500000000408e-01
8.588704713051075714e+02 9.998175499999999438e-01
8.589324823160620781e+02 9.997667500000000373e-01
8.589944933270166985e+02 9.995340999999999809e-01
8.590565043379713188e+02 9.992361000000000715e-01
8.591185153489259392e+02 9.990269000000000510e-01
8.591805263598805595e+02 9.990290499999999740e-01
8.592425373708351799e+02 9.992343999999999671e-01
8.593045483817896866e+02 9.995214000000000043e-01
8.593665593927443069e+02 9.997329999999999828e-01
8.594285704036989273e+02 9.998579499999999953e-01
8.594905814146535477e+02 9.998703500000000188e-01
8.595525924256080543e+02 9.998673000000000144e-01
8.596146034365626747e+02 9.998874500000000110e-01
8.596766144475172950e+02 9.999224500000000182e-01
8.597386254584719154e+02 9.999437500000000201e-01
8.598006364694265358e+02 9.999606999999999246e-01
8.598626474803811561e+02 9.999750000000000583e-01
8.599246584913356628e+02 9.999794499999999919e-01
8.599866695022902832e+02 9.999575000000000546e-01
8.600486805132449035e+02 9.999060499999999907e-01
8.601106915241995239e+02 9.998499499999999873e-01
8.601727025351540306e+02 9.998365499999999351e-01
8.602347135461086509e+02 9.998774999999999746e-01
8.602967245570632713e+02 9.999347999999999015e-01
8.603587355680178916e+02 9.999746999999999941e-01
8.604207465789725120e+02 9.999630500000000755e-01
8.604827575899271324e+02 9.998991999999999880e-01
8.605447686008816390e+02 9.997964000000000295e-01
8.606067796118362594e+02 9.997386500000000620e-01
8.606687906227908798e+02 9.997753999999999808e-01
8.607308016337455001e+02 9.998411499999999563e-01
8.607928126447000068e+02 9.998450999999999311e-01
8.608548236556546271e+02 9.998183999999999960e-01
8.609168346666092475e+02 9.997746000000000688e-01
8.609788456775638679e+02 9.997321999999999598e-01
8.610408566885184882e+02 9.996816499999999772e-01
8.611028676994731086e+02 9.996864999999999224e-01
8.611648787104276153e+02 9.997762999999999511e-01
8.612268897213822356e+02 9.998932999999999849e-01
8.612889007323368560e+02 9.999590999999999896e-01
8.613509117432914763e+02 9.999849000000000654e-01
8.614129227542459830e+02 9.999821500000000141e-01
8.614749337652006034e+02 9.999768499999999172e-01
8.615369447761552237e+02 9.999684500000000087e-01
8.615989557871098441e+02 9.999628499999999587e-01
8.616609667980644645e+02 9.999635000000000051e-01
8.617229778090190848e+02 9.999601499999999366e-01
8.617849888199735915e+02 9.999504500000000462e-01
8.618469998309282118e+02 9.999338500000000129e-01
8.619090108418828322e+02 9.999119499999999938e-01
8.619710218528374526e+02 9.998833499999999486e-01
8.620330328637919592e+02 9.998529499999999626e-01
8.620950438747465796e+02 9.998337500000000766e-01
8.621570548857012000e+02 9.998293499999999501e-01
8.622190658966558203e+02 9.998450000000000948e-01
8.622810769076104407e+02 9.998771499999999923e-01
8.623430879185650610e+02 9.998930000000000318e-01
8.624050989295195677e+02 9.998826499999999839e-01
8.624671099404741881e+02 9.998328499999999952e-01
8.625291209514288084e+02 9.997701999999999423e-01
8.625911319623834288e+02 9.997302999999999606e-01
8.626531429733379355e+02 9.997016499999999972e-01
8.627151539842925558e+02 9.997112999999999694e-01
8.627771649952471762e+02 9.997683500000000834e-01
8.628391760062017966e+02 9.998326499999999895e-01
8.629011870171564169e+02 9.998798500000000145e-01
8.629631980281110373e+02 9.999004499999999407e-01
8.630252090390655439e+02 9.998983500000000468e-01
8.630872200500201643e+02 9.998959499999999778e-01
8.631492310609747847e+02 9.998879999999999990e-01
8.632112420719292913e+02 9.998888500000000512e-01
8.632732530828839117e+02 9.999008000000000340e-01
8.633352640938385321e+02 9.999237500000000001e-01
8.633972751047931524e+02 9.999468499999999427e-01
8.634592861157477728e+02 9.999593500000000246e-01
8.635212971267023931e+02 9.999499499999999763e-01
8.635833081376570135e+02 9.999317000000000899e-01
8.636453191486115202e+02 9.999169500000000266e-01
8.637073301595661405e+02 9.999078999999999606e-01
8.637693411705207609e+02 9.999134499999999814e-01
8.638313521814752676e+02 9.999377499999999586e-01
8.638933631924298879e+02 9.999632499999999702e-01
8.639553742033845083e+02 9.999784499999999632e-01
8.640173852143391287e+02 9.999874499999999999e-01
8.640793962252937490e+02 9.999936999999999854e-01
8.641414072362483694e+02 9.999971999999999195e-01
8.642034182472028760e+02 9.999982000000000593e-01
8.642654292581574964e+02 9.999963499999999783e-01
8.643274402691121168e+02 9.999886000000000053e-01
8.643894512800667371e+02 9.999698500000000490e-01
8.644514622910212438e+02 9.999423000000000616e-01
8.645134733019758642e+02 9.999255000000000226e-01
8.645754843129304845e+02 9.999358000000000413e-01
8.646374953238851049e+02 9.999604500000000007e-01
8.646995063348397252e+02 9.999777999999999167e-01
8.647615173457943456e+02 9.999852500000000477e-01
8.648235283567488523e+02 9.999880500000000172e-01
8.648855393677034726e+02 9.999860000000000415e-01
8.649475503786580930e+02 9.999755000000000171e-01
8.650095613896127134e+02 9.999573999999999963e-01
8.650715724005672200e+02 9.999354000000000298e-01
8.651335834115218404e+02 9.999177000000000204e-01
8.651955944224764607e+02 9.999196999999999669e-01
8.652576054334310811e+02 9.999423499999999798e-01
8.653196164443857015e+02 9.999620000000000175e-01
8.653816274553403218e+02 9.999607000000000356e-01
8.654436384662948285e+02 9.999412999999999219e-01
8.655056494772494489e+02 9.999211500000000363e-01
8.655676604882040692e+02 9.999115000000000641e-01
8.656296714991586896e+02 9.999183499999999558e-01
8.656916825101131963e+02 9.999427499999999913e-01
8.657536935210678166e+02 9.999665500000000096e-01
8.658157045320224370e+02 9.999686500000000144e-01
8.658777155429770573e+02 9.999504999999999644e-01
8.659397265539316777e+02 9.999309000000000669e-01
8.660017375648862981e+02 9.999237500000000001e-01
8.660637485758408047e+02 9.999206000000000483e-01
8.661257595867954251e+02 9.999240499999999532e-01
8.661877705977500455e+02 9.999451500000000603e-01
8.662497816087046658e+02 9.999689499999999676e-01
8.663117926196591725e+02 9.999738000000000238e-01
8.663738036306137928e+02 9.999584999999999724e-01
8.664358146415684132e+02 9.999373000000000289e-01
8.664978256525230336e+02 9.999244499999999647e-01
8.665598366634776539e+02 9.999165500000000151e-01
8.666218476744322743e+02 9.999149000000000509e-01
8.666838586853867810e+02 9.999277500000000041e-01
8.667458696963414013e+02 9.999494500000000174e-01
8.668078807072960217e+02 9.999659000000000741e-01
8.668698917182506420e+02 9.999681499999999446e-01
8.669319027292051487e+02 9.999516999999999989e-01
8.669939137401597691e+02 9.999309000000000669e-01
8.670559247511143894e+02 9.999204999999999899e-01
8.671179357620690098e+02 9.999278000000000333e-01
8.671799467730236302e+02 9.999513500000000166e-01
8.672419577839782505e+02 9.999766500000000224e-01
8.673039687949327572e+02 9.999861999999999362e-01
8.673659798058873776e+02 9.999769000000000574e-01
8.674279908168419979e+02 9.999536499999999162e-01
8.674900018277966183e+02 9.999333500000000541e-01
8.675520128387511249e+02 9.999287000000000036e-01
8.676140238497057453e+02 9.999325500000000311e-01
8.676760348606603657e+02 9.999416500000000152e-01
8.677380458716149860e+02 9.999607999999999830e-01
8.678000568825696064e+02 9.999812999999999619e-01
8.678620678935242267e+02 9.999911500000000508e-01
8.679240789044787334e+02 9.999892000000000225e-01
8.679860899154333538e+02 9.999792499999999862e-01
8.680481009263879741e+02 9.999697000000000724e-01
8.681101119373424808e+02 9.999659000000000741e-01
8.681721229482971012e+02 9.999654000000000043e-01
8.682341339592517215e+02 9.999689999999999968e-01
8.682961449702063419e+02 9.999791499999999278e-01
8.683581559811609623e+02 9.999900500000000747e-01
8.684201669921155826e+02 9.999957500000000721e-01
8.684821780030702030e+02 9.999964000000000075e-01
8.685441890140247096e+02 9.999933500000000031e-01
8.686062000249793300e+02 9.999889499999999876e-01
8.686682110359339504e+02 9.999852500000000477e-01
8.687302220468884570e+02 9.999834499999999959e-01
8.687922330578430774e+02 9.999847500000000888e-01
8.688542440687976978e+02 9.999892500000000517e-01
8.689162550797523181e+02 9.999943000000000026e-01
8.689782660907069385e+02 9.999963000000000601e-01
8.690402771016615588e+02 9.999947499999999323e-01
8.691022881126160655e+02 9.999907500000000393e-01
8.691642991235706859e+02 9.999876999999999239e-01
8.692263101345253062e+02 9.999883499999999703e-01
8.692883211454799266e+02 9.999912499999999982e-01
8.693503321564344333e+02 9.999939500000000203e-01
8.694123431673890536e+02 9.999959999999999960e-01
8.694743541783436740e+02 9.999974000000000363e-01
8.695363651892982944e+02 9.999982000000000593e-01
8.695983762002529147e+02 9.999983000000000066e-01
8.696603872112075351e+02 9.999975999999999310e-01
8.697223982221620417e+02 9.999951499999999438e-01
8.697844092331166621e+02 9.999906499999999809e-01
8.698464202440712825e+02 9.999860499999999597e-01
8.699084312550259028e+02 9.999847500000000888e-01
8.699704422659804095e+02 9.999876500000000057e-01
8.700324532769350299e+02 9.999919499999999628e-01
8.700944642878896502e+02 9.999953500000000606e-01
8.701564752988442706e+02 9.999972999999999779e-01
8.702184863097988909e+02 9.999981000000000009e-01
8.702804973207535113e+02 9.999983000000000066e-01
8.703425083317080180e+02 9.999983000000000066e-01
8.704045193426626383e+02 9.999983000000000066e-01
8.704665303536172587e+02 9.999983000000000066e-01
8.705285413645718791e+02 9.999982000000000593e-01
8.705905523755263857e+02 9.999966499999999314e-01
8.706525633864810061e+02 9.999888000000000110e-01
8.707145743974356265e+02 9.999690500000000259e-01
8.707765854083902468e+02 9.999401500000000276e-01
8.708385964193448672e+02 9.999252000000000695e-01
8.709006074302994875e+02 9.999400000000000510e-01
8.709626184412539942e+02 9.999671999999999450e-01
8.710246294522086146e+02 9.999835000000000251e-01
8.710866404631632349e+02 9.999873999999999707e-01
8.711486514741178553e+02 9.999869999999999592e-01
8.712106624850723620e+02 9.999887999999999000e-01
8.712726734960269823e+02 9.999924499999999217e-01
8.713346845069816027e+02 9.999950499999999964e-01
8.713966955179362230e+02 9.999960500000000252e-01
8.714587065288908434e+02 9.999964999999999549e-01
8.715207175398454638e+02 9.999970499999999429e-01
8.715827285507999704e+02 9.999974499999999544e-01
8.716447395617545908e+02 9.999969500000001066e-01
8.717067505727092112e+02 9.999952500000000022e-01
8.717687615836638315e+02 9.999926999999999566e-01
8.718307725946183382e+02 9.999915000000000331e-01
8.718927836055729585e+02 9.999929000000000734e-01
8.719547946165275789e+02 9.999953500000000606e-01
8.720168056274821993e+02 9.999968500000000482e-01
8.720788166384368196e+02 9.999968500000000482e-01
8.721408276493914400e+02 9.999962499999999199e-01
8.722028386603459467e+02 9.999958500000000194e-01
8.722648496713005670e+02 9.999960999999999434e-01
8.723268606822551874e+02 9.999964500000000367e-01
8.723888716932098077e+02 9.999960500000000252e-01
8.724508827041643144e+02 9.999947500000000433e-01
8.725128937151189348e+02 9.999930999999999681e-01
8.725749047260735551e+02 9.999917999999999862e-01
8.726369157370281755e+02 9.999919500000000738e-01
8.726989267479827959e+02 9.999934999999999796e-01
8.727609377589374162e+02 9.999944499999999792e-01
8.728229487698919229e+02 9.999924000000000035e-01
8.728849597808465433e+02 9.999871000000000176e-01
8.729469707918011636e+02 9.999818000000000318e-01
8.730089818027556703e+02 9.999815499999999968e-01
8.730709928137102906e+02 9.999868499999999827e-01
8.731330038246649110e+02 9.999928999999999624e-01
8.731950148356195314e+02 9.999962500000000309e-01
8.732570258465741517e+02 9.999973500000000071e-01
8.733190368575287721e+02 9.999966000000000133e-01
8.733810478684833924e+02 9.999909000000000159e-01
8.734430588794378991e+02 9.999678000000000733e-01
8.735050698903925195e+02 9.999173500000000381e-01
8.735670809013471398e+02 9.998519999999999630e-01
8.736290919123016465e+02 9.998241500000000226e-01
8.736911029232562669e+02 9.998624499999999582e-01
8.737531139342108872e+02 9.999249999999999527e-01
8.738151249451655076e+02 9.999656000000000100e-01
8.738771359561201280e+02 9.999836500000000017e-01
8.739391469670747483e+02 9.999896999999999814e-01
8.740011579780292550e+02 9.999914000000000858e-01
8.740631689889838754e+02 9.999905499999999225e-01
8.741251799999384957e+02 9.999864499999999712e-01
8.741871910108931161e+02 9.999743999999999300e-01
8.742492020218476227e+02 9.999536499999999162e-01
8.743112130328022431e+02 9.999332000000000775e-01
8.743732240437568635e+02 9.999303500000000788e-01
8.744352350547114838e+02 9.999491999999999825e-01
8.744972460656661042e+02 9.999729499999999716e-01
8.745592570766207245e+02 9.999871000000000176e-01
8.746212680875752312e+02 9.999923499999999743e-01
8.746832790985298516e+02 9.999906499999999809e-01
8.747452901094844719e+02 9.999767500000000808e-01
8.748073011204390923e+02 9.999430499999999444e-01
8.748693121313935990e+02 9.998958000000000013e-01
8.749313231423482193e+02 9.998713500000000476e-01
8.749933341533028397e+02 9.998932499999999557e-01
8.750553451642574601e+02 9.999372499999999997e-01
8.751173561752120804e+02 9.999708999999999959e-01
8.751793671861667008e+02 9.999883999999999995e-01
8.752413781971212074e+02 9.999944000000000610e-01
8.753033892080758278e+02 9.999960500000000252e-01
8.753654002190304482e+02 9.999961500000000836e-01
8.754274112299850685e+02 9.999956500000000137e-01
8.754894222409395752e+02 9.999949000000000199e-01
8.755514332518941956e+02 9.999942499999999734e-01
8.756134442628488159e+02 9.999903999999999460e-01
8.756754552738034363e+02 9.999732999999999539e-01
8.757374662847580566e+02 9.999252499999999877e-01
8.757994772957126770e+02 9.998445499999999431e-01
8.758614883066671837e+02 9.997709999999999653e-01
8.759234993176218040e+02 9.997594499999999940e-01
8.759855103285764244e+02 9.998086500000000765e-01
8.760475213395310448e+02 9.998606999999999356e-01
8.761095323504855514e+02 9.998757000000000339e-01
8.761715433614401718e+02 9.998793999999999738e-01
8.762335543723947922e+02 9.999064500000000022e-01
8.762955653833494125e+02 9.999438999999999966e-01
8.763575763943040329e+02 9.999614500000000294e-01
8.764195874052586532e+02 9.999608500000000122e-01
8.764815984162131599e+02 9.999599500000000418e-01
8.765436094271677803e+02 9.999678000000000733e-01
8.766056204381224006e+02 9.999741500000000061e-01
8.766676314490770210e+02 9.999659999999999105e-01
8.767296424600315277e+02 9.999439999999999440e-01
8.767916534709861480e+02 9.999255500000000518e-01
8.768536644819407684e+02 9.999149999999999983e-01
8.769156754928953887e+02 9.998890499999999459e-01
8.769776865038500091e+02 9.998407000000000266e-01
8.770396975148046295e+02 9.998191999999999080e-01
8.771017085257591361e+02 9.998580999999999719e-01
8.771637195367137565e+02 9.999199000000000837e-01
8.772257305476683769e+02 9.999567499999999498e-01
8.772877415586229972e+02 9.999681499999999446e-01
8.773497525695775039e+02 9.999705500000000136e-01
8.774117635805321243e+02 9.999724000000000945e-01
8.774737745914867446e+02 9.999758999999999176e-01
8.775357856024413650e+02 9.999823500000000198e-01
8.775977966133959853e+02 9.999890999999999641e-01
8.776598076243506057e+02 9.999930999999999681e-01
8.777218186353051124e+02 9.999941500000000261e-01
8.777838296462597327e+02 9.999870499999999884e-01
8.778458406572143531e+02 9.999547500000000033e-01
8.779078516681688598e+02 9.998540999999999679e-01
8.779698626791234801e+02 9.996674999999999311e-01
8.780318736900781005e+02 9.994617500000000376e-01
8.780938847010327208e+02 9.993811500000000514e-01
8.781558957119873412e+02 9.994734000000000673e-01
8.782179067229419616e+02 9.996221000000000689e-01
8.782799177338965819e+02 9.997355500000000283e-01
8.783419287448510886e+02 9.998175000000000257e-01
8.784039397558057090e+02 9.998489500000000696e-01
8.784659507667603293e+02 9.998070000000000013e-01
8.785279617777148360e+02 9.997244499999999867e-01
8.785899727886694563e+02 9.996530500000000430e-01
8.786519837996240767e+02 9.996236000000000566e-01
8.787139948105786971e+02 9.996388499999999677e-01
8.787760058215333174e+02 9.996940500000000007e-01
8.788380168324879378e+02 9.997730999999999701e-01
8.789000278434424445e+02 9.998569999999999958e-01
8.789620388543970648e+02 9.999247500000000288e-01
8.790240498653516852e+02 9.999618999999999591e-01
8.790860608763063055e+02 9.999495999999999940e-01
8.791480718872608122e+02 9.998788499999999857e-01
8.792100828982154326e+02 9.997656999999999794e-01
8.792720939091700529e+02 9.996961500000000056e-01
8.793341049201246733e+02 9.997367999999999810e-01
8.793961159310792937e+02 9.998415999999999970e-01
8.794581269420339140e+02 9.999284999999999979e-01
8.795201379529884207e+02 9.999734000000000123e-01
8.795821489639430411e+02 9.999851499999999893e-01
8.796441599748976614e+02 9.999804999999999389e-01
8.797061709858522818e+02 9.999693000000000609e-01
8.797681819968067884e+02 9.999533999999999923e-01
8.798301930077614088e+02 9.999105999999999828e-01
8.798922040187160292e+02 9.997884000000000215e-01
8.799542150296706495e+02 9.995806000000000413e-01
8.800162260406252699e+02 9.994127999999999901e-01
8.800782370515798902e+02 9.994418999999999942e-01
8.801402480625343969e+02 9.996166499999999955e-01
8.802022590734890173e+02 9.996964999999999879e-01
8.802642700844436376e+02 9.995234499999999800e-01
8.803262810953982580e+02 9.991602499999999720e-01
8.803882921063527647e+02 9.989389499999999922e-01
8.804503031173073850e+02 9.990871000000000057e-01
8.805123141282620054e+02 9.994053000000000520e-01
8.805743251392166258e+02 9.996464000000000460e-01
8.806363361501712461e+02 9.998028500000000207e-01
8.806983471611258665e+02 9.999004499999999407e-01
8.807603581720803732e+02 9.999471500000000068e-01
8.808223691830349935e+02 9.999490500000000059e-01
8.808843801939896139e+02 9.999163500000000093e-01
8.809463912049442342e+02 9.998477000000000059e-01
8.810084022158987409e+02 9.997325999999999713e-01
8.810704132268533613e+02 9.995022000000000073e-01
