ID z_fink ra dec
z5_GNW_27292 5.409999847412109 189.524963 62.278946
z5_GNW_20906 5.409999847412109 189.437683 62.318161
z5_GNW_19188 5.409999847412109 189.382980 62.345398
z5_GNW_29490 5.420000076293945 189.312943 62.344555
z5_GNW_24582 5.420000076293945 189.361115 62.294762
z5_GNW_18436 5.420000076293945 189.334290 62.368252
z5_GNW_2438 5.429999828338623 189.106522 62.118481
z5_GNW_14624 5.429999828338623 188.984055 62.195950
z5_GNW_7892 5.429999828338623 189.042801 62.153168
z5_GNW_11415 5.429999828338623 189.109222 62.175716
z5_GNW_28218 5.440000057220459 189.503250 62.273884
z5_GNW_9975 5.440000057220459 189.056854 62.166138
z5_GNW_5622 5.440000057220459 189.080841 62.141083
z5_GNW_23799 5.440000057220459 189.324554 62.299732
z5_GNW_7550 5.449999809265137 189.079727 62.151302
z5_GNW_13176 5.460000038146973 189.095291 62.187275
z5_GNW_12083 5.46999979019165 189.127014 62.180126
z5_GNW_11226 5.46999979019165 189.048050 62.174236
z5_GNW_17036 5.46999979019165 189.001556 62.216759
z5_GNW_17295 5.46999979019165 188.985779 62.220367
z5_GNW_24998 5.480000019073486 189.407364 62.290047
z5_GNW_17522 5.489999771118164 189.000061 62.223839
z5_GNW_9550 5.489999771118164 189.094131 62.163494
z5_GNW_25250 5.489999771118164 189.432602 62.290581
z5_GNW_6964 5.510000228881836 189.152328 62.148323
z5_GNW_28827 5.510000228881836 189.367249 62.270363
z5_GNW_32160 5.510000228881836 189.253998 62.353954
z5_GNW_3960 5.519999980926514 189.055939 62.129990
z5_GNW_11324 5.519999980926514 189.068375 62.174931
z5_GNW_1620 5.53000020980835 189.108795 62.112156
z5_GNW_7896 5.550000190734863 189.009964 62.153156
z5_GNW_15595 5.550000190734863 189.086746 62.202915
z5_GNW_22336 5.550000190734863 189.341263 62.309196
z5_GNW_10084 5.550000190734863 189.057281 62.166943
z5_GNW_15423 5.550000190734863 188.979294 62.201313
z5_GNW_5129 5.570000171661377 189.147980 62.138256
z5_GNW_6364 5.570000171661377 189.211990 62.145466
z5_GNW_28803 5.590000152587891 189.311783 62.337528
z5_GNW_12024 5.619999885559082 189.142960 62.179790
z6_GND_27072 5.380000114440918 189.267609 62.227623
z6_GND_30597 5.389999866485596 189.168045 62.217018
z6_GND_16205 5.5 189.281204 62.258125
z6_GND_15226 5.510000228881836 189.245941 62.260784
z6_GND_25400 5.510000228881836 189.341888 62.232079
z6_GND_30340 5.510000228881836 189.388916 62.217834
z6_GND_7533 5.519999980926514 189.135727 62.294010
z6_GND_38075 5.53000020980835 189.260315 62.192558
z6_GND_19665 5.53000020980835 189.248718 62.248444
z6_GND_42241 5.539999961853027 189.136017 62.307053
z6_GND_14309 5.539999961853027 189.334091 62.263069
z6_GND_16819 5.550000190734863 189.328232 62.256317
z6_GND_19428 5.550000190734863 189.249237 62.249271
z6_GND_21202 5.570000171661377 189.039261 62.247654
z6_GND_31259 5.570000171661377 189.128204 62.214882
z6_GND_26817 5.579999923706055 189.371964 62.228394
z6_GND_15034 5.579999923706055 189.121994 62.261303
z6_GND_41463 5.579999923706055 189.175934 62.311527
z6_GND_16399 5.610000133514404 189.234833 62.257507
z6_GND_36100 5.619999885559082 189.191269 62.199520
z6_GND_25195 5.630000114440918 189.260529 62.232784
z6_GND_31645 5.630000114440918 189.317184 62.213650
z6_GND_23050 5.630000114440918 189.180908 62.238876
z6_GND_22665 5.630000114440918 189.119446 62.239944
z6_GND_4887 5.630000114440918 189.177811 62.328133
z6_GND_13731 5.639999866485596 189.183960 62.265041
z6_GND_37210 5.650000095367432 189.387817 62.195457
z6_GND_13524 5.650000095367432 189.337402 62.266106
z6_GND_31073 5.650000095367432 189.123856 62.215500
z6_GND_34565 5.650000095367432 189.150848 62.204937
z6_GND_2041 5.650000095367432 189.310562 62.166309
z6_GND_38003 5.659999847412109 189.351807 62.192741
z6_GND_34516 5.670000076293945 189.292450 62.205074
z6_GND_18410 5.670000076293945 189.289429 62.252029
z6_GND_43125 5.670000076293945 189.189148 62.300659
z6_GND_32372 5.679999828338623 189.148468 62.211670
z6_GND_36607 5.690000057220459 189.155594 62.197659
z6_GND_22789 5.699999809265137 189.057785 62.239265
z6_GND_10131 5.699999809265137 189.169647 62.277069
z6_GND_5752 5.699999809265137 189.199585 62.320965
z6_GND_36192 5.710000038146973 189.293243 62.198696
z6_GND_36553 5.71999979019165 189.156387 62.197773
z6_GND_36554 5.71999979019165 189.156387 62.197666
z6_GND_41772 5.71999979019165 189.161087 62.309929
z6_GND_45284 5.730000019073486 189.098999 62.273613
z6_GND_28043 5.730000019073486 189.418427 62.224796
z6_GND_31483 5.739999771118164 189.347397 62.214108
z6_GND_35385 5.739999771118164 189.186890 62.202129
z6_GND_3649 5.739999771118164 189.206741 62.177505
z6_GND_36006 5.739999771118164 189.167999 62.199909
z6_GND_25488 5.75 189.208191 62.232140
z6_GND_35989 5.75 189.197800 62.199982
z6_GND_31787 5.760000228881836 189.206833 62.213509
z6_GND_27387 5.760000228881836 189.091476 62.228100
z6_GND_40437 5.760000228881836 189.317413 62.183235
z6_GND_19841 5.769999980926514 189.242554 62.248013
z6_GND_40316 5.769999980926514 189.211655 62.183769
z6_GND_40374 5.78000020980835 189.317230 62.183056
z6_GND_20167 5.789999961853027 189.134628 62.247040
z6_GND_2746 5.800000190734863 189.237167 62.171764
z6_GND_33397 5.800000190734863 189.219543 62.208443
z6_GND_19744 5.800000190734863 189.333466 62.248184
z6_GND_34646 5.800000190734863 189.203674 62.204674
z6_GND_1658 5.800000190734863 189.315659 62.162930
z6_GND_25047 5.829999923706055 189.260422 62.233292
z6_GND_31317 5.829999923706055 189.328766 62.214615
z6_GND_12436 5.829999923706055 189.171906 62.268970
z6_GND_20439 5.840000152587891 189.106293 62.250553
z6_GND_23511 5.849999904632568 189.204163 62.237595
z6_GND_22283 5.849999904632568 189.211411 62.241070
z6_GND_18166 5.849999904632568 189.109665 62.252594
z6_GND_32873 5.869999885559082 189.189819 62.210144
z6_GND_3560 5.869999885559082 189.299606 62.176907
z6_GND_35662 5.869999885559082 189.156464 62.201153
z6_GND_14514 5.869999885559082 189.128418 62.262768
z6_GND_25402 5.869999885559082 189.373932 62.232330
z6_GND_37114 5.880000114440918 189.276001 62.195805
z6_GND_19366 5.880000114440918 189.368210 62.249340
z6_GND_19346 5.889999866485596 189.242157 62.249462
z6_GND_20870 5.889999866485596 189.245880 62.244953
z6_GND_24765 5.889999866485596 189.237854 62.234093
z6_GND_11494 5.889999866485596 189.288666 62.271809
z6_GND_12534 5.889999866485596 189.180130 62.268661
z6_GND_38368 5.900000095367432 189.162201 62.190941
z6_GND_11572 5.900000095367432 189.094742 62.271599
z6_GND_9813 5.909999847412109 189.111526 62.277939
z6_GND_20525 5.909999847412109 189.353973 62.245975
z6_GND_23382 5.920000076293945 189.386108 62.237839
z6_GND_20879 5.920000076293945 189.369308 62.244785
z6_GND_29564 5.929999828338623 189.379532 62.220028
z6_GND_3598 5.929999828338623 189.206421 62.177135
z6_GND_29439 5.929999828338623 189.222900 62.220558
z6_GND_23200 5.929999828338623 189.169266 62.238453
z6_GND_8934 5.940000057220459 189.254196 62.282974
z6_GND_25505 5.949999809265137 189.346237 62.232059
z6_GND_11878 5.960000038146973 189.052979 62.270458
z6_GND_34344 5.96999979019165 189.153870 62.205605
z6_GND_24453 5.96999979019165 189.083664 62.234707
z6_GND_12175 5.96999979019165 189.172043 62.269726
z6_GND_20126 5.980000019073486 189.108185 62.247143
z6_GND_23875 5.989999771118164 189.385254 62.236454
z6_GND_8220 5.989999771118164 189.284531 62.287498
z6_GND_44248 5.989999771118164 189.106491 62.289970
z6_GND_32408 6.0 189.139297 62.211319
z6_GND_18287 6.0 189.231018 62.252335
z6_GND_1653 6.010000228881836 189.321106 62.162876
z6_GND_39617 6.019999980926514 189.335785 62.186554
z6_GND_24250 6.019999980926514 189.141068 62.234951
z6_GND_3337 6.03000020980835 189.244705 62.175613
z6_GND_11714 6.03000020980835 189.323929 62.271114
z6_GND_19165 6.039999961853027 189.347733 62.249870
z6_GND_2469 6.050000190734863 189.317230 62.169769
z6_GND_26172 6.050000190734863 189.396347 62.230190
z6_GND_19416 6.050000190734863 189.318161 62.249264
z6_GND_27503 6.070000171661377 189.260986 62.226460
z6_GND_21678 6.070000171661377 189.268097 62.242836
z6_GND_33735 6.070000171661377 189.221832 62.207375
z6_GND_27063 6.090000152587891 189.095505 62.227604
z6_GND_30217 6.090000152587891 189.345154 62.218262
z6_GND_44138 6.090000152587891 189.256210 62.291264
z6_GND_35834 6.099999904632568 189.311859 62.200588
z6_GND_38726 6.099999904632568 189.174835 62.190140
z6_GND_28438 6.119999885559082 189.177979 62.223713
z6_GND_2164 6.119999885559082 189.257080 62.167366
z6_GND_14284 6.119999885559082 189.039505 62.263264
z6_GND_9760 6.119999885559082 189.158234 62.278419
z6_GND_22148 6.119999885559082 189.130524 62.241520
z6_GND_22176 6.139999866485596 189.054993 62.241283
z6_GND_3883 6.139999866485596 189.303238 62.178509
z6_GND_31100 6.150000095367432 189.111649 62.215378
z6_GND_10550 6.159999847412109 189.202103 62.275394
z6_GND_37157 6.170000076293945 189.150513 62.195724
z6_GND_33623 6.170000076293945 189.358261 62.207642
z6_GND_28182 6.179999828338623 189.114838 62.224430
z6_GND_27453 6.179999828338623 189.237427 62.228119
z6_GND_40918 6.190000057220459 189.210892 62.181217
z6_GND_22278 6.190000057220459 189.240829 62.242634
z6_GND_35516 6.199999809265137 189.166718 62.202526
z6_GND_35540 6.210000038146973 189.337234 62.201584
z6_GND_37437 6.21999979019165 189.277359 62.194614
z6_GND_44831 6.21999979019165 189.175140 62.282261
z6_GND_34991 6.21999979019165 189.173401 62.203568
z6_GND_40297 6.230000019073486 189.333847 62.183849
z6_GND_25084 6.230000019073486 189.311966 62.233158
z6_GND_29625 6.25 189.403580 62.219875
z6_GND_36704 6.260000228881836 189.208878 62.197365
z6_GND_17031 6.269999980926514 189.346054 62.255791
z6_GND_36524 6.269999980926514 189.166473 62.197903
z6_GND_31820 6.269999980926514 189.400131 62.213013
z6_GND_37655 6.269999980926514 189.187363 62.195492
z6_GND_33351 6.28000020980835 189.371521 62.208561
z6_GND_36802 6.289999961853027 189.253830 62.197029
z6_GND_24007 6.289999961853027 189.381210 62.236076
z6_GND_10245 6.320000171661377 189.277405 62.276409
z6_GND_565 6.340000152587891 189.279327 62.150070
z6_GND_43953 6.349999904632568 189.117065 62.294224
z6_GND_27273 6.349999904632568 189.197571 62.226986
z6_GND_35552 6.349999904632568 189.177322 62.201553
z6_GND_8314 6.369999885559082 189.155563 62.286770
z6_GND_7095 6.369999885559082 189.165024 62.300190
z6_GND_10546 6.369999885559082 189.094086 62.275223
z6_GND_35647 6.369999885559082 189.329865 62.200844
z6_GND_20074 6.389999866485596 189.281021 62.247318
z6_GND_23763 6.389999866485596 189.078323 62.236763
z6_GND_10541 6.400000095367432 189.301987 62.275394
z6_GND_17020 6.420000076293945 189.362671 62.255814
z6_GND_25736 6.429999828338623 189.335617 62.231339
z6_GND_14708 6.440000057220459 189.267303 62.262276
z6_GND_32080 6.449999809265137 189.275269 62.212448
z6_GND_42333 6.460000038146973 189.139923 62.308372
z6_GND_38022 6.460000038146973 189.169693 62.192673
z6_GND_13905 6.480000019073486 189.176865 62.264542
z6_GND_30555 6.489999771118164 189.407944 62.217007
z6_GND_39946 6.510000228881836 189.319565 62.185249
z6_GND_26495 6.510000228881836 189.170349 62.229500
z6_GND_41477 6.519999980926514 189.220764 62.311398
z6_GND_18696 6.53000020980835 189.302902 62.251198
z6_GND_11304 6.539999961853027 189.282639 62.272503
z6_GND_28994 6.550000190734863 189.091812 62.221893
z6_GND_25065 6.579999923706055 189.077835 62.235924
z6_GNW_10897 5.510000228881836 188.976089 62.171894
z6_GNW_20715 5.539999961853027 189.339859 62.319981
z6_GNW_10822 5.550000190734863 188.995300 62.171459
z6_GNW_27915 5.559999942779541 189.474213 62.275700
z6_GNW_21773 5.570000171661377 189.354996 62.312595
z6_GNW_25538 5.570000171661377 189.481949 62.288136
z6_GNW_15142 5.579999923706055 188.919510 62.199280
z6_GNW_24501 5.579999923706055 189.431915 62.294598
z6_GNW_7398 5.579999923706055 189.176941 62.150730
z6_GNW_30051 5.579999923706055 189.455215 62.260632
z6_GNW_21404 5.590000152587891 189.403610 62.315521
z6_GNW_10970 5.590000152587891 189.075775 62.172729
z6_GNW_14534 5.599999904632568 188.985962 62.195339
z6_GNW_1169 5.610000133514404 189.135452 62.108707
z6_GNW_8973 5.619999885559082 189.167801 62.160194
z6_GNW_23350 5.619999885559082 189.414474 62.333523
z6_GNW_16088 5.630000114440918 188.953293 62.207077
z6_GNW_8472 5.659999847412109 189.172394 62.157078
z6_GNW_16618 5.659999847412109 188.995880 62.212585
z6_GNW_10421 5.659999847412109 189.089981 62.169113
z6_GNW_11480 5.670000076293945 189.157516 62.176079
z6_GNW_11543 5.699999809265137 189.157440 62.176498
z6_GNW_23358 5.710000038146973 189.360901 62.302246
z6_GNW_21823 5.71999979019165 189.355591 62.312592
z6_GNW_15180 5.730000019073486 188.962036 62.199577
z6_GNW_14511 5.739999771118164 189.100571 62.195335
z6_GNW_32731 5.769999980926514 189.255386 62.357750
z6_GNW_13256 5.78000020980835 188.945602 62.187500
z6_GNW_16141 5.789999961853027 189.019241 62.207722
z6_GNW_15549 5.800000190734863 188.927612 62.202450
z6_GNW_29533 5.820000171661377 189.452103 62.265274
z6_GNW_25620 5.820000171661377 189.321457 62.290100
z6_GNW_4155 5.820000171661377 189.130325 62.131390
z6_GNW_20152 5.840000152587891 189.307617 62.323444
z6_GNW_23409 5.849999904632568 189.470810 62.301613
z6_GNW_32543 5.860000133514404 189.318924 62.356548
z6_GNW_22717 5.860000133514404 189.416199 62.333141
z6_GNW_8924 5.869999885559082 189.133453 62.159878
z6_GNW_16070 5.880000114440918 188.954025 62.206898
z6_GNW_2045 5.889999866485596 189.156693 62.115440
z6_GNW_25652 5.900000095367432 189.489227 62.288094
z6_GNW_5756 5.909999847412109 189.079712 62.141884
z6_GNW_4311 5.940000057220459 189.178604 62.132816
z6_GNW_18532 5.960000038146973 189.292984 62.366489
z6_GNW_9770 5.96999979019165 189.117615 62.164848
z6_GNW_23437 5.989999771118164 189.388000 62.301167
z6_GNW_23975 6.019999980926514 189.363815 62.298447
z6_GNW_2993 6.019999980926514 189.127197 62.122612
z6_GNW_14478 6.019999980926514 189.001450 62.194984
z6_GNW_25971 6.099999904632568 189.334732 62.286125
z6_GNW_8139 6.139999866485596 189.144897 62.154930
z6_GNW_6440 6.179999828338623 189.162872 62.145832
z6_GNW_22555 6.190000057220459 189.301788 62.307808
z6_GNW_6554 6.199999809265137 189.137207 62.146313
z6_GNW_14222 6.199999809265137 189.028244 62.193592
z6_GNW_3671 6.199999809265137 189.203537 62.127998
z6_GNW_24499 6.21999979019165 189.387619 62.294487
z6_GNW_3857 6.440000057220459 189.122238 62.129124
z6_GNW_15435 6.460000038146973 188.979599 62.201408
z6_GNW_7317 6.5 189.069244 62.150181
z6_GNW_20456 6.539999961853027 189.324738 62.321445
z6_GNW_3153 6.539999961853027 189.106033 62.123947
z6_GNW_28273 6.650000095367432 189.248123 62.342968
z7_GND_8450 6.510000228881836 189.127731 62.288918
z7_GND_39528 6.53000020980835 189.306519 62.187450
z7_GND_6941 6.539999961853027 189.235886 62.312515
z7_GND_15642 6.559999942779541 189.151978 62.259640
z7_GND_34978 6.559999942779541 189.396912 62.203560
z7_GND_27838 6.559999942779541 189.136185 62.225498
z7_GND_6011 6.559999942779541 189.187546 62.318756
z7_GND_12621 6.579999923706055 189.203766 62.268417
z7_GND_41647 6.619999885559082 189.178131 62.310635
z7_GND_34860 6.619999885559082 189.228882 62.204010
z7_GND_34730 6.639999866485596 189.225845 62.204224
z7_GND_8389 6.639999866485596 189.225143 62.286285
z7_GND_16759 6.690000057220459 189.079834 62.256454
z7_GND_11401 6.690000057220459 189.186600 62.270905
z7_GND_8358 6.699999809265137 189.155319 62.286461
z7_GND_23288 6.699999809265137 189.219406 62.238243
z7_GND_43678 6.71999979019165 189.235199 62.295593
z7_GND_6010 6.730000019073486 189.187363 62.318821
z7_GND_29556 6.739999771118164 189.095871 62.220085
z7_GND_8192 6.75 189.183365 62.287727
z7_GND_30554 6.75 189.394012 62.217052
z7_GND_41244 6.75 189.177872 62.311699
z7_GND_26428 6.78000020980835 189.223541 62.229614
z7_GND_13643 6.789999961853027 189.137589 62.265190
z7_GND_22525 6.789999961853027 189.372818 62.240372
z7_GND_42883 6.800000190734863 189.140656 62.302364
z7_GND_38324 6.829999923706055 189.289673 62.191654
z7_GND_6330 6.840000152587891 189.166245 62.316498
z7_GND_10560 6.849999904632568 189.068634 62.275246
z7_GND_5323 6.860000133514404 189.178101 62.324318
z7_GND_43951 6.860000133514404 189.154617 62.292919
z7_GND_10568 6.880000114440918 189.139160 62.275288
z7_GND_5028 6.880000114440918 189.194901 62.326973
z7_GND_19479 6.880000114440918 189.239761 62.248119
z7_GND_14419 6.900000095367432 189.142044 62.263023
z7_GND_42808 6.920000076293945 189.188400 62.303051
z7_GND_2173 6.920000076293945 189.272736 62.167412
z7_GND_23744 6.929999828338623 189.299438 62.236885
z7_GND_27134 6.940000057220459 189.201035 62.227432
z7_GND_3509 6.940000057220459 189.227768 62.176628
z7_GND_35507 6.960000038146973 189.304443 62.201679
z7_GND_43797 6.960000038146973 189.120346 62.294849
z7_GND_28453 6.960000038146973 189.150269 62.223705
z7_GND_37645 6.96999979019165 189.189575 62.193901
z7_GND_39781 7.0 189.251724 62.185944
z7_GND_18181 7.0 189.082687 62.252476
z7_GND_41319 7.0 189.229721 62.302727
z7_GND_42108 7.0 189.134430 62.307869
z7_GND_10402 7.0 189.179276 62.275894
z7_GND_10527 7.019999980926514 189.202606 62.275509
z7_GND_37055 7.059999942779541 189.167053 62.195812
z7_GND_18228 7.079999923706055 189.245270 62.252533
z7_GND_15330 7.090000152587891 189.310867 62.260448
z7_GND_44826 7.090000152587891 189.179764 62.282383
z7_GND_15396 7.110000133514404 189.275909 62.260303
z7_GND_43573 7.119999885559082 189.198334 62.297024
z7_GND_20984 7.119999885559082 189.133713 62.244598
z7_GND_9908 7.119999885559082 189.286926 62.277763
z7_GND_11402 7.119999885559082 189.186172 62.270863
z7_GND_44859 7.139999866485596 189.163269 62.281876
z7_GND_6161 7.139999866485596 189.215073 62.317932
z7_GND_18869 7.150000095367432 189.205292 62.250767
z7_GND_14124 7.159999847412109 189.135635 62.263874
z7_GND_41199 7.170000076293945 189.185516 62.179821
z7_GND_44088 7.199999809265137 189.134995 62.291870
z7_GND_10780 7.210000038146973 189.138077 62.274445
z7_GND_9252 7.210000038146973 189.069672 62.281013
z7_GND_17506 7.21999979019165 189.155502 62.254482
z7_GND_13456 7.21999979019165 189.264938 62.265789
z7_GND_19215 7.230000019073486 189.199692 62.249809
z7_GND_8888 7.25 189.261658 62.283272
z7_GND_40057 7.28000020980835 189.339462 62.184780
z7_GND_34204 7.28000020980835 189.359695 62.205971
z7_GND_8012 7.309999942779541 189.260422 62.289406
z7_GND_7831 7.329999923706055 189.177307 62.291050
z7_GND_18323 7.329999923706055 189.371399 62.252140
z7_GND_20700 7.369999885559082 189.205246 62.245541
z7_GND_9034 7.389999866485596 189.195694 62.282425
z7_GND_44109 7.429999828338623 189.177155 62.291512
z7_GND_11368 7.440000057220459 189.283722 62.272243
z7_GND_21926 7.440000057220459 189.282959 62.242146
z7_GND_45190 7.440000057220459 189.138504 62.275600
z7_GND_42912 7.449999809265137 189.157883 62.302372
z7_GND_41546 7.46999979019165 189.159698 62.310566
z7_GND_44524 7.480000019073486 189.121201 62.286392
z7_GND_6451 7.519999980926514 189.222000 62.315762
z7_GND_38200 7.550000190734863 189.359146 62.192123
z7_GND_18770 7.559999942779541 189.097336 62.250954
z7_GND_34385 7.570000171661377 189.316742 62.205460
z7_GND_4786 7.570000171661377 189.191559 62.329220
z7_GND_9308 7.599999904632568 189.151688 62.280800
z7_GND_43295 7.71999979019165 189.209534 62.299274
z7_GNW_23360 6.639999866485596 189.358093 62.302467
z7_GNW_24443 6.659999847412109 189.356888 62.295319
z7_GNW_22413 6.690000057220459 189.392715 62.308613
z7_GNW_22375 6.699999809265137 189.342590 62.308517
z7_GNW_28182 6.769999980926514 189.510132 62.274639
z7_GNW_10658 6.769999980926514 189.024673 62.170666
z7_GNW_20329 6.829999923706055 189.254959 62.321877
z7_GNW_17001 6.840000152587891 189.032486 62.216415
z7_GNW_7284 6.909999847412109 189.036041 62.149914
z7_GNW_24671 6.929999828338623 189.361710 62.294373
z7_GNW_11595 6.929999828338623 188.965240 62.176491
z7_GNW_18834 6.96999979019165 189.273300 62.360786
z7_GNW_5858 7.039999961853027 189.068756 62.142452
z7_GNW_32653 7.090000152587891 189.278732 62.357452
z7_GNW_21903 7.119999885559082 189.290756 62.311100
z7_GNW_21025 7.150000095367432 189.283081 62.318039
z7_GNW_4703 7.190000057220459 189.094528 62.135540
z7_GNW_23317 7.239999771118164 189.439667 62.302383
z7_GNW_19939 7.239999771118164 189.273392 62.324783
z7_GNW_19517 7.369999885559082 189.325821 62.334698
z7_GNW_18773 7.369999885559082 189.309174 62.362141
z7_GNW_32502 7.389999866485596 189.285812 62.354965
z7_GNW_15559 7.409999847412109 189.083511 62.202583
z7_GNW_14500 7.440000057220459 188.920151 62.194962
z8_GND_41470 7.579999923706055 189.224442 62.311325
z8_GND_35384 7.599999904632568 189.231995 62.202343
z8_GND_32588 7.630000114440918 189.325317 62.210953
z8_GND_32082 7.639999866485596 189.364258 62.212334
z8_GND_22233 7.650000095367432 189.249802 62.241226
z8_GND_41247 7.670000076293945 189.279510 62.179752
z8_GND_16153 7.690000057220459 189.162552 62.258240
z8_GND_23069 7.78000020980835 189.109497 62.238792
z8_GND_21784 7.800000190734863 189.203125 62.242485
z8_GND_34295 7.820000171661377 189.159134 62.205757
z8_GND_25328 7.880000114440918 189.127716 62.232597
z8_GND_16634 7.960000038146973 189.197739 62.256969
z8_GND_9408 7.980000019073486 189.300110 62.280357
z8_GND_37387 8.069999694824219 189.330704 62.194847
z8_GND_8052 8.100000381469727 189.270020 62.288559
z8_GND_45101 8.100000381469727 189.121094 62.277802
z8_GND_42641 8.100000381469727 189.226212 62.304413
z8_GND_17539 8.34000015258789 189.045135 62.254520
z8_GNW_13554 7.46999979019165 189.039001 62.189419
z8_GNW_3806 7.559999942779541 189.140091 62.128723
z8_GNW_25541 7.559999942779541 189.513046 62.288696
z8_GNW_2963 7.630000114440918 189.092239 62.122368
z8_GNW_5376 7.699999809265137 189.191101 62.139683
z8_GNW_20236 7.769999980926514 189.433517 62.322304
z8_GNW_27475 7.840000152587891 189.373810 62.336391
z8_GNW_18397 7.840000152587891 189.295364 62.369267
z8_GNW_30497 7.840000152587891 189.353027 62.347015
z8_GNW_21001 7.900000095367432 189.286987 62.318020
z8_GNW_19912 7.949999809265137 189.252716 62.328400
z8_GNW_20826 7.96999979019165 189.401169 62.319225
z8_GNW_23029 8.010000228881836 189.310181 62.304390
z8_GNW_6106 8.050000190734863 189.203110 62.143940
