index,slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side,mask,ID,ID_Fink,ID_bino,ID_3DHST,id,zspec,z_Lya,z_fink,z_bouw,photoz,flux_Lya,EW_Lya,FWHM_kms_Lya,Hmag,Jmag,lmass,Reference
247,50,106,z5_GNW_22097,189.364624,62.310837,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7457.288419360813,9979.999290036652,B,2020A_1,z5_GNW_22097,,,,,,,5.4,5.36,,,,,25.96,,,
248,127,285,z8_GNW_21001,189.286987,62.31802,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7719.162341114043,10241.756416363227,B,2020A_1,z8_GNW_21001,,,,,,,7.9,7.84,,,,,26.41,,,
249,40,96,z5_GNW_28218,189.50325,62.273883999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,6938.431474500403,9461.371535273063,B,2020A_1,z5_GNW_28218,,,,,,,5.44,5.56,,,,,24.16,,,
250,44,100,z5_GNW_26081,189.38104199999998,62.285637,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7352.890929981365,9875.646256428521,B,2020A_1,z5_GNW_26081,,,,,,,5.23,5.06,,,,,26.69,,,
251,106,196,z5_GND_10047,189.29628,62.277386,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7606.935667690927,10129.576729403918,B,2020A_1,z5_GND_10047,,,,,,,5.5,5.56,,,,,25.48,,,
252,286,1282,3DHST_35868,189.141403,62.332088,0,0,0.001000000047497451,948.0,2000,TARGET,7623.573027220022,10146.209252085566,A,2020A_1,3DHST_35868,,,,,,,,,0.8361,,,,,25.457425980813326,,
253,76,153,z5_GND_14131,189.31541399999998,62.263824,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7518.990999216685,10041.670669479716,B,2020A_1,z5_GND_14131,,,,,,,5.41,5.36,,,,,26.04,,,
254,123,270,z7_GND_15396,189.275909,62.260303,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7638.608645518963,10161.234771066036,B,2020A_1,z7_GND_15396,,,,,,,7.11,6.46,,,,,26.57,,,
255,68,145,z5_GND_24948,189.320312,62.23344399999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7444.774876916068,9967.4868237997,B,2020A_1,z5_GND_24948,,,,,,,5.43,5.49,,,,,25.19,,,
256,97,181,z5_GND_26806,189.27371200000002,62.228466000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7585.244817233418,10107.894217285282,B,2020A_1,z5_GND_26806,,,,,,,5.13,5.24,,,,,25.28,,,
257,98,182,z5_GND_27870,189.263809,62.225407,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7611.428299286552,10134.066068661066,B,2020A_1,z5_GND_27870,,,,,,,5.4,5.3,,,,,25.49,,,
258,95,176,z5_GND_33500,189.261383,62.208023,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7587.472364208023,10110.121093498354,B,2020A_1,z5_GND_33500,,,,,,,5.5,5.56,,,,,25.57,,,
259,92,173,z5_GND_35096,189.283508,62.203049,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7507.11886111485,10029.803409852553,B,2020A_1,z5_GND_35096,,,,,,,5.47,5.49,,,,,24.72,,,
260,89,167,z5_GND_37378,189.261703,62.194908,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7562.9473445401145,10085.607427123921,B,2020A_1,z5_GND_37378,,,,,,,5.33,5.18,,,,,26.74,,,
261,88,166,z5_GND_38076,189.259857,62.192493000000006,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7564.631386184989,10087.290830849815,B,2020A_1,z5_GND_38076,,,,,,,5.15,5.3,,,,,25.91,,,
262,110,245,z6_GND_40374,189.31723,62.18305600000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7362.404275631704,9885.153814103109,B,2020A_1,z6_GND_40374,,,,,,,5.78,5.49,,,,,26.89,,,
263,86,164,z5_GND_39516,189.250916,62.187056999999996,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7583.965711839429,10106.616861516995,B,2020A_1,z5_GND_39516,,,,,,,5.33,5.3,,,,,26.98,,,
264,90,168,z5_GND_39635,189.21580500000002,62.18646999999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7696.520609339668,10219.12193680844,B,2020A_1,z5_GND_39635,,,,,,,5.31,5.36,,,,,25.56,,,
265,82,160,z5_GND_3052,189.28874199999998,62.173836,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7438.449272000106,9961.165647060927,B,2020A_1,z5_GND_3052,,,,,,,5.08,5.18,,,,,25.81,,,
266,105,191,z5_GND_12659,189.26062,62.268283999999994,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7703.04816861678,10225.645831903774,B,2020A_1,z5_GND_12659,,,,,,,5.35,5.36,,,,,26.15,,,
267,111,526,3DHST_34649,189.147751,62.321335,0,0,0.001000000047497451,153.9998779296875,2000,TARGET,7661.947280939741,10184.565566259813,A,2020A_1,3DHST_34649,,,,,,,,,0.9135,,,,,24.1142485941366,,
268,239,534,3DHST_1549,189.20018000000002,62.133182999999995,0,0,0.001000000047497451,162.9998779296875,2000,TARGET,7658.3744947400155,10180.997561827102,B,2020A_1,3DHST_1549,,,,,,,,,0.8092,,,,,24.14809677059332,,
269,315,1371,3DHST_33853,189.145981,62.315037,0,0,0.001000000047497451,1040.0,2000,TARGET,7666.819159805348,10189.43477159318,A,2020A_1,3DHST_33853,,,,,,,,,0.799,,,,,25.558156263204808,,
270,20,94,z7_GNW_17001,189.032486,62.216415000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7480.930734866057,10003.627635871178,A,2020A_1,z7_GNW_17001,,,,,,,6.84,6.92,,,,,25.71,,,
271,12,39,z6_GNW_16618,188.99588,62.212585,0,0,0.001000000047497451,3.0,2000,TARGET,7370.973465394301,9893.719744226026,A,2020A_1,z6_GNW_16618,,,,,,,5.66,5.76,,,,,25.06,,,
272,8,35,z6_GNW_16141,189.019241,62.207722,0,0,0.001000000047497451,3.0,2000,TARGET,7455.4686585233985,9978.177450435394,A,2020A_1,z6_GNW_16141,,,,,,,5.79,5.82,,,,,25.78,,,
273,14,41,z6_GNW_16088,188.953293,62.207077000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7245.204549561489,9768.007483657606,A,2020A_1,z6_GNW_16088,,,,,,,5.63,5.62,,,,,26.23,,,
274,240,1099,3DHST_34381,189.148331,62.319095999999995,0,0,0.001000000047497451,754.0,2000,TARGET,7667.57274287797,10190.188351589222,A,2020A_1,3DHST_34381,,,,,,,,,0.7929999999999999,,,,,25.216352857585047,,
275,5,18,z5_GNW_15423,188.97929399999998,62.201313,0,0,0.001000000047497451,3.0,2000,TARGET,7340.069948021129,9862.830844887989,A,2020A_1,z5_GNW_15423,,,,,,,5.55,5.56,,,,,25.49,,,
276,10,37,z6_GNW_14478,189.00145,62.194984,0,0,0.001000000047497451,3.0,2000,TARGET,7423.743839786909,9946.467765228741,A,2020A_1,z6_GNW_14478,,,,,,,6.02,5.96,,,,,26.53,,,
277,7,33,z5_GNW_11324,189.068375,62.17493100000001,0,0,0.001000000047497451,3.0,2000,TARGET,7678.594107357357,10201.205585398182,A,2020A_1,z5_GNW_11324,,,,,,,5.52,5.82,,,,,25.19,,,
278,4,17,z5_GNW_10084,189.05728100000002,62.166943,0,0,0.001000000047497451,3.0,2000,TARGET,7659.489007544308,10182.10986819013,A,2020A_1,z5_GNW_10084,,,,,,,5.55,5.69,,,,,26.19,,,
279,9,36,z6_GNW_10822,188.9953,62.171459,0,0,0.001000000047497451,3.0,2000,TARGET,7451.875563985527,9974.589140099832,A,2020A_1,z6_GNW_10822,,,,,,,5.55,5.62,,,,,26.2,,,
280,164,761,3DHST_2482,189.01803600000002,62.143227,0,0,0.001000000047497451,402.0,2000,TARGET,7583.718686148629,10106.37654866474,A,2020A_1,3DHST_2482,,,,,,,,,0.8833,,,,,24.692740877066694,,
281,13,26,z6_GNW_22717,189.416199,62.333141000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7341.01395077403,9863.779883204274,B,2020A_1,z6_GNW_22717,,,,,,,5.86,5.76,,,,,25.75,,,
282,15,28,z6_GNW_20152,189.307617,62.323443999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7664.948467165319,10187.567477132456,B,2020A_1,z6_GNW_20152,,,,,,,5.84,5.89,,,,,26.62,,,
283,31,72,z7_GNW_22375,189.34259,62.308517,0,0,0.001000000047497451,3.0,2000,TARGET,7522.546435743206,10045.227772492446,B,2020A_1,z7_GNW_22375,,,,,,,6.7,6.77,,,,,26.7,,,
284,9,22,z6_GNW_25538,189.481949,62.288136,0,0,0.001000000047497451,3.0,2000,TARGET,7036.062727425517,9558.960314398568,B,2020A_1,z6_GNW_25538,,,,,,,5.57,5.56,,,,,25.93,,,
285,16,67,z6_GND_22789,189.057785,62.239265,0,0,0.001000000047497451,3.0,2000,TARGET,7518.354117979336,10041.033471254035,A,2020A_1,z6_GND_22789,,,,,,,5.7,5.76,,,,,25.91,,,
286,15,66,z6_GND_22665,189.11944599999998,62.239943999999994,0,0,0.001000000047497451,3.0,2000,TARGET,7715.131880563782,10237.723532662918,A,2020A_1,z6_GND_22665,,,,,,,5.63,5.62,,,,,25.72,,,
287,18,91,z7_GND_16759,189.079834,62.256454000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7557.170779016366,10079.832670185602,A,2020A_1,z7_GND_16759,,,,,,,6.69,6.77,,,,,25.75,,,
288,6,21,z5_GND_15562,189.10638400000002,62.259712,0,0,0.001000000047497451,3.0,2000,TARGET,7636.568848922916,10159.195438878192,A,2020A_1,z5_GND_15562,,,,,,,5.54,5.69,,,,,26.85,,,
289,147,338,3DHST_Q_14945,189.359384,62.215357,0,0,0.001000000047497451,,2000,TARGET,7285.09111022272,9807.874093347013,B,2020A_1,,,,,3DHST_Q_14945,,,,,1.245,,,,,,10.15,
290,7,19,z6_GND_16819,189.328232,62.256317,0,0,0.001000000047497451,3.0,2000,TARGET,7463.273705170665,9985.977945967952,B,2020A_1,z6_GND_16819,,,,,,,5.55,5.62,,,,,24.72,,,
291,19,43,z6_GND_20879,189.36930800000002,62.244785,0,0,0.001000000047497451,3.0,2000,TARGET,7309.170666695001,9831.943286543603,B,2020A_1,z6_GND_20879,,,,,,,5.92,5.89,,,,,26.28,,,
292,34,76,z7_GND_22525,189.372818,62.240372,0,0,0.001000000047497451,3.0,2000,TARGET,7289.3694764950515,9812.15080520918,B,2020A_1,z7_GND_22525,,,,,,,6.79,6.54,,,,,26.88,,,
293,18,42,z6_GND_28043,189.418427,62.224796,0,0,0.001000000047497451,3.0,2000,TARGET,7112.86074188173,9635.720439187453,B,2020A_1,z6_GND_28043,,,,,,,5.73,5.89,,,,,25.16,,,
294,33,75,z6_GND_29625,189.40358,62.219875,0,0,0.001000000047497451,3.0,2000,TARGET,7151.270033973086,9674.112573561457,B,2020A_1,z6_GND_29625,,,,,,,6.25,6.39,,,,,26.77,,,
295,24,48,z6_GND_25195,189.260529,62.232783999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7635.671033705755,10158.297989896635,B,2020A_1,z6_GND_25195,,,,,,,5.63,5.69,,,,,26.74,,,
296,17,30,z6_GNW_22555,189.301788,62.307807999999994,0,0,0.001000000047497451,3.0,2000,TARGET,7650.926578433453,10173.550253155174,B,2020A_1,z6_GNW_22555,,,,,,,6.19,6.1,,,,,25.24,,,
297,8,20,z5_GND_30190,189.248978,62.218365000000006,0,0,0.001000000047497451,3.0,2000,TARGET,7646.2333212138155,10168.855709877209,B,2020A_1,z5_GND_30190,,,,,,,5.53,5.56,,,,,26.86,,,
298,23,47,z6_GND_36192,189.293243,62.198696,0,0,0.001000000047497451,3.0,2000,TARGET,7467.854750353116,9990.556867941174,B,2020A_1,z6_GND_36192,,,,,,,5.71,5.69,,,,,26.6,,,
299,35,77,z7_GND_34730,189.225845,62.204223999999996,0,0,0.001000000047497451,3.0,2000,TARGET,7695.302421330327,10217.90342022282,B,2020A_1,z7_GND_34730,,,,,,,6.64,6.69,,,,,25.79,,,
300,22,46,z6_GND_37114,189.276001,62.19580500000001,0,0,0.001000000047497451,3.0,2000,TARGET,7518.356251555082,10041.036072270665,B,2020A_1,z6_GND_37114,,,,,,,5.88,6.1,,,,,26.62,,,
301,21,45,z6_GND_3883,189.303238,62.178509,0,0,0.001000000047497451,3.0,2000,TARGET,7399.66651539287,9922.399783217224,B,2020A_1,z6_GND_3883,,,,,,,6.14,6.17,,,,,26.87,,,
302,16,29,z6_GNW_4311,189.178604,62.132816000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7728.149702346695,10250.742081042688,B,2020A_1,z6_GNW_4311,,,,,,,5.94,5.89,,,,,25.02,,,
303,19,92,z7_GND_10568,189.13916,62.275288,0,0,0.001000000047497451,3.0,2000,TARGET,7713.873165497191,10236.465730335478,A,2020A_1,z7_GND_10568,,,,,,,6.88,6.92,,,,,26.77,,,
304,375,1648,3DHST_3065,189.0215,62.148087,0,0,0.001000000047497451,1331.0,2000,TARGET,7584.47742700865,10107.134277051573,A,2020A_1,3DHST_3065,,,,,,,,,0.7973,,,,,26.03381305357151,,
305,32,74,z6_GND_35540,189.337234,62.201584,0,0,0.001000000047497451,3.0,2000,TARGET,7331.090036412065,9853.852783229931,B,2020A_1,z6_GND_35540,,,,,,,6.21,6.61,,,,,26.6,,,
306,136,302,3DHST_Q_34419,189.311828,62.320264,0,0,0.001000000047497451,,2000,TARGET,7644.892831128804,10167.520491525342,B,2020A_1,,,,,3DHST_Q_34419,,,,,1.209,,,,,,10.43,
307,29,70,z7_GNW_24443,189.356888,62.29531899999999,0,0,0.001000000047497451,3.0,2000,TARGET,7449.7390223099255,9972.45176362035,B,2020A_1,z7_GNW_24443,,,,,,,6.66,6.69,,,,,24.95,,,
308,10,23,z6_GNW_25971,189.334732,62.286125,0,0,0.001000000047497451,3.0,2000,TARGET,7501.663071791554,10024.351809038359,B,2020A_1,z6_GNW_25971,,,,,,,6.1,6.03,,,,,26.54,,,
309,263,1201,3DHST_22931,189.05928,62.254318000000005,0,0,0.001000000047497451,863.0,2000,TARGET,7495.022338326624,10017.711892176723,A,2020A_1,3DHST_22931,,,,,,,,,0.8290000000000001,,,,,25.35867620964187,,
310,189,846,3DHST_24667,189.095825,62.263268000000004,0,0,0.001000000047497451,489.0,2000,TARGET,7596.114721406633,10118.759336020783,A,2020A_1,3DHST_24667,,,,,,,,,0.8220000000000001,,,,,24.8460860952879,,
311,300,1323,3DHST_24754,189.11546299999998,62.263763,0,0,0.001000000047497451,990.0,2000,TARGET,7658.383305232226,10181.000245959378,A,2020A_1,3DHST_24754,,,,,,,,,0.8079,,,,,25.502320956902302,,
312,212,949,3DHST_26126,189.125885,62.270016000000005,0,0,0.001000000047497451,596.0,2000,TARGET,7680.601283191352,10203.208474072362,A,2020A_1,3DHST_26126,,,,,,,,,0.8178,,,,,24.989949316866888,,
313,105,499,3DHST_26919,189.111633,62.274288,0,0,0.001000000047497451,122.9998779296875,2000,TARGET,7627.0561622354235,10149.687240869318,A,2020A_1,3DHST_26919,,,,,,,,,0.7818,,,,,24.022882932761625,,
314,238,1095,3DHST_27001,189.130722,62.274101,0,0,0.001000000047497451,749.0,2000,TARGET,7688.834751258783,10211.43839462095,A,2020A_1,3DHST_27001,,,,,,,,,0.8642,,,,,25.209720894314252,,
315,322,1418,3DHST_28326,189.12618999999998,62.281380000000006,0,0,0.001000000047497451,1090.0,2000,TARGET,7661.2753061711055,10183.89142252184,A,2020A_1,3DHST_28326,,,,,,,,,0.9158,,,,,25.615391489145413,,
316,293,1304,3DHST_21222,189.08178700000002,62.246685,0,0,0.001000000047497451,970.0,2000,TARGET,7581.5540811444225,10104.205157309054,A,2020A_1,3DHST_21222,,,,,,,,,0.9005,,,,,25.481365390143395,,
317,171,794,3DHST_28990,189.116898,62.285,0,0,0.001000000047497451,434.9998779296875,2000,TARGET,7624.939482920179,10147.571858217516,A,2020A_1,3DHST_28990,,,,,,,,,0.7875,,,,,24.752353027329864,,
318,106,501,3DHST_30598,189.086502,62.293606000000004,0,0,0.001000000047497451,125.0,2000,TARGET,7511.844867388455,10034.52776527548,A,2020A_1,3DHST_30598,,,,,,,,,0.7858,,,,,24.030369118092388,,
319,221,995,3DHST_30055,189.12735,62.290606999999994,0,0,0.001000000047497451,643.9999389648438,2000,TARGET,7648.750239367509,10171.372302505906,A,2020A_1,3DHST_30055,,,,,,,,,0.9179999999999999,,,,,25.04707367132906,,
320,161,747,3DHST_31439,189.085495,62.298607,0,0,0.001000000047497451,386.9998779296875,2000,TARGET,7499.858341496772,10022.546794485275,A,2020A_1,3DHST_31439,,,,,,,,,0.7996,,,,,24.676822849696713,,
321,325,1434,3DHST_31527,189.10841399999998,62.299191,0,0,0.001000000047497451,1108.0,2000,TARGET,7572.746433661546,10095.402620755234,A,2020A_1,3DHST_31527,,,,,,,,,0.7729,,,,,25.637840395103392,,
322,147,707,3DHST_31777,189.125305,62.300854,0,0,0.001000000047497451,346.9998779296875,2000,TARGET,7624.334626443496,10146.968057819671,A,2020A_1,3DHST_31777,,,,,,,,,0.9044,,,,,24.60386759827793,,
323,225,1033,3DHST_31880,189.14894099999998,62.301373,0,0,0.001000000047497451,684.0,2000,TARGET,7699.662657197673,10222.262765515236,A,2020A_1,3DHST_31880,,,,,,,,,0.863,,,,,25.11114139385064,,
324,186,842,3DHST_33146,189.132248,62.310017,0,0,0.001000000047497451,485.0,2000,TARGET,7631.0107850698205,10153.64185912542,A,2020A_1,3DHST_33146,,,,,,,,,0.8442,,,,,24.83997878367069,,
325,178,817,3DHST_29708,189.109268,62.288821999999996,0,0,0.001000000047497451,459.0,2000,TARGET,7593.618587249896,10116.265012855089,A,2020A_1,3DHST_29708,,,,,,,,,0.8667,,,,,24.800961691182646,,
326,20,44,z6_GNW_25620,189.321457,62.2901,0,0,0.001000000047497451,3.0,2000,TARGET,7552.062103528777,10074.728571830012,B,2020A_1,z6_GNW_25620,,,,,,,5.82,6.32,,,,,25.22,,,
327,125,589,3DHST_20146,189.012695,62.24131800000001,0,0,0.001000000047497451,222.9998779296875,2000,TARGET,7369.595443679151,9892.341076070694,A,2020A_1,3DHST_20146,,,,,,,,,0.9255,,,,,24.302830315152192,,
328,97,467,3DHST_17741,188.985199,62.229530000000004,0,0,0.001000000047497451,88.9998779296875,2000,TARGET,7303.745036506677,9826.520465644751,A,2020A_1,3DHST_17741,,,,,,,,,0.9076,,,,,23.88175599108233,,
329,26,53,z6_GND_8220,189.28453100000002,62.287498,0,0,0.001000000047497451,3.0,2000,TARGET,7664.627169177726,10187.243058984886,B,2020A_1,z6_GND_8220,,,,,,,5.99,6.03,,,,,26.5,,,
330,110,524,3DHST_2573,189.063202,62.145027,0,0,0.001000000047497451,152.0,2000,TARGET,7724.195299723178,10246.789707993481,A,2020A_1,3DHST_2573,,,,,,,,,0.7759,,,,,24.106830863389483,,
331,156,726,3DHST_3958,189.005524,62.155167000000006,0,0,0.001000000047497451,366.0,2000,TARGET,7518.488113710911,10041.17371033821,A,2020A_1,3DHST_3958,,,,,,,,,0.8307,,,,,24.630731915548978,,
332,310,1353,3DHST_4348,189.000549,62.15794399999999,0,0,0.001000000047497451,1022.0,2000,TARGET,7496.755881241214,10019.450894877968,A,2020A_1,3DHST_4348,,,,,,,,,0.8111,,,,,25.538046797673267,,
333,135,632,3DHST_4527,189.017929,62.1595,0,0,0.001000000047497451,269.9998779296875,2000,TARGET,7549.080367790205,10071.751669399831,A,2020A_1,3DHST_4527,,,,,,,,,0.7763,,,,,24.438537865671172,,
334,350,1548,3DHST_4860,189.016846,62.161648,0,0,0.001000000047497451,1227.0,2000,TARGET,7541.138563940581,10063.813175367859,A,2020A_1,3DHST_4860,,,,,,,,,0.7871,,,,,25.82719614094616,,
335,112,531,3DHST_18191,188.990479,62.231667,0,0,0.001000000047497451,160.0,2000,TARGET,7316.598986306629,9839.368585964108,A,2020A_1,3DHST_18191,,,,,,,,,0.8171,,,,,24.139609015921984,,
336,366,1613,3DHST_5504,189.000641,62.166183,0,0,0.001000000047497451,1294.0,2000,TARGET,7479.8779344717705,10002.579533728569,A,2020A_1,3DHST_5504,,,,,,,,,0.8859,,,,,25.945605694229606,,
337,85,424,3DHST_8391,189.024551,62.183631999999996,0,0,0.001000000047497451,45.0,2000,TARGET,7520.624888654645,10043.30638417393,A,2020A_1,3DHST_8391,,,,,,,,,0.8142,,,,,23.633149936976814,,
338,142,683,3DHST_10998,188.939285,62.196743000000005,0,0,0.001000000047497451,323.0,2000,TARGET,7220.918889555062,9743.733548863958,A,2020A_1,3DHST_10998,,,,,,,,,0.7714,,,,,24.532962188881363,,
339,234,1082,3DHST_11411,189.068649,62.199062,0,0,0.001000000047497451,734.0,2000,TARGET,7630.9504972140385,10153.581349589684,A,2020A_1,3DHST_11411,,,,,,,,,0.9259,,,,,25.187648588934326,,
340,143,684,3DHST_12276,189.09108,62.203178,0,0,0.001000000047497451,324.0,2000,TARGET,7694.703581751723,10217.305656822331,A,2020A_1,3DHST_12276,,,,,,,,,0.8478,,,,,24.535365825164646,,
341,127,599,3DHST_15013,189.009262,62.2159,0,0,0.001000000047497451,232.9998779296875,2000,TARGET,7407.420891235683,9930.150676859754,A,2020A_1,3DHST_15013,,,,,,,,,0.9188,,,,,24.333832761399396,,
342,309,1350,3DHST_13666,189.099976,62.210044999999994,0,0,0.001000000047497451,1019.0,2000,TARGET,7709.774652307205,10232.369616737038,A,2020A_1,3DHST_13666,,,,,,,,,0.7762,,,,,25.535376865662645,,
343,115,541,3DHST_16809,188.995056,62.225097999999996,0,0,0.001000000047497451,170.9998779296875,2000,TARGET,7343.95171568533,9866.7093881409,A,2020A_1,3DHST_16809,,,,,,,,,0.9279999999999999,,,,,24.16698656843664,,
344,138,643,3DHST_7381,188.989899,62.178642,0,0,0.001000000047497451,281.0,2000,TARGET,7419.8322224729345,9942.559413615172,A,2020A_1,3DHST_7381,,,,,,,,,0.8131,,,,,24.46395015176066,,
345,170,379,3DHST_Q_34630,189.44419399999998,62.321884999999995,0,0,0.001000000047497451,,2000,TARGET,7227.828473106009,9750.643802351895,B,2020A_1,,,,,3DHST_Q_34630,,,,,1.073,,,,,,10.61,
346,12,68,z5_GND_35084,189.27858,62.203219999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7704.641606101269,10227.237881130743,A,2020A_2,z5_GND_35084,,,,,,,5.17,5.3,,,,,26.15,,,
347,24,52,z5_GNW_25408,189.457428,62.289562,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7443.572801684298,9966.288801661956,B,2020A_2,z5_GNW_25408,,,,,,,5.3,5.24,,,,,25.86,,,
348,33,108,z5_GND_35084,189.27858,62.203219999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7704.641606101269,10227.237881130743,A,2020A_2,z5_GND_35084,,,,,,,5.17,5.3,,,,,26.15,,,
349,30,59,z5_GNW_21750,189.317093,62.313053000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7318.817941910049,9841.58597137625,B,2020A_2,z5_GNW_21750,,,,,,,5.25,5.3,,,,,26.13,,,
350,41,95,z5_GND_15899,189.309113,62.258888,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7706.793276139478,10229.38867714897,B,2020A_2,z5_GND_15899,,,,,,,5.22,5.43,,,,,26.73,,,
351,26,55,z5_GNW_23799,189.324554,62.29973199999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7411.118001992598,9933.845030842964,B,2020A_2,z5_GNW_23799,,,,,,,5.44,5.43,,,,,26.35,,,
352,39,93,z5_GND_15025,189.324448,62.26133000000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7684.323475520752,10206.929005184564,B,2020A_2,z5_GND_15025,,,,,,,5.49,5.43,,,,,26.73,,,
353,40,94,z6_GND_13524,189.337402,62.26610600000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7646.127461175555,10168.75013181204,B,2020A_2,z6_GND_13524,,,,,,,5.65,5.12,,,,,26.03,,,
354,62,158,z6_GNW_21823,189.355591,62.312592,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7309.385548761629,9832.158184774446,B,2020A_2,z6_GNW_21823,,,,,,,5.72,5.49,,,,,26.67,,,
355,38,92,z5_GND_16389,189.360291,62.25755699999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7699.676579992677,10222.275833620235,B,2020A_2,z5_GND_16389,,,,,,,5.25,5.18,,,,,26.38,,,
356,34,63,z5_GNW_28199,189.382797,62.337444,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7123.642349176121,9646.498032483543,B,2020A_2,z5_GNW_28199,,,,,,,5.16,5.12,,,,,26.34,,,
357,28,57,z5_GNW_22490,189.394882,62.30805600000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7329.486549028391,9852.251062958194,B,2020A_2,z5_GNW_22490,,,,,,,5.27,5.18,,,,,26.39,,,
358,25,54,z5_GNW_30244,189.418915,62.259678,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7667.189639017061,10189.80491912368,B,2020A_2,z5_GNW_30244,,,,,,,5.27,5.3,,,,,26.11,,,
359,32,107,z5_GND_35187,189.292587,62.202456999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7704.271346980446,10226.867846773173,A,2020A_2,z5_GND_35187,,,,,,,5.17,5.18,,,,,26.98,,,
360,23,51,z5_GNW_27194,189.523804,62.278839000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7503.516314704018,10026.20913420024,B,2020A_2,z5_GNW_27194,,,,,,,5.39,5.36,,,,,24.6,,,
361,14,72,z5_GNW_6540,189.023026,62.146069,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7224.645144657259,9747.461840111691,A,2020A_2,z5_GNW_6540,,,,,,,5.38,5.3,,,,,26.25,,,
362,22,80,z5_GNW_13254,189.039703,62.187725,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7526.01451617908,10048.696653886656,A,2020A_2,z5_GNW_13254,,,,,,,5.24,5.24,,,,,24.82,,,
363,19,77,z5_GNW_11120,189.050674,62.173576000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7427.332475222312,9950.057756546441,A,2020A_2,z5_GNW_11120,,,,,,,5.27,5.3,,,,,25.64,,,
364,15,73,z5_GNW_9175,189.054169,62.161289000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7340.328506574842,9863.09218323394,A,2020A_2,z5_GNW_9175,,,,,,,5.19,5.12,,,,,26.7,,,
365,38,159,z5_GNW_5622,189.080841,62.141082999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7202.286612060811,9725.110237026429,A,2020A_2,z5_GNW_5622,,,,,,,5.44,5.69,,,,,26.08,,,
366,21,79,z5_GNW_13431,189.105881,62.188835,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7549.469336182957,10072.137846464278,A,2020A_2,z5_GNW_13431,,,,,,,5.37,5.43,,,,,25.82,,,
367,17,75,z5_GNW_10304,189.112167,62.168395999999994,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7405.286217202727,9928.018474395833,A,2020A_2,z5_GNW_10304,,,,,,,5.17,5.12,,,,,25.68,,,
368,39,160,z6_GNW_9770,189.117615,62.164848,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7381.409488755528,9904.15214368516,A,2020A_2,z6_GNW_9770,,,,,,,5.97,5.12,,,,,26.01,,,
369,10,66,z6_GNW_8973,189.167801,62.160194,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7362.333741875033,9885.083382497642,A,2020A_2,z6_GNW_8973,,,,,,,5.62,5.43,,,,,26.46,,,
